att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,target
380.60217,286.99118,598.614,876.5611,664.85956,664.3673,18.999422,26.97476,22.978529,3.0175023,3.0052855,11.994213,386.07214,264.2626,487.0029,695.86804,705.832,925.1589,21.971039,20.013956,12.031167,13.972693,7.0152,8.013091,285.94186,325.94345,638.30145,838.5339,1102.6692,702.052,25.030123,23.992546,31.956524,9.995943,14.9996805,4.9972963,429.8142,294.35486,643.9063,857.90576,897.84045,785.2459,15.009012,23.989933,28.019604,13.001461,9.017045,1.9943557,354.76495,310.98465,603.8461,851.9039,1013.86017,679.02527,25.977444,15.988998,31.964247,13.977743,9.995606,11.000179,283.06372,317.0643,495.05722,867.3941,1144.8171,763.135,24.987131,23.991367,24.967323,11.993336,14.98294,12.950006,362.90616,255.6054,630.0378,724.6997,784.9435,982.55005,16.027124,14.035428,27.997463,12.996078,15.009367,1.0170753,405.1815,215.1664,563.2845,747.56964,800.87335,862.95135,19.004423,14.041286,34.96044,13.980875,7.998637,12.993893,535.66907,253.91187,672.1695,889.84827,796.7793,941.3622,36.99436,20.959768,35.95141,12.983411,13.005031,14.002718,373.9596,303.95468,588.12964,832.06213,1067.9247,686.0038,17.031044,17.997034,12.000403,6.014483,10.001096,2.9984298,308.96472,366.64633,452.5406,798.29083,987.9276,803.63245,15.996797,9.020389,29.97019,3.9868982,12.001659,5.0058928,224.96141,219.18053,671.4287,895.70013,758.89813,745.8041,10.005074,29.952375,17.009388,5.0246377,1.9908022,1.9922154,432.61325,206.92891,667.776,977.82355,826.9996,759.64874,11.995527,22.003527,16.998787,12.004686,4.9875164,11.004438,370.70218,239.1851,517.13763,737.87396,828.86383,986.74316,10.979882,9.038334,30.954523,13.974258,15.006384,11.995031,275.1042,263.25037,512.3666,728.78424,1052.7969,778.97125,8.005105,19.007498,26.008293,7.007795,15.991883,12.964393,342.85083,488.89304,692.55005,1003.7796,1279.8754,609.888,16.01219,22.991255,29.99521,5.014174,11.997337,9.96969,542.8184,373.27658,742.8605,950.6486,657.0032,1104.7628,17.041504,25.963097,33.9654,15.003837,12.008163,13.979629,443.94235,214.0201,593.44855,783.70557,675.8425,557.3222,13.011389,16.01637,8.007155,10.003071,14.981714,13.998102,6
240.28262,216.15,650.3505,711.13904,675.86365,756.8465,10.014592,14.018423,16.013077,13.988256,5.991358,5.009939,404.77316,310.96494,570.8284,603.908,726.76666,1083.7455,14.992372,30.996164,24.973227,7.0120006,4.007642,16.979345,386.8039,336.9278,582.2654,605.3219,1069.9744,834.7631,31.969826,18.981293,15.021316,6.985404,8.0271635,7.982894,299.23544,352.86536,697.97394,730.39716,848.99896,951.9843,19.995085,19.00128,24.989492,10.012524,10.003981,13.00094,291.99203,385.8308,636.33545,734.29004,961.07263,855.66473,32.973747,23.005526,14.990852,11.003968,11.003769,10.004856,323.68124,337.7256,552.9284,720.15295,1115.8599,841.6033,31.95147,17.020319,13.994364,5.008834,8.021595,5.9870934,379.84772,349.63675,649.7806,535.3396,799.81555,1147.8849,20.96457,32.991188,24.99436,10.01385,8.012713,11.974092,453.7624,339.88025,576.98303,547.9746,825.9935,1017.30554,18.018301,25.01991,18.020826,3.0219164,3.0274386,11.994389,421.14413,297.0014,697.9931,700.0398,785.9265,1095.2512,28.018415,18.010689,16.957342,9.996486,10.018321,11.011629,448.87595,287.00638,652.2245,770.0888,1066.778,824.7907,23.963928,19.002619,32.961742,12.988308,9.017683,5.991389,369.702,311.76492,520.2985,653.4806,984.8599,864.5556,22.992943,29.971172,19.002369,6.9691567,3.0150604,11.989113,174.01248,165.93164,736.8972,758.0675,777.7193,862.5949,9.02545,7.013511,4.0103636,6.0075884,5.007481,7.000321,375.69595,205.94408,727.35693,788.2619,819.87756,820.72546,12.989231,18.99107,3.9903193,8.984966,4.006187,13.996253,399.872,361.6428,544.95245,575.7716,851.65094,1111.838,17.963875,31.960987,10.007659,10.994079,8.005419,9.000319,339.7395,361.63364,553.9448,573.26404,1075.8467,887.843,14.98271,16.005028,8.966681,8.001549,9.020092,8.00815,393.89975,417.84015,789.7871,852.1953,1286.9559,708.9933,22.976355,17.979855,17.024124,13.996315,11.026685,6.9725842,362.22516,435.75903,790.7083,777.16864,670.0197,1291.7891,10.034377,16.995628,17.00808,11.982861,11.005947,3.027738,366.98724,348.85248,632.82,636.34174,631.01227,677.9538,11.994666,26.973082,13.037726,7.0087385,12.003612,11.014632,6
312.8676,199.07083,645.13605,751.35547,628.01227,632.0272,10.994712,15.98359,11.990325,11.998187,10.991045,10.993689,385.93954,311.943,558.09827,651.97186,677.1409,972.8319,15.995041,28.993402,19.005556,5.0159373,8.982236,12.999645,310.05847,365.71255,602.9865,655.2868,1032.1248,710.15234,32.968693,20.999601,11.037805,10.998917,7.004344,3.9877634,363.9081,375.79727,599.2349,732.1219,815.14014,890.95496,21.0042,20.989649,22.986248,15.988441,18.98507,14.995756,321.04456,369.03696,575.10583,685.90247,931.10986,737.06177,33.98444,18.993267,11.015076,14.997295,19.97776,9.990135,312.97415,334.81528,513.9984,664.12,1078.1095,712.96466,32.984547,18.983038,18.029749,12.976545,12.997942,1.9944757,327.11435,314.78702,629.0281,585.1732,750.005,1043.0355,9.982093,23.00993,19.005098,2.0027463,13.011886,9.972454,454.90097,225.03616,571.9756,624.05896,773.89453,892.8223,12.994114,26.989956,16.011593,8.987443,13.990456,17.993488,489.9836,296.0331,707.01935,763.9644,745.9772,971.1149,28.996761,17.993603,16.990725,2.0194979,18.99115,18.990105,459.9442,323.7422,648.99817,723.9566,1024.8506,730.34106,24.984907,22.993677,29.010313,14.997773,19.977509,1.9989752,392.75897,329.1584,541.20325,597.3019,942.82214,728.157,23.97128,24.000055,18.995707,18.977123,13.992254,8.006905,219.06894,224.93907,733.99286,802.0887,726.03656,735.9608,5.994558,17.004286,8.041697,17.968328,10.00279,3.0081866,328.76822,127.10937,713.95654,851.83203,775.94696,683.8953,4.044327,20.987497,5.98883,3.0149963,8.985507,15.99223,321.09042,268.95108,552.0613,579.8174,801.89795,976.94147,13.003674,23.99685,9.970351,1.0074593,7.0175557,7.0029416,310.86456,268.96378,513.1465,585.09033,1026.1512,752.97076,15.986727,18.010374,13.02724,8.000957,7.998229,0.018764306,414.91092,452.99963,709.5578,818.0192,1243.0269,606.1226,23.968534,17.986534,23.00812,9.988967,21.978477,1.0054412,490.8919,347.12613,789.8787,825.49677,622.093,1192.7786,9.027443,17.011873,12.999819,0.013340759,21.98076,11.004357,461.88297,240.11449,642.31055,674.4049,601.03326,649.41327,18.983488,24.99367,9.016276,13.001565,13.0021,18.996307,6
237.16313,340.78586,743.3325,748.0294,610.1264,702.8946,14.025772,15.013798,19.966187,15.993055,6.0073056,11.006995,341.97293,270.1313,589.76733,631.21106,660.862,987.8468,12.998957,31.997572,13.0087385,5.0221014,4.0115333,12.999169,249.93726,224.18211,676.9628,670.12,984.1963,755.1757,21.98604,18.019142,22.957172,5.0015783,8.014714,3.9948225,323.95633,212.4117,734.89154,802.7135,763.2746,866.1302,18.012434,18.030514,29.013205,8.003571,13.998225,7.0088654,348.91858,273.28735,706.9451,816.80273,875.2929,773.92377,25.016397,16.00941,22.98474,9.005373,13.007607,10.00265,207.07355,255.20502,606.10706,813.0536,1032.2461,795.5714,22.004173,16.02543,27.96852,3.0132937,8.009333,2.0163345,319.09253,258.85843,691.0108,599.74243,735.8212,1051.9324,19.010683,27.99218,28.977224,8.004368,7.998131,5.9906163,350.95798,322.96124,625.9166,591.0414,763.85443,923.73895,17.985176,27.990953,28.011555,1.0102645,7.0085216,17.997475,499.7506,275.87466,728.81635,743.5649,712.2296,1003.8666,30.002142,20.977776,28.956808,8.0060425,12.001443,18.98586,329.83173,212.16118,742.689,807.00055,993.0164,750.8536,19.995726,19.989468,19.023472,13.008369,12.9729185,2.0027883,356.91922,319.1566,619.0372,743.41675,911.00934,816.475,17.004116,28.978834,26.989845,9.0284815,7.016844,7.995922,212.97214,224.65756,828.1609,779.2485,715.9519,784.98016,5.0157757,15.996324,17.97863,8.000817,4.9894953,3.0110204,304.9786,269.1235,779.9812,830.7349,749.85406,773.0121,9.002976,21.97603,16.012691,7.013224,4.013073,15.990218,349.14072,287.0372,596.02936,658.88025,787.94324,1037.6227,13.9838295,28.98362,22.007286,8.993592,7.9990025,8.999427,198.96843,290.7153,601.1562,674.1163,1011.81177,823.6806,10.980426,15.020495,22.959396,9.997716,9.015682,2.0056798,326.93552,416.94162,818.6461,955.2246,1209.1511,664.9436,16.98773,21.00563,28.980806,15.985723,14.9977665,0.9924505,525.0879,446.93622,841.9655,823.9844,605.98724,1195.8192,19.980925,19.99691,24.989729,10.002167,15.002362,11.000829,400.04916,269.98776,705.9466,648.955,559.1526,600.03345,9.99579,26.010452,7.0279617,9.003331,13.996242,18.992147,6
308.0243,304.08417,694.37103,817.4732,619.07776,658.8262,18.96372,24.997025,19.000196,7.0083914,6.01088,12.995978,378.7464,201.40186,491.27316,696.81476,641.991,858.44025,22.006992,22.0216,12.036053,13.96527,9.979745,10.992732,287.19714,316.94263,692.169,821.6223,1039.1963,685.3774,25.014761,21.989946,29.942205,13.982463,14.020574,3.9988847,370.92584,253.2776,722.01495,884.6848,837.9597,756.14307,14.990767,22.000126,28.005867,16.999302,7.9959965,1.0305958,343.8973,280.12762,686.1835,914.3584,949.85736,666.2076,26.014584,18.014696,29.989153,17.990456,9.008939,8.009746,216.21815,272.08597,552.8444,940.3614,1081.154,730.13477,24.994385,24.002897,18.992472,12.002546,13.991164,11.981253,361.9768,242.07996,646.1144,733.583,720.8217,902.33325,16.005465,19.978195,28.000044,16.99446,11.989819,4.002955,356.08377,213.8568,580.9828,708.7428,737.04315,796.3067,19.001596,20.01432,34.965843,9.990781,9.01332,15.996928,528.77,195.23007,670.02356,822.97864,762.96484,880.28687,36.96438,19.004833,35.956566,16.9892,15.984121,16.990847,243.34822,303.03937,686.29956,924.23914,1004.10156,683.18536,16.983648,14.001337,9.995867,6.010221,5.015537,0.008291388,261.8911,345.8548,534.0691,877.4494,924.0395,749.0081,15.98878,15.00808,23.986542,0.0011709214,9.001016,5.999807,186.04703,236.03546,771.4067,842.83386,695.20215,689.21643,9.986054,21.969864,18.970194,1.0174783,5.002733,1.0054084,437.73874,198.16573,757.1047,910.8332,762.6616,711.01666,12.012916,19.984583,18.99391,15.968131,7.9985456,14.003196,413.62076,230.16855,531.1985,776.6231,765.0632,932.03503,10.983516,16.99532,29.006777,17.995375,14.003142,9.006833,234.17973,245.97797,562.03516,817.4094,988.9073,746.16565,7.981792,20.987017,23.97312,11.000557,12.987696,11.984338,250.32263,465.91544,784.2266,1102.5159,1216.1178,620.943,16.004766,21.002346,29.948341,9.0113125,6.992445,8.989374,539.4432,343.9982,735.1511,893.7245,617.015,1050.2764,17.040771,23.963799,31.99766,18.967865,13.010816,14.987558,409.06137,239.11026,679.3517,720.83905,647.96014,542.53375,13.004584,14.032966,10.005295,9.99958,13.997237,16.995995,6
347.7923,297.89185,671.40796,829.82697,636.97565,644.9009,15.973744,18.99641,20.002365,7.016083,2.0132465,13.998726,352.94592,239.1347,541.7743,654.98016,668.0737,848.11975,16.9977,23.971249,14.995395,14.0004,2.0036108,10.006416,250.97336,322.97256,678.93854,833.51587,1064.9105,665.3161,25.99718,26.010788,30.95744,13.993784,14.012305,2.9949603,442.63245,294.87704,693.1092,813.30646,860.02997,760.4629,19.990438,27.979609,30.986347,16.991003,13.991563,0.021431923,381.8759,311.9847,664.969,814.5192,975.6546,667.9889,26.995003,20.014938,30.971327,17.998085,13.002423,9.003542,231.99213,295.96426,554.0135,850.67267,1106.8352,709.9054,25.99437,24.000986,20.022867,11.986142,13.9903965,10.994699,320.02887,234.19691,680.9969,707.60614,747.0326,896.1272,10.990263,18.02529,30.97787,16.96787,14.000045,3.0000336,368.03677,176.19664,617.8679,744.3085,763.1162,790.27966,13.992986,22.003342,35.993515,9.988628,7.0111413,15.005767,524.9031,225.07413,715.10144,842.4447,777.02313,875.9341,33.97871,16.991777,36.965427,16.958267,8.013521,16.004854,313.2086,308.9488,665.0264,838.5818,1029.8461,677.1461,17.979265,16.009472,10.967522,6.0156384,9.001939,1.0089222,244.0013,336.09998,517.19324,787.7307,950.068,727.2601,17.003792,16.991835,24.988258,0.029281426,8.995219,5.0166454,152.13127,219.99886,750.1996,858.84436,720.988,667.09216,7.014458,21.983147,15.963714,0.99118316,3.0120976,0.013803005,412.06445,203.9005,733.94366,930.88916,788.9224,693.40106,9.027031,18.005857,15.987628,15.993438,2.011469,13.0073395,329.96744,205.8228,566.05756,712.73114,791.05646,915.80457,6.005601,17.014717,29.965439,17.973307,13.981306,9.99751,242.12512,223.98952,579.0517,753.48755,1014.8702,723.94965,8.99005,22.996977,24.941042,10.997256,14.995439,10.990005,339.9136,457.81192,763.4673,1020.4688,1241.931,609.1181,16.991013,19.017935,27.007393,8.998452,10.997503,7.997417,553.4738,324.24234,798.0393,903.9388,633.01013,1052.2612,16.003357,18.009127,32.960793,18.97724,11.014011,13.988838,423.03204,222.97993,658.01025,738.8173,659.98737,544.3137,17.99297,24.012823,7.0185738,10.001864,15.988061,15.993548,6
302.11746,503.5419,758.829,884.595,608.069,781.64264,21.989952,18.987728,32.96582,12.992539,12.98459,13.994486,197.17569,175.28844,745.694,706.0679,641.0484,1036.745,19.005636,16.02898,13.99969,6.004677,10.997224,11.9953375,187.4413,163.42545,675.1456,740.7058,920.11444,825.6689,14.059112,27.964788,23.98216,6.00757,1.01936,3.0075898,352.99182,83.37598,798.8943,897.8224,701.1647,861.0453,25.985392,16.012697,14.01163,7.023334,13.014652,1.9908085,284.28528,156.3462,770.85254,871.332,817.16046,794.9634,28.987274,12.043454,23.98406,4.0029244,13.984141,9.001945,230.17834,284.1028,647.9923,815.76953,970.1373,884.2472,29.998415,23.976313,36.974934,8.002771,7.0037827,8.98209,166.1649,226.21144,852.7381,718.7295,740.12317,1092.4912,26.976934,16.028294,14.035366,3.0144231,7.0230813,5.0019855,284.18497,371.78064,781.5851,727.71124,767.7626,982.8543,23.967941,20.019579,20.958635,9.994275,8.009748,16.988865,349.1758,283.15903,828.7891,879.6655,668.13336,1048.6133,14.048297,30.97713,22.001482,3.0056648,12.989617,18.000736,423.09158,257.06433,751.0837,785.9076,933.14923,803.9783,33.976696,13.98784,16.025427,15.977452,13.993726,1.0081747,329.64676,389.96494,626.8298,756.7898,855.0333,915.43414,30.985214,24.99354,37.998974,19.946812,11.994328,6.9985337,315.67758,381.69705,835.5734,891.62915,723.8243,863.7681,18.975346,27.97403,28.954323,19.005026,11.983699,1.981739,210.63744,421.30685,761.9517,967.9336,724.19165,871.6217,16.97432,22.015167,26.92404,4.034573,10.983065,15.002246,156.15291,357.66586,699.7494,733.64233,766.22125,1114.6981,21.978485,15.015496,28.967575,2.0015917,1.0095686,7.9928746,250.17917,363.72333,682.67126,638.9301,977.90485,906.35675,24.939133,30.975204,31.981897,9.000408,2.0324001,9.001046,441.8039,480.03876,842.9782,917.5212,1125.3429,731.9781,30.965471,30.95771,43.95477,11.004472,16.006662,5.9877324,378.42746,453.72003,989.6573,960.82166,588.105,1170.8112,27.970818,29.976463,21.959784,1.0241544,16.004911,11.992785,380.92868,312.86115,703.65826,784.0348,559.18567,643.17706,17.990448,20.000528,21.966648,11.992244,16.990206,18.002504,6
238.1032,267.91507,694.0915,676.877,668.8442,692.14246,11.004913,16.005444,14.030114,11.996294,4.9974413,12.996746,380.93665,311.09152,529.0609,610.0233,711.79724,1004.6596,15.990876,32.984894,23.001265,9.002854,3.0240085,9.003751,328.94885,334.82452,668.13916,595.34155,1088.9019,758.0567,27.011189,17.005955,12.996821,8.9936905,9.008071,0.005582237,376.7328,334.89038,682.2123,728.107,875.9991,917.1085,20.988611,17.021147,25.000214,11.996211,15.013176,11.005964,367.96735,397.81793,654.14124,746.0742,989.9625,788.833,27.994967,15.017653,13.000659,12.994058,13.997352,11.99275,341.65228,403.7473,547.2184,735.9717,1132.794,755.1835,26.991543,15.004498,16.002596,7.006003,9.015434,2.0229888,391.831,397.7271,656.1351,527.162,788.83215,1070.5547,9.99508,28.97528,23.005238,12.002373,9.020772,6.0078483,457.8887,393.72656,596.88116,518.2124,808.9772,933.08264,13.008684,26.99264,18.005764,5.002239,8.012903,14.006767,532.7216,341.09534,693.942,664.2756,793.0354,1010.6175,29.02881,21.984179,18.987837,12.018041,12.999988,14.993482,414.8797,318.91382,696.23016,795.72736,1063.7509,789.8923,19.013344,20.979038,30.978848,10.981999,13.982803,2.0030255,397.79938,407.7132,551.8769,667.0493,985.91364,769.99243,17.991444,29.988384,19.009237,5.0200667,8.000855,4.002007,189.92387,229.94647,781.018,728.23914,764.79126,775.7918,4.0027847,14.988771,6.0259595,4.020251,3.994492,1.0031245,365.97473,243.77388,760.84717,752.0647,824.7364,725.88983,4.0250134,22.980345,3.9991927,11.006318,3.0101314,12.0071335,379.96298,419.76443,565.0996,590.20575,836.95325,1018.7864,7.0133967,29.98043,11.968413,12.981224,9.019309,10.999288,324.06155,421.70364,556.2031,612.9118,1060.6912,794.78735,9.99912,14.0145645,11.004412,6.0046906,10.024781,3.9914308,373.95502,479.9849,772.0939,883.93243,1281.9664,664.19324,17.987488,21.986952,19.020664,11.996251,16.008833,2.9925854,551.8612,493.7016,785.26514,743.60516,660.82367,1232.7568,15.001235,21.012133,15.011269,14.006602,15.995623,9.006728,396.84027,350.64575,689.4009,590.2955,665.92224,656.80554,18.998539,25.011591,11.012012,9.006467,15.003296,15.002983,6
363.65292,320.0837,714.28986,885.8916,629.99963,608.2243,17.01931,18.00219,23.991388,12.010363,6.005281,12.000523,338.98206,215.00723,505.05353,718.845,645.05383,825.3207,12.011169,23.002314,7.038462,9.004616,7.985296,12.001513,213.12932,299.17337,691.8869,811.26874,1025.9955,618.13324,19.021564,26.995497,19.02334,8.996655,19.983194,2.9932694,406.85782,259.07367,718.0404,872.8918,829.0732,769.3043,24.986095,26.975555,23.008987,11.992827,15.985803,2.0053544,367.79715,288.0075,682.05414,806.89624,937.01605,645.50336,20.016191,20.989832,19.005117,13.006108,16.980116,9.000419,184.20749,245.95624,580.96844,781.0289,1068.001,639.0219,18.994728,25.004011,15.988486,6.998015,15.996864,6.998776,283.90204,200.40193,663.8576,723.3777,708.2299,889.3634,6.0221868,17.01464,22.993536,11.971997,15.991318,5.0037923,304.36917,174.28029,607.3941,764.65826,724.0793,757.35895,9.0174675,23.010881,23.988987,5.0109673,12.98216,16.98741,487.088,203.18394,658.13104,898.5347,774.0931,839.3713,32.980618,16.000698,24.969528,12.019962,9.997039,17.991383,305.2198,270.9378,709.96155,803.0366,991.2284,662.1973,11.025163,13.009584,9.080976,10.993933,7.004058,0.99286854,252.07765,290.1721,564.0882,727.56714,910.97156,676.55457,10.027684,17.99849,21.014149,4.9969096,13.001385,6.994493,237.8573,239.64275,795.2046,910.76575,682.2533,630.1567,7.992574,18.967962,19.990522,4.0239687,6.985219,2.0033426,381.88162,239.71466,775.08704,986.5755,750.1292,634.1562,9.978733,17.016039,18.001453,10.998055,8.012633,14.997157,296.05606,184.18106,552.92194,714.59045,752.3743,869.22833,1.0062466,18.038761,18.016998,12.986559,19.985397,8.013929,188.15498,192.29587,584.26587,721.4898,976.04974,658.9404,2.0337317,23.975374,12.960085,6.013168,18.970055,6.977566,328.07162,416.09567,796.09106,950.8056,1202.7595,577.933,10.009274,19.9859,34.99742,12.008873,8.999141,3.9983485,493.99164,304.4369,746.9038,959.5767,631.9589,1033.3,23.020203,15.000526,21.017939,13.985321,9.011669,10.003299,434.88705,261.10345,696.9215,796.50854,670.89655,561.1144,22.99802,23.01531,12.994695,8.995907,12.0086155,17.985554,6
224.87541,195.02852,686.9829,701.03687,683.8351,748.6999,14.013414,15.014709,13.008868,12.004143,7.9983187,11.00636,364.07288,266.10666,556.01733,598.2767,702.9718,1023.8438,18.993443,31.979248,23.978657,8.983792,5.9893165,13.001051,323.8058,387.8581,633.3386,579.0196,1035.9374,816.8646,27.994726,18.01191,14.006556,9.005774,6.0289273,4.0056643,350.0578,371.95154,663.18024,688.1813,890.66815,1021.66754,15.987399,23.996687,23.973587,11.9896755,8.009191,15.010465,380.76953,365.16122,635.4973,693.9082,990.8013,835.6608,28.998852,29.989561,14.010855,13.006561,9.024874,9.998483,304.91357,312.91528,512.41156,658.0311,1069.8943,775.6928,27.980433,20.014736,5.021653,6.9877605,6.0035467,2.0114033,320.9498,358.6581,647.0957,521.0703,750.004,1057.832,15.002554,35.977924,24.008081,11.978561,6.0025926,9.9862175,402.7369,314.92545,576.2951,544.1009,728.18463,937.6287,17.991648,20.015318,17.00568,5.0104856,3.0195665,17.995832,474.1426,234.04951,710.9926,696.1413,825.8208,1042.0073,31.996319,18.985329,16.036137,11.98004,8.016295,18.997213,415.7068,335.659,690.70856,722.05,1020.9215,876.8547,19.988495,20.019491,31.993078,11.001846,11.010311,2.002098,323.06808,314.9735,537.0542,589.0731,927.14526,718.9197,18.975433,25.01484,10.021075,5.0155106,5.029165,7.996418,192.96364,224.88748,775.87976,763.97876,694.1354,738.9959,5.016679,8.0472555,11.025736,4.02715,7.012711,2.9940083,370.89908,157.22499,756.0439,783.7815,752.1106,712.94495,7.016211,18.002892,11.00154,10.990945,6.0021462,15.993359,362.84424,357.07736,516.0675,538.11115,797.861,965.8709,9.988553,30.962925,9.020589,12.997261,6.0107493,7.005106,330.8904,362.76154,525.21924,512.92615,978.13104,816.0905,10.991336,15.003107,6.0077844,6.011087,7.007491,0.013925361,395.10345,425.05563,751.29877,788.022,1208.9204,728.632,19.004478,17.012465,18.005955,11.998595,10.998788,1.0028472,439.13715,384.99008,775.8238,765.04266,681.8178,1208.0454,14.006558,17.988226,15.994767,13.994764,11.005178,10.991126,348.15417,369.6471,676.34106,654.14233,712.9073,803.5257,14.00763,27.99159,20.00309,9.004643,10.011167,18.99958,6
313.01086,198.97392,645.2934,751.13153,628.1046,632.07306,11.020052,15.992253,12.0120535,12.003598,10.980235,10.986582,386.00732,312.09464,557.8005,652.1702,676.89984,973.00116,15.991326,28.993135,19.009123,4.9933586,9.005124,12.99842,309.70755,366.00342,603.01807,654.8992,1032.1277,710.00745,32.96602,21.010195,11.01473,10.988662,7.0266094,4.0005774,363.98547,376.04926,599.2729,732.2212,814.9923,890.80566,20.996813,20.989288,23.003035,15.997263,18.991867,14.976656,320.87573,368.58643,575.1509,686.0098,931.00696,736.9821,33.9746,19.008986,11.016454,14.998002,19.992838,9.994558,312.9098,335.03406,514.1264,663.86084,1078.19,713.3282,32.978916,19.012978,18.018032,12.993912,12.986863,2.01981,326.9626,315.01364,629.10095,585.1035,749.9041,1042.724,10.010543,23.041216,19.005983,2.016744,13.001236,9.99202,454.862,225.06122,571.97034,623.8457,774.0685,893.2824,13.008057,26.999247,15.975795,8.993981,13.989372,17.99489,490.0105,295.96616,706.82526,763.9683,745.9882,971.0335,29.01214,17.994957,16.989563,2.0218396,18.96482,18.985586,459.6302,323.97455,648.6846,724.14,1024.9191,730.06476,24.96861,23.00219,29.031416,14.987231,20.000813,1.9977672,392.71616,329.0596,541.0436,597.2303,942.8918,727.96783,23.977425,24.003462,18.996542,18.985348,13.992057,7.99942,219.0497,224.79697,734.27014,801.75745,726.02844,735.8551,6.0055175,17.015024,7.970581,17.979437,9.992157,2.9969938,329.2449,127.055565,714.2802,851.7986,776.068,683.6075,4.012989,20.984673,5.9919667,3.030236,8.992958,16.003244,321.14154,268.78952,552.13055,580.34753,802.04565,977.12885,13.002059,23.9953,10.008254,1.0183665,6.9947104,7.0073047,310.869,268.95346,513.06476,585.0075,1025.7092,752.9711,15.962041,17.999315,12.983323,7.999706,8.012226,0.017895032,414.78043,452.85635,709.09796,818.1517,1243.0457,606.0568,23.96718,18.024939,22.997927,10.007174,21.972584,1.0029824,490.931,347.3231,789.53894,824.91425,621.97345,1193.4006,9.040913,16.997131,13.016563,0.031351853,21.97962,11.003819,461.91562,240.19153,642.57043,674.03674,601.1053,648.75793,18.988478,25.005423,9.017237,13.000882,13.003896,18.988329,6
396.81012,278.96472,878.66174,802.08344,665.0016,663.17926,21.010275,14.007423,22.986359,12.007831,11.992463,10.005058,357.86996,284.17383,595.943,708.8663,696.0006,954.12,16.002659,27.001707,19.999441,4.989849,9.999545,11.9932575,264.22705,302.14703,768.7899,596.3516,1014.98444,699.0923,15.002773,21.006145,10.0356655,5.005818,1.9961084,3.0051851,291.8492,313.8881,810.6991,787.018,823.88226,891.9019,26.968824,24.991156,20.011087,12.011826,13.963812,15.971417,275.05945,306.8983,792.88153,731.1209,924.02985,706.2565,20.001963,24.983768,10.006994,9.0128975,14.9917345,8.99967,252.85597,212.99536,701.7637,605.01996,1055.0055,664.0695,19.020927,19.01469,14.969847,7.003903,8.0014925,1.0091611,251.14755,217.0307,645.0769,620.1375,775.06696,1024.2755,10.009336,22.997776,20.005962,2.0331285,8.022261,10.980957,396.9014,213.02768,617.9229,638.6949,772.89355,865.80914,13.013966,24.991707,13.008034,8.992066,8.997737,16.999132,441.75308,239.95584,635.0962,790.8207,773.0626,947.8165,24.997982,15.996856,12.048577,2.010592,13.991183,17.99348,421.59692,260.08527,882.491,635.4846,1017.79736,782.7873,13.03544,23.008118,37.975163,14.986654,14.993432,0.9989809,408.54572,213.08629,736.91156,574.7055,935.95935,679.282,11.993064,24.01067,20.018267,18.989101,10.996595,7.0065403,252.91638,209.10414,967.3797,862.9361,739.0655,713.0853,11.99054,15.00635,14.980694,17.99364,10.990028,2.0036929,267.276,187.00548,923.73224,879.08856,773.05664,637.03705,13.99173,13.01952,14.979778,3.015118,9.995554,14.990407,283.25192,201.10449,611.78,621.148,812.9527,932.22485,5.003105,20.011162,7.0347915,1.0449501,2.0177674,7.992225,286.78973,205.35115,688.808,490.4552,1020.8612,708.2436,4.009982,20.021551,9.938185,8.004296,3.0275993,0.988426,337.14066,345.07077,934.70166,677.23944,1216.0673,640.8949,12.011419,14.004044,22.030542,10.003766,16.99041,0.0023055077,389.16602,333.20523,726.2261,864.0025,657.03503,1159.8932,26.967028,14.997959,12.002439,0.019497681,16.99727,10.000704,453.98398,311.93655,853.8157,748.71075,647.94836,727.8184,18.993563,28.984161,23.973366,12.995381,15.998005,17.993637,6
