V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,target
4.7327127,2.8486595,2.9977884,0.00042911584,0.00032943604,0.00087718095,0.9972883,42.87413,0.0005041316,0.0018877373,0.008144758,0.0008112307,3.5480332,1.1889534,9.643008,0.004698853,1.0111157,1.0910646,-9.707085e-05,0.0004465094,0.00018858897,1.4206625,0.9938082,0.00022984091,0.99806774,0.00022622729,2.19465,-0.024160415,-0.00019012947,0.023525715,1.664302,-0.0007704636,1.0022588,-0.0009879707,-0.000862571,4.5226717,2.3286817,0.0002909857,9.314445,-0.00011365681,2.0021923,1
4.61885,2.6205406,1.9948614,-0.000106115236,0.010225953,-0.00024100216,2.0069542,45.501312,0.006321068,1.9980963,0.011554143,-0.00037028236,4.5929947,2.3021703,9.895705,4.99306,1.0210165,1.098122,-5.0109844e-05,0.0009189805,-0.00012807934,1.4119083,1.0111494,0.00035725327,0.99978495,3.1978852e-06,2.2085083,0.0008627148,-9.205749e-05,0.04562521,4.23715,-0.0008256724,2.0009665,-0.0070056557,-0.0010538424,10.687068,2.326515,-0.00130171,14.212978,-9.005953e-06,1.9920549,1
5.0022383,2.9434414,0.0041301344,6.5583394e-05,2.9931521,0.0014280471,2.997184,50.00995,0.00063299685,0.002090393,3.0031524,-0.0011060868,3.3465457,0.630389,10.083744,-0.002648969,0.98200893,1.1080313,9.863448e-05,0.00093331543,2.415838e-05,1.3210242,2.9754367,-9.851363e-05,0.0013295036,-0.00014492711,2.3507218,0.004219556,0.0003442448,-0.0016884807,1.0795542,-0.0013855686,1.0000597,1.9984823,1.9955885,3.877148,2.0925171,1.0005912,8.478736,-0.00015033042,0.0073907906,1
4.8598433,3.345909,0.9956269,-0.0008501675,0.0028710973,-0.0006815699,3.00227,40.000153,-0.001613979,1.9986825,0.004598043,-0.00030388279,3.4524975,1.2738885,9.965955,3.995486,1.0199325,1.1220579,0.00023332515,-0.00022899003,0.00034156803,1.250127,1.0005257,0.00016913358,0.9984424,0.00022815699,2.2826288,-0.008026654,0.00013050626,-0.0021958356,1.6324644,2.9222083e-05,3.0019197,-0.0058133244,0.003592459,3.9335337,2.3743114,0.003054853,8.641692,0.00047841476,0.9957478,1
4.4918146,3.6365519,0.0050015543,0.00018785115,1.9909834,0.00058854546,-0.0013553363,28.62118,2.990891,1.0023174,1.996646,-0.00028503282,3.2321465,2.229422,9.451816,-0.005547424,0.9761156,1.151002,-7.937665e-05,-0.0007879773,-0.00048434373,1.1661474,0.016655197,0.0005870143,-3.7096775e-05,0.00041081168,2.0938218,-0.0068793823,-8.2576626e-05,-0.025584698,2.7645144,-0.0008230498,0.00038872764,3.0038629,1.0010656,3.1694677,1.9999226,0.9993819,7.531895,3.7960076e-06,-0.006542272,1
3.9744735,2.8800247,1.0029819,-0.0005108159,0.0056387796,-0.000762513,0.0013502378,31.61366,2.0002086,0.0031775818,0.010764501,-0.00027893824,3.7441258,3.2951012,9.649304,-7.190261e-05,0.9630047,1.1368965,0.000116507494,0.0012729875,-0.0006622599,1.2379667,0.0027857926,0.00019093398,0.0007145178,0.00012600208,1.9757993,0.00011236333,9.3076615e-06,0.034814358,7.705585,0.0001461962,0.0017400841,0.00561682,0.0032072342,3.3482103,1.6170787,-0.0008131903,8.200104,0.00035525294,0.002369576,1
4.4165173,3.201698,0.0059460495,-3.83224e-05,-0.0009687531,-0.00082712446,0.00037820524,38.48754,-0.0034825846,0.005139409,2.9967244,0.0020512904,2.8845,0.8015089,9.185453,-0.0025471642,0.99815196,1.1410924,0.00027644166,0.0007302424,-0.00024393214,1.2519233,1.0018824,0.00010790471,0.00028543887,0.00024473824,2.1019046,-0.080524854,0.00014255013,0.01577425,0.97867286,0.0026404867,1.0020218,3.995184,1.9971467,3.5792806,2.3806796,1.9997485,7.836258,0.00028462888,-0.0012719103,1
4.500506,2.964416,0.0018416737,0.00032588805,0.9926932,0.002872238,1.003369,41.20545,0.0040827943,0.0021082745,2.0063908,-0.0008851622,2.976326,1.1237853,9.311445,0.011246304,0.97911555,1.1270449,5.977318e-05,0.0011369324,-0.0001683907,1.2660019,1.013188,-0.00014924463,0.00011938032,-0.00036473043,2.1364133,0.043132346,0.00023932199,0.06321478,1.4854652,-0.00060440507,0.99820936,1.9934319,1.0004178,3.562992,2.0212212,1.0015424,7.844893,0.000293903,-0.003204412,1
5.3236585,3.104561,3.9952388,-0.00071455946,2.0047326,-0.005435398,5.9989057,49.99166,0.004108186,2.0004292,2.0043774,-1.2484189,4.049491,0.78977966,10.757595,5.987772,1.1137508,1.0950662,3.1623957e-05,0.0002732089,-8.072344e-05,1.3310302,3.0048642,-0.0003514236,0.99895847,0.00021100948,2.533794,0.00016352088,-4.0473395e-05,22.636017,1.1324563,-2.1188545e-05,3.9939063,1.9973004,1.0031387,4.270689,3.08211,0.99983674,9.567951,-0.0003215727,3.9853456,1
5.301448,4.1309004,0.0023804996,0.000105779276,-0.0009424079,1.0013845,0.0024255055,23.81162,3.9928975,3.9966617,0.0072366213,0.0010726567,3.0383797,1.3913889,10.052738,11.987377,1.0288968,1.1588384,7.745621e-05,-0.00027253124,-0.0004797877,1.0447015,0.013863435,0.00024611296,0.00039675055,0.00020552958,2.2356606,0.046897043,-0.00055539794,0.03164339,1.1634607,-0.0001733592,0.0032954076,0.008887326,3.9950209,3.3325024,3.4699316,0.00048380674,7.493631,-2.4587548e-06,0.010462695,1
4.2652645,3.3471868,0.0010718202,-8.384545e-05,1.9963753,-3.3548193e-05,0.0036412019,25.828945,0.0032398656,0.99849254,0.0015362717,-5.5019364e-06,3.1673326,2.18671,9.535652,-0.0015138582,0.98314494,1.1590059,2.2107704e-05,0.00089230743,-0.00016784681,1.163115,0.014097085,-0.0002641624,0.00045409022,0.00023831213,2.0002337,0.012707076,-9.836605e-06,0.012895107,4.140199,0.0008029798,0.0017396073,1.9983727,0.0014629638,3.1537464,1.95421,1.9984248,7.6483045,0.00038510183,0.001223617,1
4.9596663,2.2718525,1.996895,0.00041093642,-0.0005715478,0.0014972779,2.0002518,41.686886,1.0051003,1.9999875,0.0113400435,-0.0010529194,4.4130917,0.9452045,10.233251,4.0054593,1.0169947,1.1079923,0.00018536762,5.4482203e-05,0.00035540748,1.3077077,1.9915133,0.9989862,0.00033032117,-0.0004156775,2.326683,-0.0011257974,0.99913013,0.027940273,2.8126671,0.0010686824,0.997654,0.005707538,0.0018437778,7.057586,2.1057074,-0.0006681722,12.274188,-5.51772e-05,1.99208,1
4.923445,3.5703914,1.0020654,0.0004109625,1.0054806,-0.0005324987,1.9937304,42.88984,0.0043758107,2.0010421,2.0037298,0.0004324283,3.4441786,1.1840063,9.911841,3.9934144,1.0609496,1.1209335,-0.00011345468,0.9985228,0.00011446687,1.2730713,0.98892605,0.00038581135,0.9993012,0.00015990967,2.266636,0.015223276,-9.094735e-05,20.263643,1.5594748,-0.000757291,1.9983819,1.9992012,0.0025075353,3.9873135,3.1427681,0.99818593,8.826355,0.00048435474,0.9913619,1
5.507378,2.182177,2.9974132,0.0003506128,0.0039874925,0.00049213495,2.0027769,47.96324,0.0026413158,0.0024260865,-0.0017784619,-0.00037162346,3.8959534,0.6486779,10.618232,0.0057664914,0.9891082,1.0841253,0.00020092443,-0.00057295355,-0.00024234517,1.448583,1.992044,-1.7369355e-05,0.99811494,-1.3834142e-05,2.4031441,-6.0982347e-05,-0.00020884161,0.013482571,2.4485617,0.00043043584,1.9919816,0.0074261785,0.003421513,4.590762,2.15036,0.0020714956,9.528167,0.00021209934,1.9994278,1
5.160657,2.5371742,0.005160341,0.00014289435,-0.0012806046,0.0028451476,5.993042,46.41217,0.0046046926,4.9944835,0.009144924,-0.5241815,3.8421793,0.74518627,10.715933,12.981956,1.0379902,1.1119622,-8.483234e-05,-0.00050479564,0.00019662442,1.2221713,1.9865962,0.000529995,0.00063603336,0.00011557127,2.4041967,0.00013641799,-0.00024866496,11.97604,2.9200327,0.0005578855,3.996003,0.005347526,3.9958656,3.8780558,3.035926,0.005802329,8.956244,0.00010872253,0.0038251213,1
4.733544,2.165003,0.0019158219,-4.0050934e-05,1.9944172,0.00018269746,4.0000114,44.79789,0.0015832142,0.00032299617,3.9993024,-0.00060063944,3.615946,0.6491707,10.299451,0.011734347,0.9830226,1.1198939,0.00030358785,0.00037236122,0.00012204784,1.2928486,1.9991628,-0.00012654271,0.00042863903,0.0006691345,2.2751963,-0.00013618758,0.00015610273,0.04260683,3.0928738,0.00052109454,1.9990839,3.9986086,3.9943037,3.6951203,2.14353,1.997546,8.636397,-9.002543e-05,0.008663707,1
4.876558,2.4008024,0.0015082454,-0.00051994284,9.990078,-0.000661811,3.9981427,42.90767,2.0022798,0.0014209137,9.988222,0.4015393,3.7937896,0.6643494,10.513872,0.009364466,0.9850252,1.1260222,3.5501052e-05,0.00069693086,-0.00012580691,1.288949,1.9976588,-9.1554786e-05,0.00027603624,0.000115224815,2.2981727,0.000220834,-1.7514429e-05,0.035511494,4.0066657,-0.00014743119,2.0016823,3.9946055,2.993213,3.7414355,2.1027343,2.9945498,8.82929,-8.91742e-05,0.0024118952,1
5.2912645,4.3113728,7.9876447,0.00036747346,0.005521716,1.9970073,-0.000710414,28.620571,2.0002465,1.0032845,0.002005241,-0.0001937036,4.255098,1.9049351,10.799545,2.0102713,1.0997725,1.1270505,0.00017694474,0.0003823003,1.996985,1.320916,-0.004841218,1.246073e-07,0.99985117,-0.00037389464,2.2555344,0.0011193112,-0.00024382953,0.00055837596,4.272793,-0.00067353155,0.0021740058,-0.0011489033,0.00036635756,4.27622,2.9695425,0.002947684,9.83897,0.00016560772,7.992703,1
4.8756247,2.4007523,0.00072360976,3.968518e-05,9.992743,0.0009216758,3.992089,42.8973,1.9945471,0.0006402121,9.98818,0.40039524,3.7918715,0.66216165,10.517338,-0.004097362,0.9850529,1.1260145,-0.0002628919,0.0006383693,-0.0002389626,1.2890304,2.0024195,1.6642545e-05,0.00093344564,8.931542e-05,2.2980897,-0.00013058474,0.00014652501,0.022958279,4.00292,0.0010763714,1.9996436,3.999784,2.994409,3.7455509,2.1023643,2.9973059,8.828338,-0.00026395364,-0.006226725,1
4.7328625,2.180926,0.0022270773,-0.0005211275,0.001702131,9.498923e-05,3.9994097,48.085915,0.0016891912,1.9955366,-0.0011786007,-0.002223674,3.631658,0.6494052,10.29907,3.9840512,0.9979613,1.1080626,-0.00010754078,-5.6367535e-05,0.0005336999,1.2757493,1.9972255,0.00058348273,0.0013596487,-0.00018657958,2.2741306,-4.276335e-05,-5.2129828e-05,-0.00596571,3.092319,0.0007634917,1.9976475,0.011680042,1.9979277,3.703083,2.410211,0.003232296,8.656223,-0.00012396654,0.00701397,1
3.7339346,2.380965,1.0012038,0.00057179446,0.0065739765,0.0018076989,0.001569106,29.404093,1.9984319,0.0018221722,0.00709357,2.641635e-05,3.6057727,1.5853028,8.16012,-0.007861991,0.97206736,1.1369938,8.948331e-05,2.108125e-05,-0.00024342177,1.2966578,0.014499893,0.99822605,0.00054063613,3.8838984e-08,1.8021535,-0.18670265,0.99887097,0.010815144,2.486347,0.0021623531,-0.003800883,-0.006539905,-0.0012407625,6.8649096,1.79317,0.0010198909,11.560213,0.00031547615,1.0011715,1
4.415277,3.2014184,0.0024670456,0.0006037314,0.0012571227,0.00048823087,0.0021930474,38.47698,0.004220004,-0.00034576794,2.9975488,-0.0008387153,2.8838124,0.80287576,9.186105,0.00969253,0.9980151,1.140921,0.00014363692,-7.4085016e-05,-0.00020623593,1.252091,0.9842267,-3.630128e-05,0.0004769635,-0.00037891633,2.1011345,-0.08100477,0.00015763383,0.040632725,0.9797729,0.0007814774,0.99769443,3.9972947,1.9994419,3.5816174,2.3811705,1.9969428,7.8361583,-0.00017220533,-0.00029963927,1
4.562615,3.1831594,1.9975566,-0.00039682945,0.00375265,-0.00085519825,2.001186,49.97956,0.00984251,0.0048052655,0.00154557,-0.00034597857,3.3750758,0.8751492,9.543178,-0.0012091593,1.024964,1.0940053,-0.00013338777,-0.00027035567,9.820598e-05,1.3718448,1.0029448,0.00043000074,0.9986188,7.573674e-05,2.1712217,0.04485735,0.00034015815,-0.042912006,1.1435555,0.0013888935,1.9977118,0.0019505383,0.0016516721,3.9549696,2.445374,0.00069546286,8.791058,0.00024354825,1.9960847,1
5.0907936,2.3657463,-0.00012730614,-3.7726353e-05,0.000652374,-0.0032231417,2.000141,41.871254,1.9998213,0.0055287466,0.005303285,-0.001332495,3.4195197,0.9841214,10.294659,0.0011793181,0.96610713,1.1209725,-0.00022529255,0.0008798277,0.00044153992,1.2927067,2.9956307,-0.00023633447,-0.00024014,-0.000129415,2.3871255,0.0010419895,0.00043403174,0.027815342,1.5548459,0.9982903,0.0033980468,0.005105293,0.0038483418,3.6971126,1.7325443,0.0010996419,8.280192,-6.6466695e-05,0.00074248837,1
5.2938232,3.59847,4.99672,-0.0003588911,-0.00079852226,0.0022267494,3.9982338,35.720192,0.0020474151,3.9993596,0.00677099,-0.01797099,4.2327785,1.845147,10.863633,10.992782,1.0630894,1.1160753,6.6060544e-05,0.00071345625,0.00015324714,1.2969253,0.9976289,0.00013306532,0.9988917,-3.942316e-05,2.3942208,3.0187613e-05,8.0989696e-05,11.906214,3.0798748,-0.00053501036,2.9998991,2.292401e-05,0.0031338609,4.4367046,2.7937868,0.001915093,9.890857,0.0002204589,3.9914224,1
4.835948,2.2567608,0.003420839,0.00021071699,2.9926407,0.002502272,3.004704,53.75402,0.0034120039,0.0021827803,3.9964263,-0.00023082239,3.6660714,0.0023113452,10.420982,0.0036285922,0.98195696,1.0990496,-5.506011e-06,-0.00017002613,2.5987498e-05,1.3539346,4.0063663,0.0007699931,8.277262e-06,0.998387,2.4164612,-0.00037081752,-9.2582755e-05,0.008909702,2.34836,0.003042982,0.0047768215,3.9951534,1.003597,3.9412696,1.943267,0.99918413,8.839434,-0.000110054454,-0.0014181801,1
5.3319488,5.550143,-0.00030278222,-0.0004515167,-0.0050724135,0.99804014,0.009268834,36.598576,0.9975865,5.9909477,0.008048198,-1.8362118,3.9324393,2.3958828,10.694171,17.97092,1.0199709,1.1320153,0.00010421962,-0.00018045695,-8.094696e-05,1.1841232,-0.0020231102,-0.0001957288,0.0013355684,0.00021801303,2.314834,-0.00018032528,-6.581282e-05,33.504017,2.8853934,0.0013608346,0.00021027132,0.0012561441,0.0010268366,3.5276904,2.8933113,0.0033756453,8.80489,0.00032561453,0.008626514,1
5.4667487,3.3212824,0.0014128779,0.00043427537,0.0011494767,1.9927946,2.9979982,37.19432,5.989486,1.0028368,-0.0043927217,0.0010332133,3.6594374,1.4930327,10.994061,3.0073152,0.9719749,1.129898,6.911621e-05,2.5253576e-05,0.0005478448,1.2449896,1.0139678,0.0004507059,0.0003369522,-3.0407959e-05,2.4360478,-0.00014075245,0.00043280984,0.031356335,2.3975384,0.0024220655,1.0008026,-0.0062241196,0.9999754,3.7999885,2.0297334,-0.0013229293,8.586144,-0.0004975461,0.001062446,1
4.7692223,3.3533688,0.0028020237,0.00016177785,1.9939636,-0.00016300948,2.006155,37.49307,-0.003076677,1.999925,3.9884846,0.0013542142,3.2882316,1.1854947,9.881154,4.0066037,1.0389737,1.140102,0.00027696227,0.99874777,-5.5955124e-06,1.2243332,1.0154972,0.00023595039,0.0012367588,-0.00028439454,2.235995,0.014754182,-0.00014005412,20.12085,1.7431663,0.0011903504,2.0034242,4.000544,2.001247,3.8334293,3.1328464,1.9980259,8.505295,2.7678843e-05,9.661241e-05,1
5.102733,3.9165943,0.0029819105,0.00064525346,4.0000043,0.0042331014,4.0028396,35.001823,0.99523646,4.9909244,3.9985697,-0.00074470387,3.6492996,1.1959188,10.455681,10.992796,1.0798495,1.1438901,-5.052457e-06,1.9970212,7.2598334e-05,1.1951284,0.98455626,-0.00018259343,0.00084515626,0.00018323744,2.3803344,0.0010969546,0.0003275555,41.324158,1.7379375,0.0004798332,2.9957912,3.9965847,1.0004691,3.966781,3.6154668,1.9995497,8.986295,-5.7131114e-05,0.0034491352,1
5.992662,3.0069294,5.985616,-0.0003918748,-0.0052159415,2.9934518,0.007896974,39.116108,0.0030283884,4.000228,-0.0015402817,-3.7452974,4.3163,1.0536147,11.506741,7.972744,1.1158311,1.1121118,0.00029060614,0.0009939409,-0.00023987902,1.2781254,2.9965029,-0.0003290346,1.0002512,-0.00016951775,2.787817,0.00019899635,0.0005213227,22.645288,1.0677968,3.9937692,-0.0026570698,0.0017826916,1.9978708,4.4049826,3.3536048,0.0041488367,9.836134,-8.467964e-05,5.9847255,1
4.855325,3.0547898,1.0062093,-0.00094539335,0.00045830128,-0.0020979848,3.0019758,40.9118,0.9943667,2.9936745,0.006644151,-0.988513,3.612475,1.6609782,10.150313,2.9938028,1.0330032,1.1200527,9.9115976e-05,0.0004348418,0.00062713015,1.2342448,1.010432,0.00087972527,0.99855685,0.00027720415,2.2806427,-0.0020138698,-0.00015260835,10.209116,2.8297374,0.0014170865,1.9958429,-0.0011586784,1.0001265,3.9068766,2.8286586,0.000993188,8.80416,0.0003468934,1.0035502,1
4.781898,3.055926,0.002525935,-0.0003498908,0.99014634,-0.0023083594,2.0028663,40.008495,0.006128545,1.9982071,1.99302,-0.8954112,3.3245354,1.2739732,9.949028,4.0004644,1.0149838,1.1290067,2.2155848e-06,6.358681e-05,0.00021006526,1.2152032,1.007995,-0.00066092814,4.060233e-06,0.0002680511,2.2514455,-0.007974158,-0.00028001328,10.3785515,1.9449091,-0.0017204722,1.0007696,2.0003228,1.9949802,3.7070956,2.7713494,0.9975141,8.327828,-0.00015732466,-0.0065572923,1
4.214983,4.024997,0.002846012,-0.00017729808,0.0061939373,-0.0014521388,0.0043335697,20.029371,-0.0017333075,0.0047282563,3.0002704,-0.19690758,2.7529955,1.4587866,8.755153,-0.0039323764,1.0409409,1.198878,-0.00039959516,0.0005108824,0.00021293374,1.1716056,-0.011036048,5.5422817e-05,0.0018398833,0.0007478797,1.9032475,-0.27669096,-4.273092e-05,0.02785635,2.05194,0.00045780928,0.0055948356,5.964047e-05,3.992002,3.4968908,3.5268238,3.9948077,7.755374,-0.00025890028,-0.00608427,1
5.5099554,3.4577966,-0.00081407087,-0.000105854466,0.0021204364,3.9961329,0.0056036254,30.905472,8.982308,3.9930575,0.005638025,0.0013997074,3.8426802,1.700598,11.319976,13.988406,0.9882264,1.1440192,0.0003953073,0.00021504222,-0.00059567776,1.185248,0.9969019,-2.6824142e-05,0.0010165792,-1.2861841e-05,2.454656,-0.0001016411,-0.00020270605,-0.0077948575,2.7504458,0.9969594,-0.0027359864,0.0024114014,0.005503503,3.583945,2.041311,3.104986e-05,8.62444,-0.00026148936,-0.0034967132,1
5.348861,4.5655475,-0.0012229587,-0.0001403432,0.006514968,1.9930497,0.0040653488,29.389997,5.9898047,3.9931555,0.0034326531,-0.4406592,3.4679513,1.973914,10.723978,15.985753,1.003968,1.1470256,-0.0001226757,2.055226e-05,0.0008718594,1.1321316,0.0065672304,0.00061815773,0.0010816526,-0.0008379205,2.2881732,-0.0016270962,0.00056771,11.379683,3.4848955,-0.00039863496,0.0034757713,0.0049728514,1.9969226,3.5611386,2.796135,0.0038939673,8.237242,0.0005741454,0.0057176882,1
5.1817217,4.193389,2.9941127,0.00082173164,-0.0023576606,0.00071159925,0.001558854,21.1216,1.9955912,1.9965484,-2.203218e-05,0.00013517993,3.4645948,1.8356619,9.96733,2.0045104,1.0069422,1.1190137,-0.00020179249,6.911514e-05,-0.00015864907,1.3499522,-0.0012892579,0.00038781555,0.0008738112,0.00028729968,2.1750638,0.044761185,-0.00012618859,0.0082736015,2.2444818,0.0012690285,-0.0009236474,0.0061718584,0.0009519136,4.827411,2.4597356,0.0025240737,9.518952,0.00010172644,-0.00045449214,1
4.0016894,2.3050425,0.002936015,0.0004895214,0.0019684446,-0.0012201277,0.0045407554,40.006313,-0.0010792061,-0.0011686697,0.007957361,-0.0014321987,3.302564,0.0027204715,9.317296,0.003153424,0.96505517,1.1250365,7.9180085e-05,-4.281493e-05,0.0008859298,1.273903,0.98159426,0.000499768,-0.00061420386,-1.6687714e-05,2.0007966,0.004044198,0.00028380196,-0.00962019,1.2440596,-0.00031904786,0.001915441,0.007436192,0.003285197,3.2374475,1.7523052,0.0011374312,7.8872185,-0.00017560279,-0.00020451026,1
5.4062495,2.1249857,1.0011708,-0.0003294315,6.988823,0.0014733168,4.995988,43.92009,0.008392329,3.993627,9.986582,-0.0012975965,4.2788267,0.77699983,11.110675,9.975442,1.0240631,1.11601,0.00013510507,0.99876624,0.00011448177,1.2798935,3.0045512,-0.00012541022,0.00017610904,0.99824405,2.4279244,0.0003498464,-0.00048709472,47.712963,3.9230804,-0.00063477363,4.9957356,8.997225,1.9940894,4.708997,2.7016597,2.997997,9.912168,-0.00022363669,-0.0016083189,1
5.0503674,3.5292537,0.0048865173,0.00043588097,2.0045383,0.00076804485,0.00515063,30.023127,1.9991279,5.9905314,1.9965982,-0.79381293,4.2131095,3.5417044,10.714786,9.001005,0.99106824,1.1459537,-0.00022569022,-0.00025999936,0.0005214921,1.141101,0.010156145,0.00035130026,0.0005108189,-0.0004942178,2.2912843,-5.020322e-05,0.00025131743,11.782281,10.967142,0.0004908452,0.0034458498,2.0092063,5.988674,3.52294,2.4340065,0.9985491,8.709958,7.552461e-05,0.0018104843,1
5.2349563,4.688608,1.000025,0.000518683,-0.0018296826,0.00280259,0.009178712,17.657747,-0.0001709506,3.9936292,-0.0018106484,0.0012754168,3.1449873,1.4059069,9.966475,8.99052,1.0410403,1.1550555,5.1285107e-05,0.00018619357,5.373346e-05,1.1362115,-0.0073881242,0.000569349,0.00031181393,0.00021315897,2.1894913,-0.089988925,-0.00060944445,10.653693,1.3096797,0.000232161,0.002670274,0.0058985115,0.0010751759,4.4185305,3.0379298,0.002832945,8.960954,0.0002842545,0.005301648,1
5.3711176,3.2367344,0.001860628,0.00050025026,0.0056722774,0.99744505,2.9979498,39.29927,3.997021,0.99979275,0.009456298,-0.0019639318,3.3524864,1.1238102,10.522679,2.9936426,0.97800505,1.1260184,6.998141e-05,-0.00026923063,-0.00019453479,1.2730403,1.0092323,0.0008712316,0.0011951249,-0.0003167487,2.3639576,0.0040809806,0.0006767567,-0.0031476025,1.7194977,0.00247641,0.9984603,0.0045612217,0.99922985,3.7619047,2.1882033,0.0005741078,8.354255,6.991246e-05,0.001007729,1
4.8565273,3.0868452,1.9997494,0.00019419532,0.00455624,0.0015129539,2.9991448,42.06859,0.0031541542,3.0010629,0.007989547,-1.0497683,3.7344768,1.6611999,10.150241,2.017488,1.0608432,1.115016,0.00018481255,0.001506891,0.00020606803,1.2490925,0.99678004,0.00028595867,0.99938065,0.00021876926,2.2809992,-0.0019933044,0.00015982057,10.120472,2.829166,0.0018477151,2.9997556,0.0045593143,1.0008157,4.010808,2.9904616,0.0027161199,9.051925,0.00022065634,2.0001512,1
5.3878694,2.7740686,1.0028933,0.00017281216,2.9927795,-0.0017467943,1.9924684,41.679436,0.005918856,3.000485,2.991303,0.1433625,3.772135,1.5069921,10.697817,9.000927,1.029008,1.113011,-3.862198e-05,0.00021579473,0.00030360732,1.2779126,3.0163195,4.0119325e-05,0.0011554133,2.1440632e-05,2.5034335,9.394642e-05,4.5603163e-05,23.054377,2.2198102,0.00023391933,0.9999925,1.9981287,0.0034323013,4.7600656,2.7277248,0.99772596,9.614578,3.8239473e-06,0.0020744137,1
4.6787214,2.2810612,-0.0012378598,0.00032124633,3.9926617,-0.00061907445,-0.0012923938,28.605263,2.0012507,0.001309453,3.9970057,-0.00036254866,3.0834742,1.2598938,9.714824,0.01634894,0.9739436,1.1538655,2.5276995e-05,0.00034785626,-0.0003617258,1.1592953,1.0123285,6.756726e-05,7.574972e-05,0.0002475024,2.2218122,0.01211821,0.00026715363,0.010207653,1.6987067,1.9970187,0.0029654363,1.9981188,3.990524,3.2467098,1.9682227,1.996915,7.4800644,0.00015120016,0.002430015,1
3.9045448,3.1387942,2.0014617,0.00094599614,0.0034037244,0.0008109602,0.0035227078,27.34127,1.9972749,2.0018933,-0.003710129,0.00019080596,3.43657,2.318767,8.883498,0.00603805,1.0220581,1.1459861,-0.000115537114,0.00060069916,1.9453339e-05,1.1683978,-0.00090719206,0.0005689243,0.00039587138,-0.00056244276,1.9193805,-0.026007425,0.0006504487,0.032476902,4.082106,0.0019102702,-0.0018018623,-9.080165e-05,0.0025633252,3.5534074,2.4236112,0.002028759,8.501718,-1.2530078e-05,1.9952989,1
4.4137197,4.38653,0.004434595,0.99874395,0.009979189,0.0021475647,0.005846574,9.135794,0.004841919,1.9996266,0.0011028267,-0.6622704,2.94639,1.3798245,9.223316,2.0033865,1.096863,1.2187778,-8.719324e-05,0.00058143196,-0.00032592576,1.0744756,0.0042480137,-9.359982e-06,0.0009784919,0.00029163592,2.0002267,0.17096902,5.4696597e-05,18.563196,2.1320834,-0.00037108271,-0.0015742917,0.997152,3.9986439,3.6895354,4.165016,3.9920807,8.138559,7.25332e-05,0.00073307083,1
5.377416,2.2905164,3.922924e-05,-0.0003877919,0.00012451528,0.0010630282,5.990849,60.65532,-0.002041225,0.9935973,-0.0031660579,0.13483955,3.8651054,0.46573246,10.858918,4.0112953,0.99108934,1.0819979,0.00015145537,8.8026945e-06,0.00034240622,1.3547527,11.99684,0.00042582097,0.00013428148,-0.00030591182,2.5508373,-0.000116941796,0.00027618746,12.488546,1.1597565,-0.0016816845,0.00031207607,0.003740108,0.00094887376,4.0357776,2.147694,0.00018268407,9.074481,6.700487e-05,-0.006722755,1
5.510407,2.4434292,0.0040862653,0.0005209219,-7.1822426e-05,0.9989264,4.009491,45.48606,1.9984366,1.9993961,-0.002076485,-0.0011624728,3.7397249,0.7337865,10.803602,4.010977,0.9920031,1.1130006,-0.00026353638,0.00017658978,-0.00018044574,1.270938,1.9918926,-5.886909e-05,0.0010846179,-0.00027103937,2.4198735,-5.660327e-05,-9.06547e-06,0.011209965,2.7323623,0.0011129836,1.9988157,-0.0030743717,1.9962633,3.7865596,2.3486936,0.0019292193,8.784337,0.0006631873,-0.0014650293,1
5.0209517,1.5901709,2.0027406,1.99578,13.981857,0.004909793,9.984852,44.678738,3.998395,3.9916165,21.962955,-2.15718,4.822523,0.7933654,11.591548,5.9905667,1.0139132,1.1200804,0.00014866327,-0.0006810615,0.00022736551,1.2908183,4.0076046,6.2336956e-05,0.99794275,0.00047331088,2.3926337,-0.00012128036,0.00013267438,49.76577,8.310763,-0.00060817506,5.991548,17.972193,1.9986477,4.00737,2.5054624,5.993309,10.012334,-0.0001385734,1.9908876,1
4.820324,1.7061872,0.0037926529,-0.00049076637,0.011320771,6.8912195e-05,0.00994189,36.403095,0.0007007077,1.9962322,0.0070594763,-0.0015259121,3.1839516,0.0028880797,10.081408,3.9941132,0.99801373,1.131961,-0.0005998584,0.00053266046,0.000150591,1.1471506,3.9991364,0.00025601478,0.0005351376,0.0003536918,2.4868908,0.004040067,-0.00026167367,0.003986835,1.6722463,0.99807817,3.3239985e-06,-8.102649e-05,-3.3708824e-05,3.5531816,1.83441,0.0007289607,8.159378,-0.0001661834,0.0011656813,1
4.991981,2.2694774,0.005480299,0.00023127314,0.00036305306,0.00033293097,3.0080967,35.819534,2.000779,0.9985697,0.0066763377,-0.0014800165,3.9952426,2.8820558,10.457556,3.0091937,0.96808124,1.1329042,2.616827e-05,0.00038154033,0.00022046627,1.2350888,0.98672915,-0.00031189827,-0.00012863461,0.00013245428,2.3249564,-2.715159e-05,0.0007758867,0.034994602,6.387936,-0.0005788347,1.0015182,-0.0015895008,0.99392915,3.7243946,1.8013426,-0.001883511,8.620696,0.00016426848,0.0026284985,1
