Buying,Maint,Doors,Persons,Lug_boot,Safety,label
-1.2577794,0.89642745,-1.8554678,0.3905449,-0.87969196,-0.330041,2
-0.70722616,-2.6889215,-0.29824796,0.4697254,-0.14047693,-0.3637939,2
0.81680465,-1.7185775,0.98439157,1.4612126,1.068785,0.08567719,2
1.9210514,0.7694286,0.66929144,0.1099623,-0.39506474,-0.5204121,2
0.9285301,-1.74397,-0.9255258,1.3844136,1.0728669,-0.41928685,2
0.4956674,-1.4124745,-1.2965713,-0.0140235685,-0.19404712,0.527495,0
0.94230527,0.9907474,-0.019379603,0.5134983,-0.42668033,-0.73686415,2
0.40787154,1.0264616,2.305814,1.5107394,-0.10573893,-0.101551816,0
0.77019036,-0.8491113,1.0649146,0.05390391,1.4858198,1.3898716,0
-0.8959176,1.6631881,-0.0023160297,-0.69184124,0.034887698,-0.63876426,2
0.53353137,0.2596417,-0.21952486,2.7248611,0.21381642,-0.42047688,2
-0.08423583,0.8113696,-1.4168428,1.1232201,1.9619379,-0.08302821,2
1.6093354,-0.2941608,-1.2093751,-0.3439638,-0.5269375,-1.0405848,2
-1.4418895,0.6748991,0.08220291,-1.7759085,0.6223899,-0.32775846,2
-0.88367605,0.6433394,-1.122986,-1.5092672,0.51339144,-0.638525,2
-1.4474491,-1.4771227,0.8511547,-1.1226373,0.37683097,0.32254234,2
0.51537865,1.7954719,0.19397835,0.5467671,-0.0913028,1.9183015,2
0.46691883,0.9733933,-1.8440481,-1.2785013,-0.20565733,0.61569965,2
0.1832399,-0.35449776,0.38915,-1.5435004,1.049747,0.43253815,2
-2.032102,-0.33013606,-1.030905,1.2480975,0.7193439,-0.9392132,2
-0.46111777,0.451222,-0.8559422,-0.73589516,-0.46734202,-0.8560678,0
1.2730248,-0.55383503,0.12504266,-1.1458559,0.34778777,-0.4753168,2
0.64977866,0.659668,0.0056735035,-1.1655287,0.052519705,1.0646387,2
0.9079441,-0.9239689,0.6641773,-0.29038948,0.6114752,0.66408455,0
0.5016687,-1.0322198,-1.0658488,-0.87772626,-0.31751072,0.06342696,2
1.538263,0.7541301,-0.8145515,1.6395887,-0.01595969,0.9063461,0
1.5046426,1.600084,0.90579116,0.5106493,0.2423267,-0.8322247,0
0.38080588,1.4843943,0.21712878,0.12618056,0.07415194,1.0302575,2
-0.76414156,-1.5639623,0.5770651,2.0975852,0.0791558,-0.43497947,2
-0.40976205,-0.45858446,-0.040323228,0.7980591,-0.42667294,1.607759,0
0.49867234,-1.4967264,0.73124075,-0.080642626,0.7299028,0.82709455,2
0.62860525,0.53472984,0.48802033,1.0131923,-0.63707435,1.2875924,0
0.4354045,-1.8787502,-0.0110133905,0.08142173,-0.16050567,-0.8410577,0
-1.439294,-0.5778393,-0.67062473,-0.54152614,-0.75840616,-1.3278462,2
0.15902217,-0.35124737,-1.948961,-0.250357,0.940855,0.1247005,0
-0.060365394,-0.7789787,-0.6031168,2.1339552,-0.36985707,0.33107448,0
1.3358227,0.44470537,-0.6064314,-0.09545526,-1.5072541,-0.14682695,2
0.3959212,1.0207976,-0.064854264,1.1794256,2.1190534,0.5851562,2
-0.1062195,-0.7588173,-1.4291314,-1.1716199,1.6987822,-0.18909378,2
-0.35759252,-0.42456555,1.2308669,1.1019729,0.91005135,0.4418668,2
-0.21337935,0.48681706,0.48358023,-1.6474985,1.533565,0.42143264,2
-0.070592284,-1.2119784,-1.1287882,-1.619963,0.46663016,-0.6255739,2
-1.388161,-0.4093064,-0.9515324,-0.86225045,-0.5490603,0.16848898,2
-1.219635,0.9517422,0.5121275,-0.7002177,-1.2778878,1.8295959,2
0.5172743,1.9439722,-1.0459098,-0.15342352,1.0233438,-0.17297135,2
0.4216284,1.230342,0.69657624,-0.22471386,0.10725579,0.53426623,2
-1.6094409,-0.5869639,0.3318626,1.3261335,0.5725966,1.2132585,2
-0.706615,1.2546675,-0.5860145,0.34040597,1.546877,-0.25482976,0
1.5308433,-0.71446353,-0.09438452,-0.3674876,0.053187054,-0.079475686,2
2.1821582,0.20560098,-0.6794708,0.96276873,0.5701418,-0.32285914,0
0.3423586,1.0479981,0.8393341,-0.6736013,0.43057352,-0.419336,0
0.2985177,0.6425314,-1.1181892,0.28823268,-0.29097843,-0.41565716,2
-1.1513625,1.5164415,-0.91277015,-0.7251754,-0.64798623,-0.20996921,0
0.400602,0.92945665,-0.48899773,-0.8563079,-0.62746125,0.3178954,0
0.6014273,0.7562691,0.503512,0.50538564,-0.17741561,-1.040064,2
-1.3087411,-1.3989129,0.18145496,-0.8105482,-1.2378018,-0.19416231,2
0.7653939,1.1723142,-0.7390778,0.20515037,-0.14878735,-1.6747397,0
0.5860992,-0.6877482,0.029437004,0.26932257,0.33072436,-1.3783283,2
0.086409,-0.011550158,-1.0492241,1.1238543,0.93312144,0.6699029,0
-1.0608078,-0.6135835,-1.7069032,-0.5251462,-0.9515699,-0.6278007,0
-0.17178226,-1.2156922,-0.9181135,-0.28107515,-1.5115507,0.41720027,2
0.7467055,-0.6410991,1.2262561,-0.03232282,1.9122806,0.62530303,0
0.8746242,0.8172605,-0.14609957,-0.7010039,-1.4732192,0.47899523,0
-1.3968806,1.1461958,-0.0061305035,0.97447944,0.108154915,1.5611458,2
2.2767243,0.54097015,0.7306671,1.4802091,-1.321647,-0.71884507,2
-0.22727107,-1.7288005,1.2409971,0.31137997,1.6738169,0.89849246,2
1.6259848,1.5135757,0.032901667,-0.041763272,-0.75517356,0.022288948,2
-1.0030845,-1.870637,-1.386957,-0.6884943,0.05742392,0.46242198,2
1.4574418,-0.015801236,0.62693614,-1.2518533,0.88926375,-0.95955664,2
0.47799432,-1.8916138,0.95743465,-0.22902825,0.5458951,1.0904877,2
-0.2580292,-1.4875602,0.926586,1.1390522,-1.0868542,1.66175,2
-1.7050236,0.61861914,2.281794,0.06913972,-0.7932722,-0.49878785,2
0.036034845,0.6565912,-0.7793901,1.1301333,1.4157646,-0.9663602,2
0.6040471,-1.805309,0.6250231,-1.2932031,0.2071485,0.22678885,2
0.99851286,0.3543662,0.76938426,1.0031536,1.8681928,0.62287664,0
0.42919996,0.21987166,0.8701246,-0.8200873,0.8109207,1.1113088,2
-0.089570865,-0.2102351,0.2044632,1.3658485,1.1147568,0.034016736,0
-1.1106689,0.4687872,1.0129757,0.50338036,0.65827245,-0.9037502,0
-0.72944283,-1.6243615,-1.1485646,-0.21244726,-0.7140554,-0.4227451,2
-0.9167683,1.5713886,1.1238931,0.22263728,1.3558525,-0.04405888,0
2.2389724,0.7497405,1.4257454,0.5174781,0.47056216,-0.26170608,0
1.7686628,0.05737894,-1.0603168,0.08748768,-0.076870315,-0.48033348,2
-1.1887685,-1.2219664,0.95965993,0.6907632,1.4382272,1.2519641,2
0.16732134,-1.4577053,0.12420413,-0.68797123,0.19065781,1.0528623,0
1.3367082,0.9957552,0.20471129,1.1106011,0.07203334,0.86184776,2
-1.227687,-0.88551545,0.06378144,0.75589836,-0.43622175,-1.7581048,0
-0.69422305,-0.553242,-0.3874861,0.10815385,-2.0656383,0.48120913,0
1.0355917,-0.4505445,0.42734122,-0.21298671,-0.83702874,-0.3745281,2
-2.2739744,-0.49124873,1.3956087,0.93831325,0.18526416,1.1470034,0
-0.027300937,-1.9838203,0.08774176,-1.4905865,-0.5224511,-0.0074985167,0
0.21154304,1.0477667,-2.330712,0.944951,-1.0995166,0.2051832,2
-1.0929146,-1.4549701,0.33214837,0.8734134,2.1394732,0.4540964,2
0.23630519,-0.18947649,-1.7060709,-1.7724888,1.2099963,1.2511803,2
-1.119337,1.1713535,0.46029964,0.38533574,-0.67113125,1.654438,2
-1.5783727,0.6950941,-0.8736266,-1.583588,-0.29411182,1.4496931,2
0.6812298,-0.53948194,0.38479894,-1.8144473,1.4977465,-0.7160363,2
-0.53665566,0.07933177,-1.7450186,-0.7297794,-1.0921408,1.8027582,2
2.0784438,0.778208,-0.7780391,-1.3090616,-1.17817,-1.0039974,2
0.44805044,0.74952596,-1.4267626,-0.9322645,-2.1011066,-1.3333852,2
0.8762888,-0.22880253,-1.4371786,-0.2729379,0.17733769,0.95968676,2
0.05244976,1.1069901,-2.3769245,0.3746214,-0.15212618,1.1252964,2
0.46817797,-2.1609788,-0.1752185,-0.20008516,1.2096,0.8842768,2
-0.28615263,1.2893168,1.1652476,0.2956983,1.4826869,-0.51366425,2
0.08089562,0.016157955,-1.6498674,0.10599667,-1.3641596,-0.8802219,2
-2.1324556,0.50638735,-0.57634723,0.8384743,-1.1115329,0.09908285,2
-2.0078616,-0.56962514,1.4761995,-0.2309727,-0.66713595,-0.27799,2
0.29648408,-1.4990531,-1.4830389,0.3479905,0.025336748,-1.240484,2
-1.9675126,0.91236925,1.1364748,-0.81898475,0.4611937,-1.1068723,2
-1.05457,-1.609263,-0.25708866,0.7354753,1.7680624,0.030632421,2
-0.69375575,-1.3032411,-1.6734234,-0.12693976,2.1736147,0.026045457,2
-0.23926963,2.148636,-0.2057404,-0.2846399,1.3493965,0.39581022,2
0.7682342,0.043262288,0.52271533,0.3622973,1.6327984,1.0511625,2
-2.3000646,-0.7784304,0.10033463,-1.0039781,0.023272706,0.986657,2
0.37674418,-1.2739418,-1.1525266,-0.73650885,1.3782004,0.10700989,2
1.174875,-0.65381974,-1.9795227,-0.5347023,-1.1177113,0.14330046,2
-0.95038754,2.1010857,-0.7045424,1.3039025,0.8277514,-1.1557026,2
-0.5103518,-0.058289915,-1.5864794,-0.4154289,-1.7420528,-1.9195087,2
-0.98757005,0.63525033,0.30833974,0.16859747,-0.38315392,2.0122006,2
1.1431961,2.4513645,-0.9031668,0.3003126,-0.117770664,0.024179116,2
2.6872292,0.86873686,-0.87121725,-0.029697064,0.28272468,0.030782893,2
1.0685891,1.393278,0.9456866,0.23571032,0.0145723345,1.1137142,2
0.081715554,-2.1780732,-0.47363287,-1.1339794,0.7229862,-0.42348665,2
1.0561762,0.040232252,1.604111,-1.5404521,-0.1607577,0.27332008,2
2.0400972,0.6576408,0.35560668,-0.752159,-1.3128729,0.025461629,2
1.6693053,-1.0557543,1.6084656,-0.8023184,-1.0259103,0.019935653,2
1.604286,0.11737464,-0.14481999,-1.429529,-0.048777353,-1.7562146,2
0.7209418,-1.4106957,-0.3261369,-0.87710524,0.87929505,-0.430276,2
2.159482,-1.0968453,-0.586802,-0.0603193,-0.1864618,0.71838605,2
1.3713933,1.03832,-0.85002625,1.3763529,-0.53351593,-0.88701797,2
-0.13045363,-0.3519572,-0.8441206,-1.29819,-0.10792505,0.9582082,2
1.4985411,0.31759226,-0.3531547,0.04501975,-0.6842939,-1.0199925,2
0.42376614,-0.8015197,1.5163543,-1.2202377,-0.2084292,-0.8347373,2
0.41918245,-1.2004043,0.7511397,0.13014185,-1.3594177,1.1016093,2
-0.2846533,0.9508997,0.28207272,-0.33517942,-0.9534354,1.9404075,2
0.5949607,-2.1093984,-0.48986682,-0.34499162,0.55723405,-0.62715477,2
0.95363057,1.3167887,-0.23376672,-0.11165376,1.4573178,-0.21119376,2
0.88640565,-1.9653791,-1.1434344,-0.30032054,0.4841053,0.84052706,2
0.10881002,-0.57932687,0.6791327,0.4695156,2.4221385,-0.36548698,2
-0.70124245,0.6113632,1.0504363,1.3475913,0.3912828,-0.32857046,2
-1.2049811,1.6293906,0.46825165,-0.0007599704,-0.91591537,-0.04592935,2
-0.29555362,0.36968964,0.21799862,0.9786259,-0.45438105,1.4711196,2
0.79441094,1.6859196,-0.45583647,0.9893991,-0.91242623,0.40114498,2
-1.1507595,0.9397255,1.6901767,0.21677415,-0.101263806,1.8681828,2
-0.5642348,0.24204169,1.6155959,-0.08041538,-1.9193821,0.2980367,2
0.81931764,0.26910418,-0.315163,-1.58227,1.2708663,-0.4519921,2
-0.5027383,0.56927145,2.2824035,-1.2849721,1.0529727,-0.4487525,2
-1.6895416,-0.9170642,-0.9392814,-1.6721295,0.5639082,0.053673178,2
-0.8710096,1.8952421,-0.60992134,0.32153618,0.16053589,-0.76960844,2
0.6013797,0.28736487,-0.29315248,-1.4057959,1.4662375,1.1807711,2
-1.390191,-0.4217624,0.069100365,-1.3497971,-0.50502497,1.2723644,2
0.23021702,0.026399568,1.448543,0.39408344,1.74856,0.8509013,2
1.2021233,-0.46858788,-0.049472347,1.0472478,-2.1184442,1.2246466,2
-1.2164612,1.6749216,-1.2739065,-1.2917135,-0.15990864,-0.2726899,2
1.438706,0.04332369,0.22575785,-0.24593705,0.5094342,1.1417952,2
-1.3697755,-0.5365271,-1.9642093,-0.17363256,-1.1887902,-0.80612695,2
-0.5623532,1.6793976,-0.32863525,0.5887458,0.08815717,-1.1122795,2
0.60659856,1.2030772,0.4235397,0.09681009,1.0104281,0.05139669,2
-0.40787205,-0.22125366,0.7445352,-0.33730873,0.9507241,1.545774,2
0.53858435,-1.2905341,1.0139482,-0.09028667,-0.012510276,-0.8371018,2
1.3769028,1.0861648,1.1917741,0.7035011,-1.1563323,-0.026847765,2
-0.60939026,0.5200683,-0.5271967,-0.3033086,1.3672996,1.6924187,2
0.6027617,0.50904125,-0.77089053,-1.0657405,-0.25388768,-1.3787085,2
-1.7020354,-1.0488213,0.55515397,1.3653167,0.7978642,-0.89935184,2
-0.66947013,1.32456,-0.8090776,2.007609,0.047341708,-1.2726431,2
0.9899086,-0.7974334,-1.4728698,1.0789666,0.69717336,-1.4247637,2
-1.0314511,-0.83605057,0.91274303,0.93970877,-0.47093207,-1.2731369,2
-0.7463822,-1.7553309,-0.9092064,-0.97378445,0.058111597,-0.01305592,2
0.16162772,1.2650163,-0.2495551,1.5206599,0.4978646,-0.18169315,2
0.8304915,-0.31909648,0.97378826,-1.3281013,0.6078185,1.240204,2
-0.5396065,1.5406225,-0.46222934,0.29060978,-2.0794094,0.6450486,2
-0.7625523,-0.81153744,1.6970756,-0.844217,0.4712452,1.3696611,2
0.7633115,0.6848627,-0.76433134,-1.3312432,0.056006756,1.6351688,2
-1.9898119,-1.0232129,-0.92367387,-0.8934486,-1.4109011,0.75236726,2
-0.09454776,-0.71536076,2.3190277,-0.33603653,1.9005904,0.24967198,2
-1.5718709,-1.0041428,-0.48475304,-0.0839206,-1.4260083,0.8297436,2
0.47614685,1.6382419,1.2368821,-0.9906959,0.6836139,1.3850574,2
-0.86779886,0.49112552,-1.1035967,-0.6194125,0.089213155,1.6222191,2
2.079957,1.791905,0.47372228,-0.29148284,0.25887305,-0.7567407,2
1.2097192,2.1941829,0.21609394,-0.0047960803,-0.9314378,-1.3936723,2
1.7771494,-1.6498408,0.15232684,-1.4793197,-0.05353043,0.38641605,2
1.3376791,1.094828,-1.0307379,0.848899,1.0682713,-0.75753,2
1.0249532,1.6349865,0.5206489,0.9216069,0.5315544,1.5871034,2
-0.025487227,-0.79320914,1.4668851,1.4744376,1.7751238,-0.052180916,2
-1.8802962,-1.4017798,0.34145325,-0.39343584,-0.74774563,0.56416684,2
-1.1510019,1.7654049,0.85306835,0.8690331,0.5809714,0.47881958,2
1.6604247,-0.1413377,0.3935347,-0.3383245,-0.6513684,-1.6599514,2
-0.549997,0.2931072,1.7093365,1.024151,-1.5508177,-0.56765324,2
0.6576314,2.0851486,-1.6039944,0.373928,-0.26711196,-0.5138538,2
1.1142879,1.6467701,0.7028162,1.6020912,-0.3596788,-0.9678546,2
0.43497688,-1.3729705,0.2160803,-1.591479,0.5202633,0.41888908,2
-0.48223278,1.2233196,2.5043166,1.1009895,0.14476322,0.40161383,2
-1.6951728,0.64272976,-0.22778524,2.0893955,0.48989707,-1.0930554,2
0.6181681,0.036073357,-1.0487067,1.0179365,-0.24621579,1.124551,2
-0.21129282,-1.2518333,1.9297936,1.3115392,0.3638414,-0.28828079,2
0.11094545,-1.8329798,-0.3189606,-1.2992836,0.045298263,0.3704094,2
-1.0476362,0.30326483,-1.3861982,0.56362426,-1.7056981,1.1269184,2
-1.9241242,-0.2749402,-1.9057194,0.43682456,-1.5527341,-0.4275196,2
1.8015944,-0.32158574,1.4147971,1.1255149,0.63254666,-1.3744154,2
-0.57664514,0.17819601,-1.8719229,-0.021680918,1.7682958,1.0656044,2
1.1494199,-1.1153249,-0.4046687,-0.94715965,-0.12635471,1.9893837,2
0.96306396,-1.475161,-1.8081802,0.64809096,0.97549057,-1.4192247,2
-1.887097,0.20065771,-1.7096918,-0.52446914,0.5175119,-0.6956008,2
0.3049536,2.5471406,-0.8250339,0.0069259442,0.8802852,0.3338214,2
0.49960655,-0.24529359,-2.5185347,-0.35954267,-1.0426869,-0.342119,2
-1.4560447,-1.7929515,-0.88427085,-0.13826828,-0.22805628,1.4455369,2
-2.2638927,-0.14013001,-1.5078864,-0.18216476,-0.15072794,-1.6270499,2
0.3764388,0.10630309,-2.5979404,0.5490232,0.75116414,-0.62023264,2
0.51671755,0.015791684,-0.22384115,-1.0877177,1.3259275,1.0979261,2
1.7005416,0.28876877,1.2462447,0.7541691,1.8876548,0.60106474,2
-0.45390263,0.45137057,1.7486367,-0.4602934,1.5728836,0.84241784,0
-0.49418935,0.78184545,-1.1152687,-0.2688985,0.16028702,-0.513003,2
0.0033965576,-0.770845,-1.6530833,0.6895656,0.9744124,1.1312743,2
2.069165,-0.2014907,0.96370476,0.8845713,-0.38286576,-1.0384212,0
-1.3415389,0.40614444,1.5209265,-0.33316764,1.1167347,0.997548,2
2.0240057,0.55315554,-0.78576636,1.5625523,-1.1031295,-0.4127003,0
-1.0846735,-1.0401045,-1.2291176,0.68744874,-1.1169732,1.3186823,0
-2.299916,-0.97551143,1.2757826,-0.07089469,0.1152425,-0.42713463,2
-0.8864458,0.78568107,-0.6329858,2.0821247,1.6927643,0.15533455,2
0.8378365,-0.63293695,-1.8979391,1.8641537,0.27787685,-0.70397985,2
-0.18923537,-1.7211269,0.7066249,0.4838165,0.44667,0.0015008012,2
-0.14007515,0.33888778,-2.2779827,1.5694057,-0.29904813,-1.0884596,2
-0.5407031,-1.0861696,-0.7253372,-1.1263233,0.36405367,-1.4078503,0
-0.2916306,-0.7178959,-0.31441978,1.3725425,0.1386159,1.6180923,2
1.5239568,1.324591,-0.6643875,1.5410165,-0.59710276,1.235734,0
1.2450906,0.3502181,-1.2235392,-0.057612423,-1.8543547,0.39869976,0
-1.7068608,-1.5256068,0.6580826,-1.1318803,0.09684426,-0.52018476,2
2.3595796,-0.5509981,0.23004803,1.8286928,0.5106385,0.5043435,2
-2.715064,0.17037335,0.4961943,-0.22812372,0.71222204,-0.49636677,2
0.9551126,0.5244041,0.66142917,0.5691703,1.4539541,-0.39743236,2
-2.2252362,0.11599378,-0.83822143,-0.33610055,0.4660452,-1.4584323,2
-0.65999824,1.2973057,-0.4665436,0.54738295,0.98653495,-1.0351574,2
-1.1766716,-0.79116166,-1.2189171,-0.49369502,-0.93263483,1.1450214,2
-0.700889,-1.3787538,0.92848736,-0.5578106,0.676327,2.130354,2
-2.3930106,-1.2696403,0.7697675,1.0450946,0.086467244,0.8510151,2
0.53547245,-1.0771618,-0.39743412,0.7160499,0.5273979,0.36793858,2
-0.1017365,-0.74428093,-0.8369905,0.7719413,1.7043245,0.20355646,2
-0.37216404,-1.6769935,0.44208112,0.8051696,1.3188884,0.2740684,0
0.20971452,-0.009602204,-0.47369093,-0.14207591,1.3873732,-0.749727,2
1.0138526,-1.218341,-1.3040797,0.8580157,0.3207576,-0.66893804,2
1.2897246,0.5334638,0.46355426,0.7711586,0.3388766,-1.4512606,0
-0.8761906,-0.8795917,0.04558994,0.22237012,-1.2955012,0.9803072,2
-0.07743487,-0.86845744,-1.132834,-0.30588284,1.7628199,-0.82608056,0
1.904237,0.32389122,0.18630846,1.2372676,0.11896063,0.4710646,0
-0.010503603,0.058504,1.6373187,1.5994598,0.86862546,-0.42362872,2
1.3550912,-1.3485155,-1.5754606,1.1626939,0.835516,0.5989431,2
1.4770435,-0.049310125,-0.2690766,1.8271388,0.03586707,-1.2584002,0
0.3665333,-0.60984474,-0.9431528,0.75721705,1.3520087,0.60132194,2
0.7291677,-1.0366182,1.2397496,1.6021502,-0.7096634,-0.5805258,0
0.84395474,-0.47791314,-0.13864508,1.3592585,0.74672383,-0.46716806,0
0.024004417,1.0111455,1.4771466,1.0381266,-0.9359671,0.708092,2
1.6133623,-0.15354404,-0.4672363,1.3150339,-0.7696184,1.4764583,0
-1.9381824,-1.5515219,0.09260831,1.5923623,0.49285677,-0.28537217,0
0.5196786,-0.30085775,-1.1333231,-1.3095208,0.9485055,0.17910929,2
-2.0771666,-0.750506,1.3152224,0.52010477,-0.23748018,1.4182945,2
0.45724514,-0.5910557,-0.54074275,-0.9515041,0.56561583,1.9358566,2
-0.14598952,0.054397788,-0.7146857,-0.66850954,0.53324676,-1.031358,2
0.45931745,1.4397123,-0.70728034,-0.56943923,0.597556,1.299495,2
2.2899482,0.04255274,-0.14675479,-0.010638326,-0.11835783,-1.02443,2
-0.0134645235,0.018029457,0.8049817,-0.6654857,0.18657973,1.3916622,2
2.0338378,-1.0407184,-1.2760243,-0.92759943,-1.1207322,-0.037810817,2
1.6088203,-0.8515947,1.5646025,0.016266424,0.30640227,-1.4088812,2
0.16831519,-1.8645357,-0.78528666,-0.2761979,-0.68039405,-0.69256157,2
-0.58490336,-1.4821633,-2.1125379,0.6658598,0.44634372,-0.01442322,2
0.0927801,0.22739023,-1.2671577,-1.2588309,-0.49767765,-0.2295627,0
-0.0073515903,-0.27744877,1.3724022,-0.24649158,0.4840522,0.79948515,2
1.2126571,0.6064332,-0.19247738,0.6240563,0.17943151,1.0026388,0
-0.4304491,0.1358833,0.8670644,0.004360687,-1.3559271,-0.49656293,0
-0.6393764,0.1362345,-0.8582434,-0.08477971,-0.9230249,-1.0844712,2
0.8457385,-0.6136609,1.2436495,1.0770283,-1.028225,-0.73831433,0
-1.5982132,1.2335535,0.7460343,0.06643799,0.43214136,-0.10962324,0
-1.6755228,-1.0358448,0.7691654,0.26607984,0.09570321,-0.72393054,2
0.2666062,0.222638,-0.43928862,1.8270718,1.644232,-0.22218005,2
-0.6646159,-1.8205377,0.0031198692,1.0075737,-0.28218228,-0.08171255,0
-0.21036778,-1.3024215,-0.031196402,1.320017,-1.0971941,0.054851428,2
0.7053236,-0.753845,-1.0609485,1.5832438,-0.6444486,-0.24629915,0
0.73039186,0.3799091,1.2852598,0.2539161,1.2589043,0.25069535,0
-0.9174143,-0.1086378,1.415769,1.9495054,-0.38873845,0.45293197,2
-0.74167275,1.2050661,-0.012405204,-0.41968006,-1.9750701,-0.7799655,0
0.9625698,-1.6399081,-0.72633576,0.22442621,-1.1307944,-1.1528243,0
1.6551881,0.49187002,0.9941648,-0.7696129,1.615949,-0.49863532,2
0.3332841,-1.4931773,-0.37384966,0.9650918,0.45142925,2.3937848,2
-0.16724889,0.06462987,0.9604622,-0.88981545,1.5160121,1.9121804,2
-0.61412585,0.67701274,1.1154972,-1.4898481,0.7148849,0.5881971,2
-1.5594478,0.8940474,1.2368776,1.9825894,-0.13011737,0.57554007,2
0.75897133,-0.35241064,2.3021939,-0.7365635,-0.3591237,-0.7530867,2
2.1747935,-0.3864977,0.33857292,-0.9626641,0.9887804,0.65370417,2
0.22794966,-0.11749684,-1.0849212,1.1845617,-1.1114154,-2.2147086,2
-2.4487352,1.3073941,-0.48723763,-0.16250576,-1.0560346,-0.39490297,2
-0.92303073,0.5496617,-1.2348261,-0.61160445,-0.11613389,-1.394556,2
-0.3104461,-1.9349747,0.016819363,1.0769764,1.6389611,0.20405684,2
0.18905826,-2.1709304,0.41340676,0.5188376,0.14833492,-0.83140224,0
-0.1873625,-0.8375796,-0.8538586,0.047041494,1.1498226,-1.0091926,2
0.098452315,-2.0010703,0.917803,1.4305758,0.8551923,0.24160017,0
-1.1302476,-1.3690318,1.0788791,0.7167247,0.63850605,-0.15758179,0
-0.30447513,-1.6430875,0.7639552,1.0435704,-1.4166011,-0.2567035,2
0.25224468,0.45301875,-1.2331562,0.59920883,-0.85091144,2.146379,0
-0.5155431,-2.2682984,-0.027442979,-0.3686061,-0.5905841,-0.2580491,0
-0.4143123,0.20855793,-0.19348581,1.2688903,0.94416034,0.09300755,2
-1.2591851,1.5957061,0.5217694,0.50863975,1.2768619,-0.675347,2
-0.23705451,-2.4224558,0.037974633,0.6942425,1.037316,0.23349564,0
-0.96470433,-1.0271028,1.0465347,-0.0114919245,0.7169908,1.2358785,2
-0.5169322,0.06301597,0.24781136,2.4896784,0.5244379,0.85146236,0
-1.3373314,-0.5455865,-1.1016848,-0.21195401,0.3563169,-1.8473979,0
1.3869463,1.5274302,-0.39138222,1.1391603,-0.5947746,0.04145953,2
1.086469,-0.035790242,2.2796268,1.6732479,-0.86658275,0.20559686,0
1.3691518,-1.8109666,1.511617,0.22023928,0.5644369,-0.33859557,0
-0.27368575,-1.2751948,-1.0753361,-0.8909782,1.7379863,-0.3658943,2
-0.35278657,-0.7087535,-0.9534613,-1.873473,0.19152361,0.031610496,2
-0.673531,-0.30485576,0.4291555,1.0956103,2.1541667,1.2027897,2
-1.6358798,-0.29553536,1.0510328,0.04616012,0.13689709,-1.2645272,2
-0.9573331,-0.97343075,-2.17795,-0.042552385,0.2099526,0.9080671,2
1.3117211,0.24488199,-0.4723103,0.25486764,-0.23542914,0.29237273,2
-0.82761556,-0.35378808,0.23319013,-0.5438387,-1.1949704,-0.6869773,2
0.41720483,-1.2655029,-1.1615759,0.22146578,1.8947322,-0.9954883,2
2.143454,0.60624474,0.78578943,1.8516203,-0.4100857,0.36563075,2
0.7018764,-1.2705349,-1.0742838,0.90051734,0.94365835,-0.40830344,2
-1.065819,0.718789,-2.2806277,-0.8512355,-0.029487098,-0.07441274,2
-0.2561135,0.18654245,-1.5284235,1.185335,0.74007905,-1.462796,0
1.4417742,0.13795778,0.33021897,0.6436982,0.53113765,0.4839351,2
1.2406628,-1.0207123,-0.87351894,-0.3244551,-0.735439,0.5861846,2
0.50124776,0.4725151,-1.0739175,-0.048386414,-0.9675269,0.8569621,0
-1.3918839,-0.24763635,-1.3535461,-0.3805979,-0.7364892,-0.3454549,2
1.7712098,0.9284356,-0.24567103,-0.9686748,0.2221232,0.5599884,0
0.63151,1.3115927,-1.3177133,-0.20532286,0.37549192,0.6438431,0
0.4851853,-0.37325567,-0.017513195,-0.5948386,1.7693484,-0.25527814,2
-0.77621603,-0.43133205,-0.05512707,0.52530074,0.20190431,-1.8307601,2
0.07324724,-0.8017074,-0.5705032,-0.82421243,0.18319905,0.4506411,2
-1.7201902,1.0491234,-0.3902943,0.26111656,0.43056983,-0.9680053,2
0.82534575,-0.8031346,0.14348865,1.5217041,1.252473,0.60119426,2
-0.07667141,0.60642296,-1.2594627,1.6814232,-0.34426016,-1.0218214,0
-1.6142275,0.8906419,-1.7334735,-0.18608886,0.16198106,-0.17905869,2
-0.13572198,0.43126947,0.007394476,-0.4231088,-0.32246974,2.2705383,0
-1.1478728,-0.34387934,-1.0192288,0.5825994,-0.42998675,1.8852019,0
-0.84033054,-1.2720877,0.91127753,-1.2292529,0.44461477,0.3035387,2
0.52428555,1.5261283,-0.55901873,-0.3525136,0.10020717,1.4244176,2
-1.6850557,-0.8333341,-0.3805448,-0.2718484,1.3367134,1.2579765,2
0.3635375,-0.85935384,-0.4441627,-1.0058221,-0.8832751,-0.97969985,2
-1.232054,-1.032885,-0.8611318,-1.1865749,0.13142435,0.8679907,2
1.195375,0.38481256,-0.8147334,0.84277606,0.40303877,1.0969723,2
1.5866885,0.9708551,0.3524202,-0.12069848,-0.19881931,1.0643797,2
-0.863595,-1.5090553,1.7336769,-0.2147155,0.19665362,0.91624045,2
1.6037163,0.50501794,1.5715063,1.5217946,0.19209453,-0.49577272,2
-0.29705754,-1.7427412,-0.58674836,0.8395847,0.27669623,-0.11553142,2
-0.37726247,-0.7550378,0.25679594,-0.94677246,-0.18716149,-0.7116331,2
