ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,label
1.5034794,-1.2172148,-1.2767607,0.08951113,-0.18013467,1.6915528,0.31128758,1.1214958,-0.30722117,-0.074763425,3.338137,0.019558573,-0.5568338,1
0.81398815,-0.08374814,-0.166627,0.5816328,-0.32429272,1.2286713,0.89284456,1.9289457,-0.76604575,0.84595335,-0.3734176,-0.22141373,-0.4911883,0
-0.814216,0.73278373,0.7302013,1.1728711,-0.7208032,0.6769955,-0.9459079,0.5165822,0.6391679,1.9374675,-0.19163048,-0.3697972,-1.0446548,1
-0.19501162,0.7819703,0.84821516,0.35930613,-0.2441949,-1.0277569,-0.62855166,-1.6610007,-0.80363536,-0.38891983,-0.34482056,-0.30371085,0.44683495,0
1.0383668,1.0297676,1.0057497,0.026630227,0.12870102,1.1662457,0.53719324,-0.7965269,-0.6762619,-0.3088484,-0.34349597,-0.29419073,0.68884265,1
0.75679606,0.023814946,0.023407258,-0.46330667,0.20017838,1.8902383,-0.8305618,-0.11830806,1.6206362,-0.3730097,-0.3381701,-0.3128553,0.15524964,1
-0.9084023,0.6155028,0.61702734,-1.2447087,0.00042705424,-0.47048777,-0.5435538,-0.6491715,-0.5222086,-0.3799819,-0.44772574,-0.30570433,-0.5402018,0
0.16390541,0.98491985,1.0396676,-0.6773207,0.03963723,-0.77329373,-0.09439136,-1.0003028,-0.5868734,-0.34123755,-0.42622834,-0.27488005,-0.20154591,0
0.7669931,-1.1638288,-1.1740776,-0.94924337,-0.069046706,-0.72934115,0.09949131,-0.026688859,-0.96069664,-0.50028783,-0.16394429,-0.31600145,-0.30960974,0
0.23085147,1.0300052,1.0021977,-0.5976147,0.18041289,0.45265743,-0.060068414,-1.1265992,-0.7304028,-0.30981326,-0.41883457,-0.29630825,0.95681137,0
1.9378301,-0.005988218,-0.021482036,1.5026848,0.08529495,-1.2423877,-1.0853117,-0.18494192,1.7598665,1.6548247,-0.24422397,1.8037412,1.0947993,1
0.15984397,1.1131163,1.0485351,-0.10771774,-0.16662186,-0.4582207,0.21774755,1.6622682,0.22282286,-0.5082627,1.0859764,0.7651657,1.0688138,0
0.20907617,0.7870225,0.66411394,0.036302414,-0.007671006,-1.5213435,-0.69401675,0.9599631,2.20705,-0.37321857,-0.45981753,-0.26883265,0.95913166,1
0.59940946,0.23536381,0.23550645,-0.4400768,-0.09631393,1.4546477,0.19073877,1.0416161,0.14124113,-0.30175033,-0.4602971,-0.24191412,-1.2557852,1
0.7862048,-0.46701658,-0.5746438,1.5202779,-0.18869705,-0.42786255,3.0502152,-0.18402025,-0.8821304,-0.3125839,-0.21981275,-0.27284807,0.8974411,1
-0.9635568,0.8024421,0.48823225,-0.24071683,-0.04013826,1.221846,0.03137464,0.7499937,1.330023,-0.29802606,-0.47525802,-0.11893268,0.97665703,1
0.32388347,1.020298,0.9254608,0.1231748,0.01679482,1.9309174,0.3028332,-0.17439923,-0.020467624,-0.35360292,-0.31846514,-0.19685277,0.7849856,0
-0.3857672,0.6454646,0.5440153,-0.41481882,0.036085054,0.8432983,0.36668175,-0.1507251,-0.7854901,-0.30239782,-0.38242605,-0.34350923,1.0757039,0
-0.55522364,-0.5087907,-0.8412099,0.3996743,0.016751338,-1.185163,0.37118688,1.3519022,2.0614986,-0.13825458,-0.29655987,-0.11341214,0.94136065,0
0.5314652,-0.15460944,-0.25490528,-1.6861683,0.20235904,-0.042072818,-0.8560832,0.5604081,-0.59908485,-0.39738733,-0.42945164,-0.24066311,-0.32103387,1
-0.34884068,-0.17228869,-0.23048607,1.5323724,-0.19169988,-0.39460588,3.6332486,0.40391368,-0.3824762,0.26519272,-0.2949385,-0.32322985,0.7729816,0
0.452409,0.8330471,0.7228276,-0.4047961,-0.2417243,0.3486091,0.73049617,0.3118539,-0.652358,-0.4369546,-0.5289095,-0.23326257,-1.055435,0
0.6659657,0.15815133,0.20850977,1.8083667,-0.20586357,-0.3811657,3.5551515,-0.78449667,-0.9615045,-0.37350908,0.048075452,-0.2994526,0.76455384,1
-0.812818,0.33748028,0.25805715,-0.33957532,0.14513129,-1.1292825,-0.72386986,-0.082228266,0.609417,-0.28286472,-0.4197393,-0.254298,1.3836486,0
-0.44714358,0.62466383,0.47481126,-0.1706427,-0.21506086,-0.07003657,0.8411858,1.2808563,-0.7721681,-0.4289903,-0.35226834,-0.31308573,0.7852048,1
0.77520555,0.38229656,0.3981862,-0.5958718,0.025274012,-0.4330103,0.22637041,-0.9950222,-0.6453643,-0.4118244,-0.37431282,-0.23754379,-0.6737032,0
-0.88391066,0.9320245,0.81778425,-0.07264317,-0.07110643,0.9262196,-0.29671317,-0.38356245,1.7709892,-0.31897914,-0.2901215,-0.08294234,0.98786986,1
0.43098915,0.19194148,0.13382705,-1.2375385,-0.55467176,0.17846102,-1.0116065,1.8101732,-0.5795539,-0.48214605,1.1556689,-0.2851273,-0.8731659,0
1.5873804,0.8639602,0.93297803,0.25154966,0.23568508,1.9372667,-0.18173474,0.035075422,1.028839,0.18901777,-0.39666477,-0.17727402,0.60420257,0
-0.8894814,1.6509866,1.5779237,0.26821858,-0.5460754,1.2138748,-1.3045774,-0.15328386,1.7005746,0.16055852,-0.055947356,-0.36539274,-0.5829983,0
-0.45998517,0.028350249,0.046535857,-1.3969884,0.07183787,0.054424778,-0.634679,1.1914914,-0.48727566,-0.4015285,-0.54075474,-0.28982776,-0.24392867,1
1.3252988,0.8003368,0.81476945,0.009195637,0.08963439,-1.3123305,-0.8110243,0.6673459,1.6874759,-0.39048314,-0.60276127,-0.32673678,0.860834,0
0.48413965,-0.7397093,-0.91992503,0.696404,0.04269074,-1.5584869,1.1868129,0.5299283,0.4568822,-0.13912135,-0.35178903,-0.20515724,0.85762763,1
0.42266527,-0.13435164,-0.013125211,-0.32241583,0.068924494,-0.109155156,-0.40002263,0.10287456,2.0619624,-0.4667678,-0.35090208,-0.45720834,-1.0257019,0
0.7201246,-0.59817815,-0.79008615,-1.0342156,0.12919404,-0.2509711,-0.40044534,1.366682,-0.6776116,-0.41635752,-0.33904022,-0.22534913,0.75432414,1
1.2905152,0.069706194,0.045075383,-1.5155038,0.07727482,-1.1695106,-0.9424738,-0.22102919,-0.46357924,-0.42160895,-0.25587228,-0.31497905,-0.70029867,0
2.1569204,-0.14064291,0.047194652,0.8620888,0.19523986,-0.62798464,-0.79728436,-1.1046885,0.9202566,-0.43374658,0.89084285,0.102542765,0.84513706,0
-0.7532628,0.23176718,0.06396054,-0.2368575,0.07351035,-1.0476078,0.20113932,0.7381461,1.2348619,-0.46077538,-0.42786217,-0.30774415,0.66203785,1
1.1474879,-0.08498848,-0.09175067,-0.31334475,0.18116467,-1.2831706,-0.50577074,-0.15758574,0.266841,-0.37498307,-0.48364332,-0.2906858,0.801751,0
0.39827332,1.0102813,0.8917085,-0.8503538,0.017949704,0.20025244,-0.67251146,1.667438,-0.3729864,-0.3691615,-0.37755367,-0.31892803,1.2160445,0
0.7076477,0.9737005,1.0536733,0.7579009,-0.106670186,0.029270701,2.0072563,0.17994636,-0.9012517,-0.3233864,0.22266942,-0.2030941,1.0471542,1
1.3739492,1.2786875,1.4041189,0.01566286,0.017371282,1.730469,-0.50540733,0.7206379,0.67100734,-0.26595563,0.49960595,0.4928077,0.7952809,0
1.1781363,-0.33320528,-0.40526763,-0.96446073,0.28213978,1.6228526,-0.3435524,0.8838969,-0.47438967,-0.45326155,2.0865512,-0.15289076,0.86513025,0
0.52512795,0.8056183,0.74895495,0.32738554,-0.09056452,-1.4368645,-0.5304884,0.78659195,2.2698588,-0.04246269,-0.4119724,-0.57214135,-0.40925074,0
-0.31529284,-0.42799467,-0.4608863,0.22083421,-0.31850228,2.7356334,-0.5711638,1.784526,0.42611763,0.75569284,-0.27875817,-0.2077258,-0.11487898,1
0.011130139,-0.23874173,-0.09676503,0.3901463,-0.20883422,-0.81601155,1.4823666,-0.84366757,-1.1111972,-0.4516096,-0.15534437,-0.39329508,1.0722282,0
1.0102593,0.49862608,0.54269755,0.6702269,-0.12633401,0.30497253,1.4362483,-0.7230303,-0.73415023,-0.3795094,-0.3676836,-0.2084713,-0.008261051,0
0.6791512,-1.1995491,-1.3037529,1.1502323,-0.21848443,-1.4531446,-1.1734271,0.49365225,1.4091942,0.7001968,-0.29163462,-0.24004108,-0.43677828,1
0.116752386,0.77968174,0.8132145,-0.1905026,-0.29240227,-1.2308048,0.4449168,-0.35607454,0.027117062,-0.43205285,-0.46473938,-0.31387365,-1.227252,0
0.20421778,-1.0661361,-1.1190614,-0.7223877,0.39418432,1.1970432,-0.5664973,0.58701247,0.051588375,-0.5209655,0.21120526,1.4471232,1.3662703,1
0.82242346,1.0566114,1.0719624,-0.7438017,0.214942,1.4598657,-0.21558201,-0.3152579,-0.67432356,-0.40475327,0.67245847,-0.31946686,1.034066,0
1.4881189,1.2576379,1.2243878,-0.4150317,0.13469799,1.208284,0.17391643,0.041547652,-0.83994955,-0.34817874,-0.23781669,-0.2955135,0.73467255,0
-0.17382462,0.22149509,0.054045275,-0.19630036,0.008419379,0.8494321,0.2753896,0.7442826,1.4089959,-0.4325411,-0.45132977,-0.35770017,0.44508082,0
-0.338387,1.0688027,0.96306807,0.0618047,-0.0018628072,0.68571293,0.5157093,-0.5401325,0.14014661,-0.3413853,-0.4296515,-0.28742674,0.9534403,1
0.36298442,-0.34802988,-0.47920173,-0.19798106,0.09678528,1.5974572,-0.59378636,0.09037523,2.7070231,-0.24512494,-0.33251613,-0.36196253,0.65649426,0
-1.2460468,1.0682174,0.9596207,-0.08102381,-0.10421743,0.33502775,0.1820232,-0.45732662,0.7531887,-0.4003857,-0.3009378,-0.19273226,1.0724603,0
-0.58234787,0.54943466,0.5292447,0.12619017,-0.09610531,0.58720875,0.89514154,-0.0021552742,-0.65319,-0.36979434,0.3864778,-0.20513338,1.1463578,0
0.26159433,-0.22517398,-0.31230685,1.1313642,-0.12459919,-0.06693099,2.5295987,-0.5868362,-0.96831745,-0.36493686,-0.3194531,-0.26232862,0.9582304,1
-1.5178227,-0.6081911,-0.63038665,0.12242752,-0.121592216,-0.34270623,-1.3161933,-1.0091524,1.4736896,-0.43466738,1.2944074,1.1795294,1.1210827,0
0.8250673,-0.4293573,-0.5239417,0.29813963,-0.022291388,-0.5554998,1.3601708,-0.24788651,-0.8776322,-0.4308269,-0.36003634,-0.19612476,0.73778,0
0.13726598,-0.560901,-0.8772012,0.28725582,0.018799003,0.2739335,-0.48368883,2.425512,1.2914839,0.71063906,-0.4138634,-0.17328365,1.1020951,0
-1.3488829,-0.07568013,-0.08706632,-0.3653432,-0.11644367,2.4462025,-0.1985895,-0.20376915,0.7483477,-0.1816651,-0.1017691,0.4167214,0.93386817,0
2.2970436,0.7656892,0.89450496,-0.8786333,0.3244875,0.72277296,-0.37531075,-0.75730014,-0.48590922,-0.43890125,1.190054,-0.15322047,0.58656603,0
1.1261039,-0.00327608,-0.11707188,-0.18764351,-0.15491296,-1.2953168,0.5752344,1.623925,-0.28917608,-0.41091838,1.3097779,-0.23868889,0.790171,1
-0.7310629,0.27407116,0.2299011,-0.74810034,-0.12245572,0.8117858,-0.73668873,-1.0784107,-0.18931296,-0.42646202,-0.40282804,-0.37200397,-1.0956566,0
1.038828,0.22420785,0.41408834,1.6235678,0.012548304,1.2674532,1.1643207,-0.21424013,-1.0277483,3.579897,0.30859414,0.6953227,-0.02993028,1
-0.54648036,1.6486278,1.6175978,-0.41514632,-0.003897016,-0.83053386,-0.46628207,0.6220492,0.38504025,-0.38636035,-0.39354515,-0.21039337,1.0821446,0
0.5547892,-1.8351904,-1.8220373,1.0007303,0.047852635,-0.35580942,-0.7284561,1.8526744,0.70934,1.87561,-0.32904348,-0.22381037,0.5277584,0
0.67653704,0.3604422,0.3462041,-0.41348934,0.029765535,-1.9169092,-0.5700051,-0.15366146,-0.14276437,-0.33919463,-0.47541872,-0.2786202,0.8985064,0
1.5532501,-0.042994857,-0.1433114,-0.35037726,0.16456462,-0.4250908,0.4595632,0.7351664,-0.19330335,-0.37004828,-0.4388527,-0.22497487,0.33840862,0
0.023534238,0.7046202,0.4137408,0.51199836,-0.20780273,-0.7994542,1.9060364,1.0756308,-0.23415262,-0.24126345,-0.44857782,-0.27877155,0.8367666,0
1.4876994,0.034450095,0.022243157,-0.43389982,-0.14267202,1.764516,-0.06374329,1.9251711,-0.5458058,-0.508818,1.0441248,-0.18272562,0.10936773,0
-0.7784975,1.1152809,1.0395309,0.5275766,-0.2210057,-0.26238537,1.2362344,-0.79674757,-0.18408576,-0.42096868,-0.31842014,-0.25653386,1.0732055,0
-0.16011214,0.947244,0.87572104,-0.24812968,-0.04462132,0.41052473,0.115014635,1.2813781,-0.10531947,-0.45347458,0.14759557,-0.15201378,1.2978048,1
0.3696533,-0.3774379,-0.38537887,-0.41871452,-0.12458129,2.1039581,-0.66753775,-0.98620594,-0.017650142,-0.3300519,-0.2606342,-0.28930226,-1.251728,0
0.8920954,-0.035947055,-0.1232871,-0.02640478,-0.18431614,-0.5099314,1.0768456,0.79450405,-0.48994774,-0.46559873,-0.38525024,-0.19367519,-0.27249074,0
0.1489081,0.58340937,0.7140254,0.022638977,-0.0024386207,1.6226016,-0.50259477,-0.9588151,0.7942279,-0.35629603,0.459525,0.067231394,1.0332899,1
-1.7008575,0.6419691,0.5188664,-0.23657672,-0.18343787,0.63133395,-0.023129016,1.3954848,0.24409288,-0.34722245,-0.40487605,-0.16391492,1.1070013,0
-0.9860945,0.46237063,0.5642854,0.23728894,-0.2910583,-0.06341205,1.0388266,-0.71727884,-0.74492675,-0.38588732,0.5668004,-0.3342647,0.97578895,0
-1.5871994,-0.067461364,-0.21631312,0.16871598,-0.39201972,0.69092286,0.26646104,2.7489066,0.014530182,-0.09687412,0.095515154,0.093872316,0.70422405,0
0.15995827,0.16414946,0.06778911,0.054821204,0.041428957,1.6162951,0.5609251,-0.29736233,-0.57382596,-0.3203959,-0.41340986,-0.3095546,0.7290454,0
-1.1704453,0.727832,0.71135974,-0.28583157,-0.26295012,-1.2799567,-0.52748084,2.0471597,0.8899603,-0.33581334,-0.32630426,-0.21970144,0.5432941,0
-0.2195645,2.090168,1.9413383,1.5356944,-0.41939485,-0.7560829,-0.38325182,-0.9553262,1.4776073,-0.038983747,-0.2471682,-0.320121,-0.66082925,0
1.1551666,1.0433941,1.118109,0.37367633,0.12593701,1.796884,-0.6328202,-0.7598652,1.4822569,0.18351772,-0.35450932,-0.3139927,-0.39953858,1
-0.47244886,0.5942411,0.51863253,-0.75364363,0.20884852,0.20255247,-0.8885887,0.43981516,0.9276212,-0.2764205,-0.51352626,-0.31239796,1.1860201,1
0.21607,-0.063854195,-0.21713874,0.08901596,-0.19717418,1.9342645,-0.3974068,2.3641863,0.68129534,0.23827967,-0.35339227,-0.17162709,0.449785,1
0.3463688,-0.47615176,-0.62377524,-0.49816936,0.056055754,0.41207615,0.3474535,0.45888376,-0.79071623,-0.37347433,-0.43305528,-0.23669791,0.6600951,1
1.6825644,-1.1091008,-1.0739919,0.095502034,0.31020486,0.93670297,-0.970071,-0.08956539,1.8680248,-0.2641492,-0.40513298,-0.19186832,0.7331792,1
-0.2595448,1.8392164,1.7804879,0.7591833,-0.27461618,0.4521794,1.3477988,0.83296365,-0.04951781,0.43610257,-0.5110244,-0.01443417,0.88685536,0
0.28560397,-2.0527105,-1.9159707,0.11923033,-0.008424867,-0.9044367,-1.1550047,1.0237515,0.5991862,-0.31701073,-0.3566398,-0.26942903,0.60687596,0
0.6864837,-0.106675334,-0.0734199,0.85666937,-0.18049923,-1.1922553,1.5728767,-1.0715181,-0.7606793,-0.36453745,-0.20352207,-0.29925567,0.98183835,1
-0.37537572,-0.43851483,-0.70587015,0.7079718,-0.043311615,-0.0021180958,1.7157805,0.31082603,-0.3402291,-0.21997148,-0.39866412,-0.19612074,0.9689061,0
0.41343668,0.88860816,0.90122783,-0.2956792,-0.014895494,0.64575243,0.35880166,0.602163,-0.3735876,-0.49071872,2.1726236,-0.25185916,0.8781443,0
0.96136796,-0.5021411,-0.6455424,-1.0249044,0.07468862,0.04670734,0.023931574,0.57888097,-1.0261965,-0.48869327,-0.25116447,-0.19941081,0.37928993,0
-0.3374911,-0.6190026,-0.6228607,-1.1081024,0.27688122,-0.42646357,-0.77208245,-0.020589232,-0.7135805,-0.27846038,-0.1813445,-0.31343466,1.2571703,0
1.4008331,0.1496339,0.052000716,0.6257915,-0.07204311,-0.23486386,1.0493015,-0.5082131,-0.1762878,0.101805426,-0.34740323,-0.33806077,-1.1616693,0
-0.34907332,0.98235095,0.81069964,-0.49176276,0.15032703,-0.98089004,-0.26335654,0.6945899,0.23449555,-0.2581031,-0.4982883,-0.2960309,1.2661189,1
0.59403664,-1.2370771,-1.4008411,-1.2212394,0.24329211,-0.18048657,-0.7501293,1.3860469,-0.62454027,-0.42410046,-0.39039308,-0.18761101,0.69464695,0
-0.7363595,-0.49948823,-0.8076058,-0.014043972,0.039635096,0.37692276,0.759762,1.2099509,-0.34596464,-0.3051994,-0.46073458,-0.26472926,1.061376,0
-1.5053235,0.70556664,0.7581734,-0.6810723,-0.27317527,-0.16180137,0.31913227,-0.12738955,-0.75628805,-0.40543854,-0.5070884,-0.36240792,-0.221831,0
0.34551865,0.2725617,0.038681224,-0.36555582,0.31866255,0.07616073,-0.3709993,0.08121084,0.52981114,-0.24247205,-0.50091624,-0.20677415,1.2898743,1
0.68494123,1.1580175,1.1835941,0.077931136,0.14707977,0.7729746,0.20984349,-0.011188671,2.4382207,-0.25362992,-0.38186777,-0.31669888,0.73798865,0
0.35795826,0.3579642,0.14447871,-0.4926285,0.046183433,-1.1182498,0.065663114,1.4198457,-0.4154793,-0.26288506,-0.32882267,-0.2682258,1.029422,0
0.6438836,-0.1291934,-0.2264193,-0.7192359,-0.012897835,0.10491848,0.45551753,0.74370855,-0.7343914,-0.4403788,-0.43962687,-0.1975456,-0.2600585,0
1.6990187,-0.42014742,-0.47419566,-0.7720193,0.059124216,-0.06618849,-0.05884868,0.22865826,0.04177017,-0.3985409,-0.40890846,-0.23285693,-1.4290478,1
-1.4607046,-1.1157945,-1.2943342,-0.45704037,-0.0802788,1.1740181,-0.9602888,0.97737646,1.6356804,-0.25061774,-0.26984802,0.6725322,1.136706,0
0.34662277,-1.6848458,-1.5295142,0.4965692,0.2432489,-0.14339423,-0.11974576,-1.2330235,0.47768977,-0.36056793,0.263501,0.081971854,1.4535736,0
0.3462365,-1.7210315,-1.5548632,-0.32888904,0.23826768,0.13509804,-1.1174414,-1.264472,-0.32782492,-0.3942889,-0.33732224,-0.26555443,1.1216949,0
-0.21716708,0.8500765,0.7143694,0.5973151,-0.2581716,2.5608263,-0.9350473,0.73328453,0.89210063,1.9658844,-0.3718078,0.5901786,0.8481307,0
2.095071,-2.2468383,-1.9784393,0.6456472,0.20802353,-0.31096715,0.17562336,-0.107048444,0.6884347,-0.21311721,0.14615658,-0.22794145,0.718349,0
-0.7651005,-1.7190504,-1.688394,1.3909034,-0.2424736,0.75373614,-1.070543,0.2555321,0.7736944,2.7258205,-0.28772652,-0.27388647,-0.22116022,0
-1.4392946,0.7257397,0.83317125,-0.4712689,-0.2275334,-0.21262604,0.33198786,-0.7438084,-0.8475048,-0.3793346,-0.4484329,-0.34801966,0.50229025,0
1.2288921,0.601857,0.6497894,-0.09188723,-0.0910478,-0.7047051,0.9302574,-0.61883515,-0.72971636,-0.41713902,-0.40501758,-0.21105283,-0.55310553,0
-0.72978264,-0.8443909,-0.68226284,1.3563622,-0.25999874,-0.593868,2.8842542,-0.8562168,-0.52210736,-0.4860223,-0.31148514,-0.33418366,0.86083907,0
-0.04204697,-0.46037066,-0.57635266,-0.63059723,-0.015797513,0.23206675,-0.2898956,1.9746393,1.0632927,-0.43191665,-0.41290313,-0.33271974,-0.39455202,0
1.198746,-0.25563645,-0.38584885,-0.6124981,-0.21529648,-0.71418047,0.52479804,0.7581031,-0.5326291,-0.41746357,-0.4461322,-0.23510396,-1.1849728,1
-0.9876349,-0.6093816,-0.5655721,-0.2836375,0.0029081106,-0.3579147,-0.6848333,-1.2051333,-0.40314168,-0.315979,-0.30616835,-0.27488497,1.0886115,0
0.06327458,-0.55401254,-0.636882,-0.45762897,0.24428476,0.6450763,-0.38765314,-0.041867845,0.0014039055,-0.27718526,-0.4213693,-0.30466056,1.1907302,1
-0.30825654,0.17400888,-0.010420464,-0.31924847,-0.03957673,0.2293194,0.2587388,1.9333297,-0.478886,-0.34806082,-0.39241183,-0.27671847,0.9155214,0
0.7598469,0.8720251,0.7343369,-0.6957663,0.20256329,-0.31916916,-0.08247772,-0.20893335,-0.65634525,-0.2536089,-0.31928262,-0.36832398,1.0493146,1
-0.36048934,-0.23645896,-0.4440304,0.18694484,0.06858583,0.76501405,-0.43016082,-0.013932452,3.7856357,0.16246934,-0.4868732,0.45893905,0.9370901,0
0.9360096,-1.2000415,-1.0485221,-0.3281311,0.31074372,1.4887742,-0.48590624,-0.529713,1.0953171,-0.35066307,-0.4263051,-0.31966016,-0.59565043,0
0.9924534,1.1287209,1.04235,-0.60786927,0.028237976,0.43051556,-0.16140385,1.3630166,-0.4376672,-0.38010997,-0.5308417,-0.24746546,0.7491077,0
-1.1080477,-0.64387167,-0.74450254,-0.7078083,0.23022188,1.4741502,-0.7139343,0.24628955,0.29108506,-0.2502487,0.11170434,3.982573,1.2374198,0
-1.3110231,-1.0686555,-0.9805472,-0.9836422,0.18967716,-0.37390995,-0.80784786,0.53433114,0.024004035,-0.33980542,-0.5017168,-0.30231485,0.2880593,0
-0.71944225,-0.917994,-0.9740256,-0.76864237,0.15421595,-0.9395721,-0.11535761,1.5547558,-0.26856384,-0.40194604,-0.46479893,-0.19859222,0.47123516,0
1.7730654,-0.21088171,-0.04435064,0.30958834,0.34804714,1.2412757,-0.7104588,-1.0753539,0.8773057,-0.34107026,-0.32869688,-0.23374802,0.79749686,1
0.79121697,-0.47100717,-0.5377768,0.77002585,0.19173218,0.86172426,0.9078681,-1.1677959,-0.31923345,-0.07522636,-0.074179456,0.021943204,0.7474746,0
0.048215162,-0.14828786,-0.097526446,0.74377316,-0.20638186,-0.37681794,2.1543603,-0.6785366,-1.1700859,-0.53295326,-0.37165,-0.377686,0.8471043,0
-1.1500158,-0.49197167,-0.5780604,0.8414534,-0.34504783,-0.7109593,-0.9814599,-1.2507954,0.9700943,-0.38583657,-0.228647,-0.31491607,-0.57411855,0
0.38875848,-1.6393872,-1.5687395,1.7398016,-0.2278599,-0.63478863,-0.12142752,1.0279602,-0.3711511,3.394815,-0.37693384,-0.38654426,-0.5553444,0
-0.15687329,0.21794343,0.2321583,-1.1777124,-0.14468288,1.0443065,-0.73298556,1.5923818,-0.3885536,-0.45880923,-0.40201035,-0.2795635,-0.5687789,0
0.15187453,-1.4989148,-1.5747777,1.0730373,0.00563638,-0.98428714,1.7020135,-0.386364,-0.015949108,-0.28251126,-0.2870862,-0.19056803,1.1236845,0
-0.64847016,-0.11169147,-0.21264654,-0.29718256,-0.02054185,0.9320682,0.4048769,0.39937618,0.049516894,-0.31175774,-0.5252439,-0.30143195,0.58907783,0
0.22561643,0.09642126,0.09631238,-0.8738836,0.07816027,-1.5598118,-0.0036980435,0.05788587,-0.22431117,-0.38255218,-0.47272167,-0.26455942,-0.3774348,0
0.34232357,0.055101477,0.0557279,0.67532384,-0.18621558,0.17388596,0.106439084,-0.84016603,0.9541176,-0.2279271,-0.40721872,-0.37764934,-1.7931509,1
-0.3683,-0.46595162,-0.4837345,-0.19228798,0.09937003,-0.2425577,-0.8574799,0.40221077,2.795218,-0.37908316,-0.3329575,-0.5148746,0.1399049,0
-1.0036747,0.11308499,0.059687156,-1.3213115,0.070804745,0.18025482,-0.44809622,-0.25010726,-0.81081563,-0.36153424,-0.57274544,-0.2809812,0.24902734,1
0.7573058,0.54515004,0.5228299,0.16166589,-0.388921,1.337412,-0.48836744,0.22555003,0.19245696,0.10863535,-0.36174121,-0.37359658,-1.7076321,0
0.33203948,0.4278284,0.20955479,-0.31555614,0.17750071,1.1254284,-0.1355257,0.14000185,0.18775615,-0.2929596,-0.42004964,-0.20117481,1.1214339,0
-0.25745657,-0.047196798,-0.10026455,-0.21421632,-0.085830435,1.4770052,0.5018815,-0.16659,-0.36403823,-0.37192833,-0.51998276,-0.29187542,-0.807846,0
1.0740469,-1.0835785,-1.1989731,-1.3665099,0.2843658,-0.47914365,-0.6603313,0.07220653,-0.8110416,-0.38800806,-0.18054232,-0.27338612,0.8643359,1
0.5085153,-0.79791254,-0.74148047,1.1946101,-0.2066658,2.0930033,0.14925236,-0.32692826,-0.5067278,2.7020214,0.1443594,-0.12970917,-0.87782234,0
-0.26137727,-0.061936043,-0.035751656,1.0746781,-0.072543554,-0.49101606,2.2930868,-0.56234515,-0.32360497,-0.08063163,-0.13148053,0.01618118,1.078043,1
0.12427345,0.6076008,0.57176894,1.4196242,-0.37399417,-0.3349685,-0.30848438,-0.5128813,0.7611364,1.4924834,-0.40812656,-0.48756915,-1.4389659,0
-1.102219,-1.1535077,-1.245248,-0.03255962,-0.16189764,1.6715634,0.14783305,-0.56150085,0.47438174,-0.023120977,-0.3725319,-0.30339056,-0.8373309,0
-1.7413887,0.71596366,0.70335615,-0.4245924,-0.15145952,-0.86441267,-0.05566965,0.5281352,-0.060051665,-0.36749566,-0.37569362,-0.2654923,0.91997576,0
-1.855707,-0.6566484,-0.68363476,-0.56550384,-0.08187386,0.9172752,0.052178957,0.9153178,-0.23677516,-0.402449,-0.56558,-0.23687726,0.44328102,0
-0.4111872,-0.49527395,-0.4883771,-0.47805274,-0.0901223,-1.3699179,-0.5069805,2.2536418,0.0037963688,-0.3488483,-0.25250342,-0.2183409,0.7347871,0
-0.53066176,-0.22144943,-0.46405035,-0.66106075,0.07947503,1.6141428,-1.2334356,0.782757,1.2000949,-0.2843016,-0.36272126,0.22475654,1.1972955,1
-1.2295852,-0.026838124,-0.14146641,-0.07706255,-0.18961152,-0.60094774,0.9756075,1.2594302,-0.72399366,-0.42606255,-0.38679627,-0.30504265,0.90276736,0
-0.41813117,1.4920537,1.4338257,0.32510167,-0.49425226,-1.4484025,-0.9534108,0.33311275,1.1776943,-0.26270646,-0.35720804,-0.37934014,-0.8824135,0
-0.46480873,0.12727316,0.20661715,-0.60753876,0.091044605,-0.060717624,-0.10023689,-0.46012387,-0.44035578,-0.42977026,2.2211416,-0.23573676,1.109894,0
1.7448102,1.1066011,1.0538998,-1.207367,0.17237672,0.16294485,-0.6536378,0.20714751,-0.7208273,-0.4195248,-0.40399843,-0.20520192,0.40937644,0
2.2890692,-0.13990206,-0.056643054,-1.1968671,0.23258811,-0.39283118,-0.93769807,0.4358664,-0.09534028,-0.49083313,-0.33389458,-0.2713278,-0.3275827,0
-0.27338582,0.525961,0.44904834,0.7181677,-0.31576243,0.253312,2.2653146,1.1968533,-0.55450857,-0.18705565,-0.26427495,-0.34258547,0.8137376,1
-1.0792291,-1.4663597,-1.5048112,1.6001731,-0.6273441,-0.5638497,-1.6416855,0.890119,0.57340163,2.320144,0.7271145,0.20334569,-0.281297,0
-1.3103114,-0.844715,-0.90646905,-0.15554537,-0.41638538,2.04685,-0.15493543,2.1155403,-0.016943574,-0.18324165,2.2508178,0.103785865,-0.02190561,1
1.1207888,-0.56332135,-0.6105537,-0.57645905,0.043611478,0.61411047,0.36047918,0.36836216,-0.5853682,-0.47402436,-0.37888756,-0.19455886,-0.32907227,0
0.79107416,1.0608526,1.0957044,-1.2074628,-0.04264383,-0.6229625,-0.47257954,-1.1076694,-0.8366686,-0.38863996,-0.28685695,-0.28847656,-0.5886645,0
