col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,label
-1.0265392,-0.8897344,-1.8355762,-1.4894669,0.61848354,0.48597172,-0.15810817,0.19485164,0.1805413,2.08712,0
-0.31830996,1.2200077,1.684477,1.269859,0.38272625,0.3965123,-1.3825587,-1.984735,0.23476186,-0.96117514,0
0.35401157,-0.49800038,1.5512211,-0.7370239,0.07795376,0.3105791,0.35441676,1.4229655,-1.534062,-1.0175512,1
1.2626828,-0.41670182,0.7868252,1.1346927,-1.6967235,1.8928219,0.5007563,-0.35213277,-0.60788834,-0.17889068,1
-0.835032,0.68007946,0.5097006,0.94014126,0.23459503,-0.70109373,0.06065268,2.4549308,-1.6000757,-0.06605829,0
1.526942,-0.90823007,1.2219356,-0.6238889,-0.43959785,-0.61374354,-2.1398401,-0.3216132,-1.0359067,-1.5568099,1
0.06483881,-1.1160489,-1.0862263,1.46682,0.47734427,-0.7301416,-0.18998054,0.18495859,-0.6538751,-0.85246646,2
-1.4712995,0.13318731,-0.61513233,-0.16458203,0.064722575,0.51147914,1.6334832,0.1844616,-0.33097014,0.3235201,1
-0.18653323,-1.4302145,1.4937512,-1.3362688,-0.3775761,1.2791907,1.0506283,0.7726662,-1.6951265,-1.235258,1
-0.7505979,0.62839925,1.7317538,-0.86350244,0.9729129,-2.2287948,-0.694023,0.40050614,-0.55517566,-0.509428,0
-0.047855746,-1.0829436,1.7078807,0.90311986,0.75177664,0.51044196,-0.28084937,1.7782261,1.7004303,-0.11297133,0
0.50952184,0.48209068,0.54848677,-1.0798514,0.9068005,-0.10759408,0.9382962,1.4156636,-2.3416328,-0.29104173,0
0.72821206,-0.68022716,-2.1467426,1.6979316,1.6471299,-1.0708992,0.25381932,0.2541817,-1.0536283,-0.47615543,3
-0.3114165,2.1041706,-0.64172673,1.0452744,0.75783384,0.35532922,-1.5594441,-0.63873637,0.2978245,0.064842485,0
0.968386,-0.038823847,0.17912644,-0.75148314,-1.0187378,1.9321923,0.88381743,0.77316463,-1.699729,1.599348,0
-1.4441006,0.121934,1.1398107,-1.4532492,0.27307025,0.40204152,-1.7696214,1.1947073,-0.64274204,-0.28374118,0
0.09983549,0.8217112,0.8208079,1.1090393,-0.76655954,-0.8234562,-0.15047264,1.8159919,-0.23439907,-0.7168392,0
-0.49438515,-1.3585823,0.61601955,0.3490612,0.87448066,0.852335,0.6356709,0.4008534,1.3887674,-1.3326178,0
-0.301275,-1.7379193,-0.7499782,-0.29505426,-0.21774338,-0.52640027,-2.0784926,-0.051565383,0.5927491,-0.41992536,0
1.1050814,0.3507034,1.071643,-0.36989653,0.37473595,0.15868026,0.3842531,-1.0525402,0.0027156696,-0.72767234,3
0.5612344,0.44386473,-0.7865642,-0.4056657,0.63099444,0.7865312,-0.12697774,1.2949532,-1.0547972,-0.53280604,0
-1.271589,-0.65049446,-0.4220288,0.8600065,0.8699535,-1.6515889,-0.24668574,-1.5878712,-0.036636457,-0.6098902,1
-0.45746982,1.0425347,0.5010233,-0.98736185,-1.4584874,0.684718,0.21309322,0.6606323,0.35908008,-0.79317856,1
-1.426135,-0.85719264,0.10204762,0.15001729,1.8900286,-0.22447044,-1.0481839,-0.43424702,0.3585247,-0.39594185,0
0.6117837,-0.28425524,-0.50420535,0.2570637,0.3208217,-2.1476092,-0.6951262,1.5548149,-1.210592,-0.39248243,0
-0.42019567,-1.3792897,-0.4895294,0.46112245,0.40634382,-1.278116,-1.0870098,-1.3556699,-1.1750306,-0.9238434,0
1.7856939,0.057937905,-1.0637039,-0.16010995,-2.3358753,-0.98341686,0.5393548,0.027640864,0.63781536,2.147424,0
-0.58769065,1.7148452,-0.83746964,-0.3395468,1.2115052,-1.4301958,-1.396404,-0.36975366,1.0619595,-0.9599587,1
-1.1217738,0.96757734,-0.9071623,-0.27345985,1.1617597,-1.3018589,1.6629105,0.69978285,-0.99240255,-0.09944385,0
1.3479751,0.075723484,0.54290926,0.55445266,0.480245,2.0415332,-0.34823316,1.0459234,-0.31942534,0.7535904,1
0.15350859,1.2250245,-1.3972738,-1.1416849,0.282144,-0.60887766,-0.29726484,0.49697477,0.2512629,1.0432328,1
-0.55902475,2.027047,-1.8205495,1.0633279,0.85395026,0.121602975,-0.6524554,0.52913755,0.8018377,-1.3309478,4
0.49748248,0.12582286,0.4003203,-0.9259994,0.08150181,-0.39360145,-1.9886539,1.1774733,-0.18258242,-1.7415153,0
-1.392667,-0.50444746,-1.1939825,-1.6324865,-0.3505916,0.86560225,-0.8458265,0.11832401,-0.8816172,1.0307316,0
-0.5727787,-0.13864408,0.82633466,0.47503793,-0.74179906,-1.0239232,1.5127587,0.0042040944,-0.06125655,-1.823119,0
1.3570665,-0.9319438,-2.069691,-1.2744892,0.10364717,1.9353284,-0.5375351,0.8479035,0.17720829,-0.1279628,0
-1.1516284,0.86088216,0.91985196,-0.45097947,1.0436449,0.008697346,-0.59557587,-2.058962,-0.6369114,-0.67581683,1
0.20188299,2.4639387,-0.5842326,1.9354049,-0.26225442,-1.603236,-0.61730444,0.73564357,1.0061744,1.5418613,2
-0.04762386,-2.5437117,-0.8137003,0.3477049,-1.2664143,-0.018902253,0.935776,-0.39373484,0.77187085,1.339781,0
1.234289,-1.6926565,2.78356,-1.7483093,-0.23334436,0.1814585,0.17528662,1.5390044,-0.20092171,0.52686083,0
2.0358992,0.9067098,-0.849165,0.15388793,-0.23223566,0.54513425,-1.4350046,-0.17989586,0.7855264,-0.68612635,1
-1.0179353,-1.0210775,-0.86393,-1.1218367,0.38742143,0.9507939,0.43593878,0.942912,1.4181579,-0.8957774,1
-0.39751223,0.19773626,0.011992302,-0.24173616,0.40920007,-1.084423,-0.6693306,1.0818732,-1.2554725,-0.93461204,2
2.2181597,0.8192452,0.25019774,1.8822024,1.0618061,2.1147952,0.119725846,-1.3832551,2.106381,-0.134009,0
1.2073032,0.6605059,0.023096513,0.042397138,0.2807687,-1.5556929,0.72267616,1.0200557,-0.17107348,0.4622582,0
0.550984,-1.4938759,-0.455382,0.98892134,0.4715448,0.00493652,2.4372704,-0.36615148,1.9230095,-0.9216284,0
1.3624349,-1.716081,-0.94028145,-0.38173896,-0.42811108,1.3125995,-0.6544885,0.90347147,0.51117706,1.3331312,0
0.52866113,-0.054030217,-0.7106979,0.33729553,0.95411694,-0.45964327,-0.7748626,-1.9946856,1.762719,-1.2375331,0
1.5963862,0.664852,-0.6335851,-0.116058975,-0.9154962,0.10275657,0.2601784,0.84083474,0.73362255,-1.0573621,1
-0.89329916,0.71816814,0.010524418,-1.3206569,1.0870486,-1.0483229,-1.8655229,1.2405397,-0.7026578,-0.5984411,1
-1.4378742,0.8831848,0.9981073,-1.5928875,-0.28922904,-1.0329657,-0.59617347,-0.24712528,-0.46589422,-0.28850743,1
0.1714321,-0.9734187,-1.0548958,0.6639119,0.20405751,2.3286602,0.86098623,-1.0510653,-0.21299891,0.59376305,0
-0.30209565,-0.34723696,-0.901497,0.8141951,-1.3963215,-1.8177924,0.8364324,1.1628753,-0.21550828,0.011886291,0
-0.37626955,0.6812365,-0.5516503,-0.40804267,0.7902083,0.9536386,0.14124513,-0.14434078,2.3256376,0.8903051,1
-0.33446005,1.3390194,-0.68955815,0.1388759,-0.8322828,0.5141951,-0.2031767,0.0059134383,0.93374777,-0.8066863,0
-1.6568105,0.46461406,-0.078388594,-1.3432541,0.652907,-0.2882403,0.6560264,0.68711627,0.19540255,-0.51181746,0
-2.1886952,-0.5502038,1.0717193,0.26146668,0.4729193,0.43506923,-0.26979282,0.054973148,0.123160824,0.3026443,0
0.8771703,-0.07632831,1.3494868,-0.48177642,-1.6757004,1.3619032,0.7662115,1.166748,-0.5525696,1.1383636,0
-0.93294466,0.91490674,1.3892621,1.8514438,-0.34917104,-1.0637788,1.4252234,-1.1662782,0.60392845,0.7460903,0
-1.4346215,-0.19777858,0.8078201,-1.4129384,0.13684395,0.6109468,-1.4255598,0.06883111,-1.1367288,0.49174425,0
-0.97460365,-0.68458617,-0.22654447,-0.1937436,0.39083004,-0.3616777,-1.80633,-0.95016354,0.23350707,-0.21124434,2
-0.3495391,0.23601377,-0.65635103,1.2291907,-1.356175,1.0650007,0.69771534,-0.6455432,1.4559402,1.9489083,0
-0.3818319,-0.7468388,1.5829002,0.51462644,1.0986029,1.5126258,1.052809,-0.43001187,-0.24009965,-0.29315448,1
-0.4879379,-1.9641062,1.7833414,-0.052486934,-1.258583,-0.3693956,0.3832357,-0.80166084,-0.20651694,-0.4815176,0
-1.5371287,-0.56138,1.4802961,-2.5993218,0.35453373,-0.88340276,0.08064998,-0.5232222,0.4732813,-0.5485461,0
-1.3551445,1.579117,1.2148999,0.5127574,0.21478748,-1.5119538,-1.5733216,-0.9472532,-1.6328189,1.7802018,0
-0.7949403,0.79250884,-2.155845,0.16985591,1.2280782,0.38666734,0.37478337,0.70907956,0.6270176,-0.13795,0
0.37296033,-0.33768186,0.91465306,-0.0921879,-1.6955631,0.1502988,0.617164,0.8266863,0.63336146,-0.13907981,2
0.90824324,1.8543369,-0.41785958,1.9333136,0.60667235,0.3525187,-0.58406556,-0.7688036,1.9585334,1.6046748,1
1.3056204,-1.0736904,-0.5578359,-0.7012653,-1.0394471,-0.449429,0.067927666,0.27561554,0.788865,-0.72031397,0
-1.2990178,0.0076631904,0.069543734,-1.5177382,-0.4335541,0.62237936,1.0111988,-0.69461626,0.63572454,1.5264208,0
0.8953147,-0.16193077,-1.2798308,-0.46510875,0.9503817,-1.8110363,-0.1578335,0.7491986,-0.40993217,0.8579859,0
-0.6256408,-0.78667283,0.93803215,0.044136453,-0.40034002,-0.21518639,-1.0263051,-2.7274842,-0.9934521,1.3766878,0
-0.9754183,-1.1493737,0.5625324,-1.4006605,0.7147934,2.425105,-0.03493765,0.20395346,0.5421845,1.5723832,1
-0.013585445,0.426174,-0.14452189,-0.32612437,0.6386307,1.763571,-0.68030125,-2.1415818,0.89707613,-1.1619322,1
-2.0887172,-1.4838421,0.0044611804,-0.06455259,-0.10646309,-1.0865297,0.97859085,0.85171247,-0.4830182,1.202987,0
0.15580834,0.66401684,0.7378947,-1.4599085,0.68004316,1.7711445,-1.2188722,-0.7613214,0.27111667,-0.6682971,0
-1.5889082,1.5803412,-0.234123,1.3816698,-0.69819874,-1.0892689,-0.5213016,0.2903478,-0.096692175,0.98200876,1
1.0107485,1.3767087,0.20464218,-1.232701,0.0060332157,0.8365323,-0.81362486,-0.24793936,-2.2015314,-1.8254827,0
0.7122622,1.5360267,1.3358467,0.2074538,1.0480944,1.0595574,-0.27177396,0.4540522,0.4470213,-0.027778855,1
-1.1516093,0.21504033,-0.266523,0.432607,-0.35374796,0.2109519,0.77648944,0.6009228,-1.9663256,1.0544255,0
0.18945077,0.69259083,0.54231036,0.13189629,0.4190473,1.3326068,1.5564501,0.15756804,-1.2178323,1.4389063,0
0.6681059,0.231193,-0.7651994,-0.76621276,1.1006906,0.33611718,-0.30675432,0.04255063,-1.4133223,-0.43159702,2
0.2102017,-0.5221298,-1.5875319,0.032792483,1.3932049,1.0677267,0.18140873,0.19871518,0.7886386,0.5175046,1
0.74529874,0.5005592,0.16126393,1.7375599,-0.43539375,-1.6340469,-0.57471067,0.73823047,-0.044856194,0.50903,1
0.86848706,1.4938092,-0.49175856,0.29910102,0.7590315,0.14174703,0.3119456,1.0363324,1.4407226,-0.988334,1
-1.779759,-0.95699716,0.43163127,1.2336425,-0.96710336,-1.0545594,-0.50738716,-1.8860719,0.39902633,-0.87777954,2
1.7224457,0.2225528,-0.86529166,1.4800853,-0.78168744,0.08745486,-1.2133285,0.13644865,-0.09321179,0.27126372,1
1.1635139,-0.099220484,-0.08157249,-1.2327933,0.82620764,1.8513271,-2.2694693,1.4053955,-1.4812887,0.40031633,0
0.33832863,-1.5905461,-0.6352281,1.3247976,0.58643067,0.26213947,1.6698027,-0.30906707,-1.4796678,-0.3457535,1
-0.15203743,0.07141419,0.09120695,0.77000105,-0.85004634,0.9042186,-2.7319198,0.10559428,0.3039322,-0.06707409,1
1.8501503,-0.09365417,-1.9780986,-0.0238669,-1.3749316,1.5542624,-0.34115568,0.033774853,-0.4450299,0.7569972,1
-0.22135754,0.71853125,1.1235325,0.34120053,-0.044501826,0.81234527,1.422472,-0.75767297,1.0358918,0.21954164,0
-1.045504,1.1691948,0.4821439,0.6725066,0.6531541,0.03303705,0.563718,-0.24176268,-1.6598586,1.355595,0
1.1938436,-0.059076414,0.36293617,1.1742535,-1.735628,-1.5146626,-0.50577337,1.4733533,-1.277169,0.10891459,0
-0.8247932,0.12915817,-1.1929027,-2.2388377,-0.17776276,1.6091046,0.6523919,0.04372404,0.2070777,0.5302735,1
-0.013830349,-0.93538594,1.9900496,-0.72192043,-0.3952123,-1.1621433,-1.564203,0.7945878,-1.2724433,0.18833873,2
-0.14667328,-0.93862545,-1.8265948,-0.6507402,-0.52451146,-0.3622731,-2.4035604,0.19622137,-0.22493833,-0.032575756,1
-0.12133922,-0.17364855,-1.2914762,1.0715837,-1.1700863,-0.74194914,-0.40609005,1.2482152,1.0332031,1.4971114,0
0.21247439,0.6597109,0.4156518,-0.5203531,-2.1729343,0.3782588,0.6724224,0.73707336,0.4310789,-1.1826657,0
1.0625799,-0.68376505,0.27996558,0.03392178,-0.6139637,2.3154178,0.73238224,-0.8263436,0.084752314,0.0018024854,0
0.13127643,-0.9670396,-0.98579746,-0.46811777,-1.1157031,0.15767872,-1.1143335,-1.9577949,0.36851704,0.94097614,0
-0.67352235,0.36077857,1.299725,1.2152063,-1.5007303,-0.778281,-1.2028975,-0.029832806,0.0025586486,-0.45050833,1
-2.0329406,0.56424296,-0.35082653,0.16765594,0.9889136,0.44531426,-1.8382592,0.72348654,0.5759219,0.18813157,1
-0.939553,0.7582433,-0.11300808,0.3683666,1.0168936,0.97707945,1.1567645,0.024789065,1.8341401,-0.7021284,0
-0.50944275,0.014000386,-0.019336887,0.04209751,-0.65443015,0.61494386,0.69946754,0.93260664,-0.7349515,1.3862706,0
-0.113413796,-0.10896584,0.77733505,1.278076,-1.1269529,-1.0871466,1.3275958,-0.13722444,0.7249578,0.18796411,1
-0.9039854,0.55340517,0.5213494,0.31507003,-0.3938623,-1.5139514,-0.6185599,-1.1771318,-0.02157287,-0.34801358,1
0.8001647,1.5101551,1.7190292,0.27758574,1.4371947,0.8561073,-1.4981132,0.8823877,1.4787022,0.9111091,0
-0.8716394,0.17593205,-0.92881674,1.5521982,0.94729733,0.0005164556,0.822713,1.6298344,-0.19715442,-0.3007292,1
-1.0331626,0.26163167,-0.24510571,1.1076496,1.806767,-0.76775044,-0.26538712,0.7483998,-0.19400057,0.59541833,0
0.3379773,1.6671889,-1.1958083,0.58951294,-0.069597125,-1.0290172,-0.6351861,-0.14637494,-1.4273436,-0.6173473,0
1.5368435,0.15062045,-0.47445995,0.7363353,-0.69931126,0.368653,-1.5842122,-0.5961388,-0.0962595,-0.0011102781,1
-2.1760418,1.1007357,0.009058099,-0.56728166,0.57478684,-0.31508857,0.8591727,1.1168923,0.7410456,-0.80302113,1
-0.847131,-1.6442195,-0.2053292,-0.45247048,0.4344383,-0.77671415,0.8266979,-0.58891904,-0.9345298,-1.4348434,0
0.9975621,0.38986143,-1.589401,2.0118136,-0.028130211,-0.513341,-0.77888274,0.6949678,-1.6296841,-0.684612,0
-1.0745702,0.30576286,-1.1848857,-1.1401433,-0.55537415,-0.83744323,-1.364109,-0.8465565,-0.23526572,0.2559538,0
-0.3707536,1.884996,0.78488135,-0.75046504,0.45273578,0.3554219,1.3823303,1.1036915,-0.10421512,-0.46733645,1
0.30720153,1.4112309,0.6932487,-1.0582256,-0.20246132,-1.018095,-1.5824364,-1.1516291,-1.1077775,-0.22861952,3
0.17207152,0.6669967,1.453329,-1.7932451,-0.36852765,-0.7064304,0.32474318,-0.09472659,1.2949191,0.4649745,0
0.5062279,-0.8252977,0.94851947,0.78821284,-0.9054957,0.6609165,0.25707924,0.5822629,-0.6598406,1.6067019,0
0.8740595,-1.6436371,-0.5315633,-0.063551694,0.057568822,-0.38269505,-1.2309978,-1.3126448,-0.51802313,1.6355569,0
-1.5052725,0.58912885,0.65775096,1.5278093,-0.028887615,1.299534,-0.342238,1.1076913,-0.56380796,0.15676713,1
0.641414,-0.7679728,1.9608238,0.91815895,1.5712485,0.9048007,0.6198698,1.349935,0.24150121,0.27235353,0
-1.4215925,0.2559322,0.5839228,0.7718544,-0.9203117,0.22129688,0.95617914,0.7645852,-0.38919142,-0.8663155,0
0.37182078,1.1251022,-0.7964563,0.63467,-1.1227036,1.1744728,1.2384005,-1.5059062,0.1231762,-1.165413,0
-0.7291766,1.2711983,-1.2087362,0.7516078,-0.85549754,0.5895027,0.6338832,0.59870356,0.72659874,0.1972448,0
-0.56410056,-0.47619757,-0.5227797,-1.279895,0.344527,1.5060987,-1.763438,0.011612067,1.7187818,2.1082225,0
-0.40881822,0.49738368,-0.30242577,0.06597898,-0.27501267,-0.647193,-1.6916044,-1.2787681,0.46986544,-1.9803433,1
-0.8058219,-0.2177259,-0.57917804,-0.13368124,1.5550218,0.054152317,-0.05528828,-1.3039483,-0.38969257,1.5077376,2
-1.0435312,2.233318,0.14242269,1.1926773,0.30565715,-1.6587579,0.002196744,0.032045703,1.2682067,-1.333583,0
-0.6593011,-0.012544192,0.49982128,1.3689456,-0.03694153,-1.4724765,-0.14043105,-2.240891,1.2472883,-0.84051955,0
-0.84387493,-1.5722059,0.67958105,-0.17169489,-1.9627877,0.07279759,-0.60043824,0.054652013,-1.4080445,1.036919,0
-0.5240589,0.08654001,-1.6042333,0.118011534,0.43227756,0.53033924,0.104348905,0.1624366,0.4542749,0.21887091,0
0.039474547,-1.4116975,-0.26907465,-0.58922064,-0.91566986,0.022355862,-0.31906796,-0.38330263,-1.0862724,-0.6500086,1
1.7149875,1.2359276,0.5893336,1.45846,-0.22622399,1.3754444,0.5976012,-1.0093018,-0.35983634,-0.074429005,0
-0.06871696,0.6975838,-0.86435366,-0.40983254,-1.1527971,0.13749227,0.11074982,0.95990384,0.33372727,0.41526738,1
0.42483786,2.3545768,0.24941176,-0.99222165,-0.06967044,2.1195505,-1.0650591,0.35120082,0.43199354,1.9145674,0
-0.9949976,-0.9609387,-0.86023575,0.9572786,0.17060092,0.58343613,-1.5905035,-0.6272708,-0.67658246,0.13946435,1
-1.7451973,0.6505741,0.39118338,0.25931364,-0.59744406,-2.5418165,0.27686346,-0.3624178,0.22541314,-1.077203,1
0.6450096,1.8765731,-1.4214836,-0.5314603,0.49452496,-1.2451285,-0.98661405,0.17880854,-0.22641414,-0.6184068,0
-0.25985387,0.5680295,0.4024063,-0.30190444,1.39927,2.087127,0.96841264,0.8095104,0.2334503,0.7485921,0
1.6737182,-0.5782503,-0.98284566,-1.3303832,-1.7894431,-0.7247821,-0.85441643,-1.3677042,0.07891661,0.1848838,1
-0.60428673,0.50060284,-0.49498197,2.12471,-0.71490633,-0.45277077,0.50448865,-0.83765215,0.70392776,0.82084143,0
1.7063524,-0.06927867,0.491622,-1.4049582,-0.76685935,-0.8847239,1.6833347,0.8695983,0.93921494,-0.9464921,0
-1.557049,-0.50220424,-2.3847604,0.12435698,-0.14703052,-0.800684,-1.3968192,-0.6890283,0.1340904,-0.189453,1
-1.0108068,-0.33815637,-1.2471188,1.1061782,-0.0039468445,-1.562327,0.3188806,1.3695995,0.8993777,0.27781403,1
-1.4065666,-0.7610096,0.86480653,-0.16032317,0.26412973,-0.5619667,0.42445168,0.51509297,0.5051522,1.301703,0
-1.4052871,-1.3501256,-0.6689498,1.3342912,-0.8496107,0.48444095,0.72646993,-1.8471441,-0.20100799,-0.30121377,1
-0.8473428,-0.44248664,1.8450937,0.5508281,-1.4062934,0.59887755,0.6178765,0.02422951,-0.31932253,0.23173353,1
-0.8824635,-0.8430053,0.47857025,2.711039,0.05275555,1.3394394,0.19021201,1.2866092,1.3898634,-0.20736113,0
0.5562957,0.7810626,0.3137559,-1.4309022,1.6453912,-0.4058866,0.79844314,0.5119663,0.22454,2.128774,0
-0.57969725,-0.07554352,0.2632709,0.6845073,-0.8726613,0.044570915,0.394755,1.7425317,0.29853517,0.014675356,1
-0.18876898,-1.6890633,-0.86267996,-0.4618432,1.8984597,1.1565964,1.0038642,-0.40826145,0.068062864,0.56790626,0
1.7838746,-0.43800122,0.25799465,-0.62138194,-0.9098501,0.43477258,-2.102379,0.2989265,-0.92103744,-1.3114527,0
-0.32770547,-0.888252,-1.0791519,0.9164368,0.4845963,0.758918,-0.42337704,-2.363772,0.20600274,-0.9337086,1
0.80790466,-0.20104882,0.611515,-2.252998,0.4033953,-0.95826834,-0.50289506,-0.0074011274,1.767647,-0.22870907,1
-0.35090193,0.116001576,-1.4784122,1.9076664,-1.5022666,1.4393748,-0.78206533,1.0414534,1.3615752,0.6754457,1
0.30360985,0.7664472,-1.7415979,0.40156198,0.5198575,0.14687797,-0.69889385,1.4887757,-0.68596554,-1.7340297,1
-0.08625585,1.415317,0.19682708,-1.046304,0.23081301,-0.362627,1.446425,-0.4934817,-2.2142694,0.4482651,1
-0.7136737,-1.092504,0.6161539,-0.6511611,-1.904137,-0.28492403,1.3480659,-0.13916034,-0.33148497,0.66051006,2
-0.95743173,-1.7823559,-0.089438275,0.98244584,2.471099,0.24388358,-0.09166691,-0.39593816,-0.111905746,0.27460587,0
0.035549022,-0.4477234,0.48047814,0.6601405,0.5334555,-0.056632,-1.2982235,1.315969,-1.1858943,-1.9605324,1
1.5734096,0.3883003,0.6561129,-0.24727409,0.84855115,-0.8420539,1.0930128,-0.52530426,0.93200994,-0.72859216,1
0.06952638,-0.32016444,-0.137994,1.0085377,1.4757589,1.5635322,0.039104857,-0.1363144,1.409614,-1.1591136,1
-1.1543418,-0.67167044,0.08494893,-1.9855115,0.4571736,-1.0194504,-0.8528725,-1.2780179,-2.0291016,0.51941067,1
0.24708225,-1.7198873,1.3251032,1.0660746,-0.18261859,-0.88164854,1.1789974,0.47460714,-1.0758121,-1.4653826,1
-1.235444,0.76462436,0.14591469,0.35412735,1.6732091,-1.6206614,0.83843833,-0.5515071,0.16756949,0.17614079,0
0.054461375,-0.90529025,-0.12358251,1.1850355,0.28814825,1.2818005,0.56776816,0.19849712,0.073189154,0.2873159,1
1.8724065,1.4265151,0.9995041,-0.19090436,-0.049094066,-1.5962942,0.79794514,0.16578569,1.3035872,-1.414429,0
-1.2633077,0.87303936,-0.40698197,-0.6381724,0.08289948,0.3340502,1.1114476,-0.32462063,-0.15862927,-1.6299142,1
-0.17878708,-1.2157068,-0.48379883,0.08632509,-1.807793,-0.9811566,-0.39226875,-0.023552977,-1.2888268,0.43582004,1
-0.60098267,-0.6242994,0.43798485,1.1061662,0.66631144,-0.5074752,1.1645883,0.39458674,-0.8806869,-1.36274,0
0.16864192,0.20661417,1.1926919,-0.37565953,0.2799617,0.945737,-1.3714194,-0.26369342,0.4537084,-1.9284419,1
0.41788656,-0.13882509,2.1566117,0.2559778,-0.5490519,0.3998531,0.6492242,1.0906188,-0.026586464,0.48481783,1
-0.035185937,1.4162036,-1.2060049,-0.31770843,-0.1200414,-0.14693558,0.5943677,-0.574179,1.7504314,1.1244547,1
-0.86777335,-0.0068445355,-0.64073944,-0.5507435,-0.74375415,-0.3399874,-0.8622273,-0.94233,1.515407,-0.6611577,0
0.04118328,0.62715995,-2.2311046,0.45999485,1.2669101,0.16914243,-1.1730618,0.9072669,-0.6938839,0.56845564,0
-0.88803184,-0.039377585,0.48706928,0.7845886,0.37432677,0.10795716,0.6641449,0.659158,0.7463646,-1.2511384,0
-0.40451992,1.3327144,0.57215154,-0.26764667,-0.34112805,-0.1676959,-1.0435214,-0.5002798,1.616012,0.23086724,1
0.012180513,-2.1246202,-0.92872417,0.34862465,-0.45241416,1.1923702,1.2121623,0.4643774,-0.04933179,0.27394333,0
0.8211335,0.025571853,-0.8410716,-0.23806418,1.7401607,-0.59113485,-1.1040394,0.10941276,-0.071845636,0.095961176,1
-0.8392616,0.34700552,1.9894218,-2.3274944,0.22047381,-1.1488737,0.10213836,-0.9643417,-0.922853,0.9744459,0
0.64964664,0.19421533,-1.3289586,-1.3027673,0.48743075,0.8491011,0.35616904,0.34995463,-0.7138531,0.48502567,1
-0.66758484,0.9316889,0.8678192,1.3173003,-0.88072133,-0.51756656,0.7405594,0.83020645,-1.2394005,-0.101432085,0
0.3187305,-0.36977845,-0.46166903,-1.1795524,0.1925913,0.14029902,0.50513357,3.2425544,-0.4542177,0.862855,0
-0.3410367,0.8452389,0.20384577,-0.87951285,1.5009669,-0.79288787,-0.9905158,0.22035252,1.3705028,-0.26460353,1
-1.3687435,0.4202886,-0.62302566,-0.34806532,-0.09692505,-0.14283761,0.37521815,-0.608009,0.13010582,-2.0371563,1
0.020940157,0.8226299,-0.3269438,-0.7414381,0.44688857,-0.9168383,1.3200545,-0.3644483,-0.51995444,-0.08982559,0
-1.2693903,0.23767981,0.0016951896,-0.38775903,0.4394669,-0.96647966,-1.0694497,1.0376369,-0.20047796,0.44552046,0
-0.41930106,0.8708668,0.97547805,0.31802815,-0.43210083,1.1889607,1.4728944,0.5582101,-1.8632365,-1.0020462,1
-0.86292595,0.77874553,1.1697276,2.0128083,0.30655354,-0.24815154,1.8428887,1.9679221,0.7722372,0.258064,0
1.1591911,-0.74177706,1.5665263,1.6445271,0.86197245,0.23617148,0.9762206,1.2290463,-0.91070247,0.3198132,1
0.014073888,1.4448236,0.5676262,0.573703,-0.45384604,0.1583052,-0.31335998,-0.70631456,0.9075756,0.5943178,0
2.3219895,-0.44299898,0.71461296,-0.6287318,-0.22039397,0.7941615,1.4899986,0.5005511,0.59628344,0.9928356,1
2.5493865,-0.37857988,0.94186807,0.43639755,-0.1530735,-1.1483756,1.3074571,0.100845665,-0.8750316,1.070278,0
-0.21484561,-1.1436859,0.05598527,0.18884984,0.73281634,-1.4661064,0.29377353,-0.16741861,-0.5181198,-0.077038735,0
-1.2661359,0.71927273,-1.1038187,0.8718712,0.9314845,0.088695444,-0.07176462,1.3386203,1.1128347,0.6250911,1
0.5488425,0.57322395,-0.42166942,-0.012782216,-0.1791699,0.051662862,0.922159,-0.4659642,-2.4615564,0.6268733,1
1.0487744,0.36200342,0.49273387,1.072097,0.4949265,1.6933794,-0.8379467,-0.1725677,-1.3596088,2.721992,0
1.9637388,2.1261082,0.5648635,-0.3950582,1.0649875,-0.14247313,-0.3328034,-0.9522452,0.9239688,0.12951985,0
-0.20678672,0.43655547,-1.1898195,1.6566565,-0.9267967,1.0584071,0.61404884,-1.8478225,-1.0244212,0.15060124,1
-1.1999167,-0.3276036,1.9757762,0.17534739,-0.34443587,0.59968686,0.9740399,-0.8398745,0.009636801,0.6110596,0
-0.7090738,0.5441145,0.9809811,0.33758134,-0.17629832,1.8878673,-0.95821804,-0.054184925,0.7245071,-1.3467315,0
0.6788001,2.9019828,-0.5189373,-0.73896617,0.8445612,-1.220372,0.4421186,0.41051847,0.70618427,-2.1741323,1
-1.6823075,-0.10733911,-0.23521519,1.176343,0.14489302,-0.3746902,-0.4429413,1.5456157,-1.2835609,0.6058613,0
-1.7684155,0.8466749,-0.66963047,-0.5302546,0.8135907,-0.6214739,0.07252636,-1.2298276,-1.1428666,1.3248914,1
-1.913146,0.8570368,-0.42642748,-0.2556693,0.22237837,-1.0234691,-0.5161152,-2.3292758,-0.11924839,-0.86857784,0
-0.33982283,-2.0761466,0.20302099,0.12453849,0.4752497,0.2906652,0.81722295,0.6444589,0.5392736,-1.5899054,1
-1.6875335,-0.20740867,1.3621039,-0.8154457,-0.24862288,0.05674375,1.2319849,0.7897152,0.6185751,-1.3295999,1
-0.94513214,-0.009693615,-0.5983624,0.7524732,-2.0051367,0.02365157,-0.27648124,0.51386034,-0.81603885,0.38652068,0
