letter,xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,label
0.56070715,-0.10309944,0.2258357,-0.61940676,-0.95134145,-1.6394217,-0.25650328,0.2681174,-0.07169039,-0.6337514,0.2873502,-0.9330311,0.9153007,0.7029508,1.5503832,-0.35461396,3
1.4415318,-1.1710436,-0.013721149,0.3676831,-0.5564021,-1.0616026,-0.6466701,0.047679678,0.11559169,0.046468675,0.37534517,1.1751993,0.13363771,-1.2723613,-0.585529,-1.2712008,13
0.48580018,1.4735429,0.24779311,-0.12475328,-0.3009415,1.2522206,-0.14734583,1.2714783,-0.98655516,1.4614407,-1.0973681,0.23395833,0.5707126,-0.7373121,0.99147576,-0.12088227,15
-1.3742353,0.3920871,0.20661195,-0.52709347,-0.7047872,0.29527402,0.82936746,1.1442239,0.30229333,1.071045,-0.924657,-0.22267616,-0.02874875,-0.009129407,0.33712745,-0.48174673,2
-0.75664264,0.48976022,0.44971672,0.29526508,1.2905829,1.5185231,-0.5394205,-1.1199892,1.0437644,-1.0741029,0.22034004,-0.08778949,0.705644,-0.026208969,-0.45064896,-0.27822837,15
-1.2285421,0.4451126,-1.2867104,1.0650073,0.40598068,-1.0316644,1.018642,0.55819243,0.55825925,-1.5374712,-1.3325995,0.8945471,-1.1012055,0.7615411,0.9146038,-0.3487851,14
-1.2785689,-0.07730611,-0.51567,0.26164144,-0.29321218,0.8062963,-1.1192461,-0.7234057,-0.5123347,0.65514076,-1.1202258,-0.056885757,-0.070862144,0.8571834,0.93668765,-0.56702936,14
-0.22597963,0.72255576,0.14663489,0.5060601,0.51535535,-0.5199379,0.14750451,-3.137858,0.57532907,-0.93992543,-0.77933115,-0.3539455,-0.1736806,-0.23800355,0.7179336,0.95435107,13
-1.267168,-0.79455334,0.5479094,-1.0648963,0.52184963,-0.71064585,-0.14942175,0.5201439,1.4630461,0.39959008,-1.9808925,0.21699136,-0.33400133,-1.2397797,-0.45680243,1.2123448,15
1.1366812,1.1162261,0.073911384,0.17589612,-0.82040817,-1.1401148,-0.36715388,0.68106353,0.25765815,-0.3427086,-0.12013291,-0.38009635,-0.3903255,2.6082382,1.3342869,0.5905942,15
0.43922448,0.41632634,0.9436851,0.08743768,-1.0418861,-2.0124428,-0.8194844,-1.0452303,0.7071309,-0.19418202,0.40063322,0.99692786,0.62830997,0.42851484,-0.5525955,-0.923418,14
0.7135176,0.83341825,-0.4718015,0.11147471,-1.009516,0.00038119033,0.45459318,0.3643242,0.1373476,2.3576546,1.3214109,-1.1789894,0.16789606,-0.28399396,-1.7240659,-0.4536168,12
1.3001696,0.2411011,1.2980454,0.6130907,-0.12579465,-0.19772068,-1.0425642,0.18267727,0.012008555,0.9471201,1.7444379,0.53256345,-1.0912083,-1.5214143,-0.1616118,0.088461205,2
-1.0579313,-0.45538354,0.20151174,-0.4399858,-0.06025407,-1.4454156,-0.057574145,-0.64279306,0.8292478,-0.48484498,0.72870123,1.3533909,-0.044974312,0.58492553,-0.22172345,-0.03005724,13
-0.93072337,-0.25397754,-0.6975508,-0.16888626,-0.42282248,-0.3983133,-1.2898219,0.14203015,-0.11069325,-0.7301497,-0.8129076,-0.27531266,-0.50168383,-0.07102524,0.28677213,1.1861131,15
1.5791584,-0.20119452,0.25172138,0.5485985,-0.043734394,-0.21209316,0.57587314,2.0672717,-0.83873034,0.1303677,-0.57799417,-0.12825477,-0.3927053,-0.5636261,1.3056893,0.8087614,14
-0.37307322,-0.8002419,-0.8021127,-0.84930253,1.4441314,0.612168,-0.44769007,-0.6010111,-1.0806543,0.2365849,-0.9933227,0.06748052,0.58890337,0.024631057,-1.6956455,0.3618937,10
0.6376978,-0.6594002,-0.78852725,0.35557455,0.041191302,0.07510944,-0.8225322,-0.55655247,0.8635095,1.5540999,-0.49501646,0.66242075,0.3546451,-0.43128645,1.0173619,-0.20648657,14
0.2062242,0.8496383,1.2969608,0.3104192,0.23206191,-0.5472769,1.1745166,-0.8531793,-0.67190766,1.154457,-1.4359493,0.21962291,0.30168667,-0.38677362,0.49283344,0.82136303,11
1.1645885,0.4692886,-0.38828397,0.726749,-1.9819415,0.5354068,0.019276105,1.3853067,0.3697077,0.87532884,0.19042327,0.049842365,0.14714605,-0.82096606,0.13900962,0.8067492,14
0.019184109,-1.001752,-0.83530056,0.8787347,-1.5385526,-1.205831,-0.48008558,-0.55102706,-0.7944916,0.9018957,-0.67395276,0.1848619,-1.1579098,-0.9424445,0.4456315,-0.23984124,14
0.4907131,0.8244328,-1.150609,-0.95734936,-0.9905509,-1.4458153,0.33828017,0.692455,0.9728766,-1.5112488,0.07038227,0.18896317,-0.35984573,-0.42761534,0.6615525,-0.39334387,15
-0.4793846,0.39840662,-0.23102497,-0.19756685,1.1190943,0.15521765,0.4037159,-0.6806382,-0.6768322,-0.483209,0.9770532,0.81723976,-0.1503994,-1.0322847,-0.27264535,2.3090038,13
-0.38971785,1.4748032,0.80628544,-0.012102388,-0.4751752,1.4375919,-0.26958233,-0.9711959,-0.495155,0.22854815,-0.6956558,0.25800303,-2.049168,1.186728,2.5939858,1.4577714,13
-0.5549467,-0.6345669,0.052277766,0.19502072,-0.6301066,0.25662175,-0.6535381,-1.3272102,0.60222054,0.43969947,-0.7354999,0.9365878,0.67076546,0.7772384,-1.0682299,-0.82977283,2
0.21760195,0.2762792,0.87988085,0.5970422,-0.92063725,-0.93898076,-0.36548096,1.046191,1.4100826,-0.9929091,0.86727804,1.6533581,-0.08764209,-0.055853955,0.028990526,0.12861076,14
-1.3962773,0.6021357,-1.0841234,0.41929072,1.0689785,-0.35728177,-1.0940825,-0.7878731,0.5089026,-1.0495145,-0.3287421,-0.46959484,-0.4690978,-0.27429152,-0.5742302,-0.83966416,15
0.27789325,1.7373748,0.5255584,-0.21540643,0.7998181,1.1524004,0.3095887,-0.36589777,-0.99587756,1.1629033,-1.1001955,0.6217115,-0.55888486,-0.52197087,-1.416142,0.16483888,14
-0.0003699921,-0.46185166,1.1080316,0.10250909,0.10941047,-0.12549356,-0.62678397,0.26299104,-0.013948403,0.49341828,0.22376546,-0.66839653,-0.5161605,-0.24591625,-0.7131202,0.7704472,14
-0.94386417,0.19076817,-0.4949101,0.3821864,-0.32125357,-0.040720288,0.33836728,1.6624271,0.5218272,-0.541338,0.67882526,2.027375,-0.56610537,1.1030208,-1.3100146,-0.5488714,2
-0.47101635,0.89990807,0.5351738,0.9307289,2.8032243,-0.6287804,0.96962893,-0.60383666,0.07238059,1.3941026,-0.59207356,0.23197702,-0.2117648,0.24276,1.5584766,0.7741869,4
-0.15922406,0.9520297,1.2520938,0.6464733,1.0030789,1.0012112,-0.26637983,0.28566608,1.272105,0.60269654,0.26118398,0.38477945,-1.3584929,0.5526719,0.23543264,1.7086308,14
-0.7628754,-0.34217167,-1.2403324,-0.5365625,-0.37212515,-0.22171958,-0.26303953,-0.85860723,0.24642208,-0.28718036,-0.9046901,-1.6907854,0.99792856,-1.7936068,0.08369991,0.4480521,14
-0.731085,0.33728015,-1.3853112,0.887273,-1.3760148,-0.49047375,0.8357547,0.8898479,0.44020063,1.01886,-0.9597912,-0.29413238,-0.31987783,1.0715321,-1.3967932,1.3210146,14
-0.13560614,-1.5299891,-2.4038882,-0.24253292,-0.66618186,0.7944504,1.212565,0.7118471,-0.62685186,-0.0860163,-0.119594485,0.31611297,0.17389673,0.15066366,-1.0938696,0.41330224,14
-0.7524407,1.148466,0.3801514,-0.4310153,-0.6417324,0.22215833,-0.06154769,-0.062258292,-1.0471723,-1.5815727,-0.62627333,-0.86705405,0.9476096,-0.60882896,-0.2614941,-0.23503079,15
1.0596427,0.3713647,0.3141937,-0.19455363,-0.38096812,0.32556507,-1.3963436,-0.71525025,-0.2940857,-1.453232,0.13616085,-1.2033528,-0.052802663,-1.2898133,-0.42156368,-1.3776972,13
1.0208349,-0.44193047,-0.56142515,0.03422937,0.5355497,-0.36854124,0.19274321,1.0445201,-0.8669954,-0.25695068,-1.8176866,0.2387394,1.8186977,0.2468484,0.9131394,-1.1597869,13
-0.61283994,0.7680759,0.06875247,-0.9193912,1.6340519,-0.19589773,-1.6330245,0.36356062,0.1953767,0.121764965,-1.5413109,0.8674364,0.36717623,-1.1438494,1.1722167,0.38310832,15
1.1261946,-0.029993664,-1.6591808,0.9924218,1.4247397,0.5883031,-0.39229798,0.544246,0.55572844,-0.84802735,-0.010322988,0.86933607,1.0920725,1.5355697,-1.0116047,-0.48467433,14
-1.3078796,1.1116168,-0.4500047,-0.5637493,-0.53438574,0.2692234,-0.73857,-0.37866774,0.20570621,-0.3894068,-0.62892044,0.19401968,-0.9637471,0.84948575,-1.015097,-0.3305884,15
-1.3446313,0.79861313,0.4559013,0.38293374,-1.2865683,-0.9085901,-0.12528321,-0.84876543,-0.71989393,-0.8243366,-0.28472003,1.1407424,0.7866299,0.77729595,-0.15570845,-0.1177498,15
-1.0746326,-0.38749278,-1.3405342,-0.101928845,-0.2670851,-1.6457115,0.8892055,0.22160697,-1.3338692,0.50383055,-0.8962421,-0.362006,-0.5603614,0.15921904,-0.47204417,0.43971205,13
1.0003163,0.47418934,-1.2528293,-0.81646645,1.2395506,0.24598545,0.081131786,0.02725815,-1.1224432,-1.158071,-0.36950204,-0.3643475,0.030603042,0.69672173,1.3621686,-1.7150048,13
-0.3018898,-0.004776858,0.10766895,0.715031,0.35096738,0.46138743,-0.63345623,-0.50893104,0.36555454,0.39357632,-0.70624703,-0.593122,0.9722963,1.3700852,0.78646576,-0.21619384,2
-0.28481627,-0.7833945,0.20918949,0.19404799,0.30346265,-0.636006,-1.3545865,0.39276364,1.1574678,-0.9480505,-0.36702928,0.42661607,-0.28011996,-0.21444605,0.072341144,-0.08359795,13
-1.2593282,0.021208942,0.94933087,0.09658007,0.0051729567,-0.1587767,-0.7926285,0.7485293,-1.606027,-0.38533837,0.9287691,-0.65988404,0.14167929,0.80663055,-0.43937957,-1.3687847,15
0.47093526,-1.169179,-0.43769103,-1.3335118,-1.3939945,-2.329716,-0.22620486,-0.49741578,1.599309,-1.3108865,-0.5615545,0.35103333,-0.6870597,-0.5551755,0.49607944,0.3852144,4
0.90694886,2.1509736,0.09899937,0.6398727,-0.34663117,0.9789113,-0.13198572,-0.7123829,-1.125714,-0.4930631,-0.56436306,0.8663663,-1.2276286,0.14176783,1.8839875,-0.58945525,10
-0.62203664,0.22735702,0.17925529,0.90839285,0.53766567,-0.16523193,0.0799184,1.0597973,-1.3059751,2.127564,0.51078814,0.43115646,-1.0554055,1.2079923,0.24639042,-0.038051303,13
-0.23295107,0.17522348,-0.37346783,-0.5843029,-0.32944363,0.22052924,0.94876456,-2.5084794,-0.1967302,-1.1454884,-0.3436309,0.501063,0.9458633,-0.35320923,0.8650209,0.42138278,11
0.98490596,-1.0507876,0.102362745,1.2140945,0.23048471,0.04277593,1.3449919,-1.8294591,-0.8007692,-0.16757388,-1.8435116,-0.10868099,-0.94963026,-0.68939275,0.51255876,-0.08065275,14
0.59294975,1.4202491,0.85942,-0.18364431,1.5751147,-0.90031004,-1.221112,-0.017499227,1.7700177,-1.2896845,-1.102584,-1.3622695,0.8243232,1.5679469,0.6136703,0.56892097,14
1.4388541,-0.8760172,-0.47171286,-0.46091062,-0.8222476,-0.30222943,-1.6647455,0.1721021,-0.9318662,0.8366659,0.527254,-0.94814014,-0.0016823877,0.06404099,0.38811553,0.5039484,13
-1.2852317,0.060379937,0.7101089,-1.3128008,0.4115998,0.15709755,-0.9153073,0.31081817,0.031653844,1.941867,-1.0000875,0.90102434,1.820705,0.39808118,0.85451436,-0.042213116,14
0.9557939,0.09690085,-1.4732456,0.36867535,0.1936889,-1.0332714,0.54619145,-0.2969826,-1.1972039,-0.8807261,-0.13036263,2.7923744,0.41756094,-0.6943727,-0.55096847,-1.0152428,12
1.5559283,0.101789,0.5739824,-0.38173962,-0.6628007,0.023848003,0.35857862,0.16119966,0.33066657,-2.3229005,-0.2018303,0.026019026,0.36222398,1.244203,-0.50806123,-0.5507642,13
-1.2263429,-0.5969632,-0.4936436,-0.25227433,-0.76795185,-0.11252242,1.1016058,-0.0949617,-0.3884745,0.77678525,0.900785,-0.010627426,1.284652,0.37367377,-1.0569559,0.27967143,13
-0.49325097,0.0740647,-0.1424517,-0.5217985,0.29675463,-0.42974448,-1.2114688,0.99781555,-1.3685029,-0.031754702,0.22573948,-0.69666845,0.15071385,0.46083674,-0.20467763,0.34850007,13
1.1700367,1.3530762,0.2280437,0.47506976,0.16306047,-0.30968702,-0.6768166,0.8329417,-0.5136089,-0.7963888,-0.76747054,0.950388,-1.2235527,-1.9995246,0.6313933,0.77589035,13
0.5150838,-0.79160494,1.5652944,-0.5092745,-0.093590155,-1.8490611,-0.070719324,0.27908766,1.4284022,0.03396474,-1.3459264,0.028520055,-0.45744812,0.99066603,-0.17189111,-0.98023516,3
0.18880025,-0.3600194,-1.2656399,-0.9230022,-0.12612331,-0.23400138,-1.1904391,-1.2985569,0.3291476,-0.55794466,-0.6040557,-0.15367052,-1.3172253,-0.15662774,0.8922415,-1.24194,15
1.0481037,0.4400782,-0.86128914,-0.40510064,1.835977,0.048995905,-0.823406,0.47851774,-0.634551,-1.2014905,0.93837225,-0.2716656,-0.44507802,1.1784594,0.5478366,-0.29422843,14
-1.3364389,-0.024549775,-0.19682844,-0.43602103,0.12102816,-0.6530183,-0.19145861,-0.2314252,1.6127648,-0.69645756,-1.1220417,-1.525188,-0.15274179,-0.40848824,0.37268054,-0.4335299,15
-0.69136304,-1.1872354,-0.96737444,-0.57065314,-0.28204164,0.8476658,-0.661942,-1.2177975,-0.5460937,-0.1875648,-0.5407215,-0.7933107,2.1716862,0.33961165,-0.75731045,1.6015915,12
0.6249694,1.6602049,-1.1833256,0.86120415,-1.3520093,-1.1255652,0.38347664,0.3119225,-0.35231474,-0.05496475,0.9529688,0.1318486,1.612929,-0.27450573,-0.0065225363,-0.27057642,15
-0.0039432235,-0.70027876,-0.9944645,0.34674376,1.2566923,-0.7796745,-1.099202,-0.7973166,0.9020097,1.1844422,0.46220988,-1.296718,1.3866127,0.06912805,-0.8966104,-0.5290754,14
0.93836886,0.77281845,0.77441853,-0.77448213,0.66042525,0.8633526,0.523704,1.018677,-1.50775,-0.37365896,-0.7951298,0.49636796,-0.19073601,-0.25830436,0.5914194,1.142019,14
1.2930254,0.16430557,1.6366009,0.04567159,-1.1919986,-0.36977622,-0.13775508,-1.4129585,-0.4090323,-0.42701042,-1.1591158,-0.56681603,-0.21603769,-0.3270144,-1.0584555,0.42608905,14
1.4115117,-0.8645326,-0.58282846,-0.45977128,-0.46961418,0.2629502,0.65128994,-0.95448923,0.8264456,1.3675101,-1.2466571,0.30457103,1.3959044,0.22068,0.031655718,0.45940673,11
-0.5169526,-0.24122348,0.3035974,0.33107126,0.15714556,0.8745809,-0.27180266,2.240182,0.4472632,0.08109416,0.41990227,-0.04079487,-1.249024,0.76032525,1.1577702,1.1323721,14
-0.86473167,-1.891905,0.9111635,-1.2892485,0.4054819,1.2580724,0.7648655,-0.33752343,-1.1692182,-1.7191899,0.35124972,-0.48598894,-0.7359333,1.833167,-1.1526083,0.82687134,12
-0.3028965,-1.4943103,1.0232117,-1.5574808,0.7658083,-0.06441343,0.81795585,-0.68347114,0.38223663,0.96475524,-1.0327834,0.897328,0.2654884,1.7773823,0.7181215,0.30225515,13
-1.4137226,0.99140954,1.2661439,0.54630417,0.2610625,-1.4929489,0.552035,0.08709592,-1.1820499,0.94824135,0.1804973,-1.0062509,0.66840947,0.0809544,-0.9692798,-0.71372724,13
-0.7449722,-1.1214584,-0.39501804,0.1291492,-1.2820151,-0.040148187,-0.3773907,-1.0361825,-1.6261427,1.059465,0.8667947,0.34375656,0.00071849395,0.94330424,-1.1445938,-0.0068159625,2
0.44021162,-0.80841964,-0.63302946,-0.5159951,-1.4984398,-1.1763929,1.1241657,0.30812824,-0.06796841,-0.7663133,-0.45965245,0.21276167,0.8370558,1.5794588,-0.169007,0.9692909,13
0.29474482,-0.6187671,-0.18355328,1.7047173,-0.7404903,-0.38274798,0.2777432,0.39539683,0.091110006,0.85154057,0.424453,0.059002377,-0.13890341,-0.028032959,-0.97620076,-0.5138318,14
0.3759584,0.7468962,-0.2724318,0.43419695,0.37949738,0.10508819,0.99509287,-1.345591,-1.2919997,1.2042941,-2.1099288,-0.5437782,0.09318268,-0.8006799,-0.7842287,-0.4933476,15
-1.1021054,1.8652648,-0.87662333,0.5071244,0.3083894,0.30880228,-1.0714236,0.2086448,0.605277,-0.900573,-0.938725,-0.71247584,1.2550051,0.839872,1.1677693,1.2827537,11
1.0093226,-0.322452,0.21234311,0.85166246,-0.9360967,0.46687868,-1.4562496,0.48274568,-1.8389198,1.5776844,0.24982125,0.6297254,0.5525875,-0.36731088,-1.9377477,-0.004554935,13
-0.8290723,-0.30484644,-0.9315472,-0.21692039,-1.6779679,-0.54024357,0.2672606,-0.12177755,-0.6578492,-0.13071379,0.21230015,-0.61762714,-0.66341233,0.43358946,0.50226134,-0.88044584,12
1.4884483,0.7924183,-0.42074734,0.5646988,0.08748112,0.88101035,-3.060596,0.7190068,-1.1078979,0.12761611,-0.5657658,0.05187142,-0.08279467,0.77310926,-0.37894714,1.2933861,14
-0.23676899,-1.5576681,0.5877634,-0.3170488,0.6587727,0.172447,-0.80901563,0.27362302,-1.0426399,-0.3336274,0.69225305,-1.1512139,0.54307735,0.5844011,-0.63052243,-1.3558781,14
0.025446491,-0.56576854,1.6230267,0.37483168,-0.6343612,0.07296322,-0.8449454,-0.74537176,1.0127307,-0.951254,-1.5473192,-0.65999717,1.0419607,-0.1501945,-0.366413,-1.0914906,13
0.9885619,0.44366658,0.6206981,-0.07018311,1.1881272,0.30422097,-0.49984413,0.23205522,1.4971602,1.6391716,0.27693096,1.1532717,1.7447388,-0.4870252,0.51006484,-0.38231993,15
-1.1553614,0.25234568,0.15464467,1.1942402,0.0012717526,1.1206219,-0.9801196,-1.621032,-1.5814755,0.73344404,1.3344061,0.6678858,0.8412516,0.80740076,0.7238764,-1.8141652,2
-0.5921151,1.1296079,0.029054902,0.9562907,-1.0728414,-0.75836486,-1.2795216,0.61680067,1.5359577,0.49844635,0.21510449,-1.3171644,0.20015118,0.37680373,-0.46632016,-0.17356537,14
1.1884567,-0.9186549,0.9125544,-0.53516436,-0.111385934,0.6707458,1.4383669,-0.10186906,-0.13503873,-1.6889288,1.1470388,-1.1135131,-1.6556991,-0.12742607,0.49253196,-1.0553635,14
0.19419086,0.4443015,0.08480258,1.424231,-0.4364576,0.37414646,-2.3514175,-0.3480878,-0.71022886,-0.20006885,-0.542302,0.3086938,-0.16229142,0.63583076,0.38911718,0.22369705,13
-0.05450394,-0.3459859,-0.13969092,-0.92908067,-0.42473575,0.1332443,0.74680984,1.0625379,1.1552833,0.94141537,-1.112293,-0.5946419,-0.32237962,-1.3215566,-0.964745,0.32389045,14
-0.94582707,0.059557825,0.47436008,-0.9843944,-0.12586436,-0.41119534,1.4370924,-0.5352161,2.022255,0.023022637,-1.4770117,1.3267838,0.7445479,0.6579346,-0.49912578,0.750262,12
-0.4495855,-0.64264876,0.01348214,-0.775629,-0.28119436,0.7301733,-0.3511137,-1.4153385,0.5559432,-1.5397878,0.16185491,0.84500545,-1.859054,1.8707442,0.5591657,0.9777557,14
-1.1385347,-0.7558404,0.29843885,1.0273156,2.4606853,1.0548964,-0.9540182,0.5436265,1.0493716,0.5191529,1.0631175,-0.006813906,0.5593851,-0.43936965,-0.1750919,-1.7018566,13
-0.9406286,-1.293883,-0.9148625,-0.39223874,0.68209934,0.62700874,1.9035542,-0.26606393,-0.65511465,-2.022644,-0.7493289,-0.06194576,0.4434737,0.18313123,-0.06940174,-0.83492476,11
-0.5811734,0.94773126,0.5836389,1.000886,0.53962755,0.33799163,1.3943896,-0.29195687,0.9107317,-1.3898097,-1.0120938,-0.7429187,-0.2738734,2.058461,0.22242394,0.33678198,2
-1.020893,0.7833638,0.6537418,1.0315899,0.74760395,0.17926368,1.0058116,-0.3773962,1.3696095,0.40490967,-0.33889925,0.8372476,-0.77954745,-1.513681,0.53627264,1.4518546,15
1.3112067,0.91464037,-0.47538248,0.10161428,-0.36970994,-0.8843772,2.0177512,-1.3306137,0.030695064,1.2426426,0.931989,-2.0635662,-0.051803604,-0.31058148,-0.2937709,-0.09800847,14
1.2246364,0.85718364,1.333893,-0.77703005,0.42275816,-0.85117114,-1.4964061,-0.53889036,0.59039587,0.5987122,-0.007427972,0.35601062,0.6688397,0.89154416,0.8139185,1.471299,14
-0.7884526,0.7810009,1.5231934,-0.21922587,1.1019111,-0.8554344,-0.78464025,0.8964428,0.14210293,-1.2174628,0.4972728,-0.54270023,1.1226907,-0.39835078,-0.34236598,0.11025302,15
-1.0377617,0.21167038,0.42896038,-0.24970879,0.40619862,0.88402504,-1.3151565,-1.1786001,1.7268825,-0.014425747,-1.6539315,-0.04613095,0.424339,-0.43903446,1.3006384,1.4133085,14
-0.2392571,0.6289869,0.5495177,-0.055896237,0.63808465,-1.021954,-0.92736983,0.6824013,0.50694746,0.09234807,-0.3064825,-1.17423,1.073335,0.08970392,2.1664329,-0.084264696,13
-1.1532071,0.121335864,-1.6641155,1.0117074,-1.1078438,-0.31573018,0.82337034,-0.16031176,-0.3545207,0.15546581,1.2585533,-0.2165378,-0.09397848,-0.38054848,0.9261459,0.04529105,13
0.68124706,-0.9569961,1.2945774,-0.17210214,0.21900797,1.3208559,0.7232664,0.4265955,1.303472,-0.9114409,-0.042534154,0.089023314,-0.080929995,0.51145834,0.119713575,-0.16708979,11
1.4635473,0.0024572685,-1.2956352,-0.8756303,-1.3572209,-0.115833834,-0.5291711,0.8914299,0.6988263,-0.46793598,-1.0891361,1.0499961,-0.107877076,-0.71265554,-0.21728782,-0.35427213,14
1.1863308,-0.087244004,-0.67516124,0.06925961,1.7904626,0.52520704,-0.8848415,-1.1887704,0.8569398,-0.104099244,-0.6321053,-0.5963503,-0.48733598,0.2711785,-0.01160004,0.565239,12
-0.12161445,-0.53422964,-1.6873817,-0.20224158,1.0269561,-0.01201354,1.7385646,-0.40640396,-0.6518227,-1.5541915,-0.07291289,-0.9856663,-0.58696663,0.036648728,-1.2938112,-0.8734704,14
-0.19560644,-0.39824712,-0.3976445,1.0803206,-0.7681785,0.6637519,-0.5943377,0.0850968,-1.5967369,2.313328,0.5461497,-0.7641073,-1.2143067,-1.2021614,-0.7409449,-0.061517946,12
0.51327133,-1.4114041,0.36287165,-0.12991266,0.7112616,0.47718927,-0.0246706,0.91836977,-0.008296207,-0.58816314,0.38073656,1.7576073,0.8085737,0.19057274,-0.9107817,-1.3999076,3
-0.62532663,0.58079565,2.1833897,-0.8232436,0.6589504,0.20351252,-1.8211504,-1.0492455,-0.43621072,-0.20778234,-0.7287598,-0.05309886,-0.0347768,-0.49124146,0.6734785,-0.62240535,14
-1.22898,0.69703275,-0.7306961,1.1231292,1.1985289,0.45979765,-0.17478293,0.09962524,0.2378793,-0.93875825,-0.08269752,0.31663343,-0.8461163,-0.44616616,-1.109368,1.0864385,13
0.6461858,-0.32694453,-0.43662503,0.05966191,0.9048558,-0.15435326,-0.5195029,0.5800294,0.54868346,2.1818066,-0.16952516,-0.040205695,-0.2014728,-0.7568602,0.6059867,0.13594453,14
1.2996787,-0.04314084,-0.02971546,-0.1632017,-0.5109844,0.39019,-2.6777854,-0.22525808,-0.31619924,-0.55231327,-0.87593955,0.45562914,-1.4665898,-0.36192098,-0.7918654,-0.9563479,14
0.007137399,-0.901451,-0.5405682,-0.19579904,0.59920174,1.6017379,-0.6341185,1.5216324,-0.11558422,-0.39904332,-0.32822037,-0.4121645,0.99590075,0.48071423,-1.458159,0.16559198,14
1.504669,1.3141694,-0.14472681,0.37606817,0.11733191,0.1762495,-0.30893153,1.1357819,1.0777639,-0.5191641,0.55120295,-0.3492558,-1.075611,-0.5966411,-1.4726113,0.2750755,13
0.56659675,-1.4784764,-0.7101652,-0.9682303,0.06579952,0.4056191,-0.12961116,-0.8316009,-0.90647244,-1.0921661,-0.5760969,-0.34293935,-0.59378177,-0.53660196,0.8814092,0.8156085,3
-1.1503435,-1.0121875,-0.61391956,-1.0569559,0.5962149,-0.3362405,1.4023103,0.5048344,1.4276739,0.37944627,1.7710758,-0.672248,-0.087572545,0.016951267,-0.69431967,-1.5070133,14
0.22272688,-0.620786,0.12927176,-0.6169471,-0.6217418,-0.2108675,-0.21094044,1.0299058,-0.032673903,-0.8807831,0.058056157,0.07532639,-0.35068473,0.29880366,-1.8075031,-0.15794927,14
-0.72248536,1.0057353,-1.6921549,0.5177327,1.0875044,-0.24884497,-0.42178386,-1.1145533,0.6139001,1.157011,-1.5994846,-0.71789086,0.5365951,0.23843619,-0.044687167,-0.2171647,3
-0.6759419,-0.7854757,1.7275294,-0.23305233,-0.33651233,0.23331803,0.66218096,-0.10255806,-0.119947664,0.22565687,0.41577888,-0.020683749,-0.041060474,0.65181607,0.5855677,0.82974446,13
1.3337922,-0.7700245,-0.13447016,-1.4289281,0.9772093,-0.34311774,-1.0290346,-1.0346769,-0.23063123,0.54901415,0.97383684,0.57079816,0.38192075,0.39936125,-0.08863826,-0.649246,10
-0.016838878,-0.2988165,-0.8466072,-0.84889305,-1.4619906,-0.5292898,-0.3928629,-0.18758613,0.608107,-0.9691175,1.2529315,-0.014724629,1.2158943,0.30807236,-0.0002631545,1.5123574,13
0.28177306,1.5545095,-0.27140358,-0.27700812,-0.90508866,-0.52747256,0.92091554,0.04582724,-0.050461672,-1.0499377,-0.14667958,-0.8539035,0.6664851,-1.3743861,0.07108173,0.052140787,14
-0.71048,-0.19767915,-0.90021515,1.6272378,-0.8850844,-0.31413847,-0.3125775,0.5192929,-0.17498562,0.3598978,-0.22880156,-0.3011173,1.7863431,0.14609759,-0.29668385,0.31520277,13
0.98577553,-0.18377876,1.1715539,-0.5876848,1.4653424,-0.27791312,-0.82761973,1.4939098,-0.27687073,-1.3156557,1.0611076,-0.6209395,0.44464788,-0.5923629,0.9342888,0.63932145,15
-1.3409779,0.61522675,0.32907864,1.2412312,0.06920945,0.6216573,0.7791039,-2.2964127,0.22070923,0.30425644,-0.20987183,1.0622963,-0.3044182,-1.1336002,0.36617756,-0.046563588,2
1.1247706,0.7470008,0.7422694,0.28952616,-1.4731534,-0.24223132,1.1060338,0.07081128,1.6014341,-0.9685862,0.8825874,0.8835261,-1.3343151,0.3808854,0.42575073,-0.68080014,14
0.21874899,-0.07592619,-0.5199076,0.39903653,-1.5922515,-0.055250715,0.48382378,0.19547775,0.45991185,-1.4464321,-0.8846886,-0.2655,-0.31369108,1.789322,0.993184,-0.8996367,14
-0.31325266,-0.57212484,-0.24508907,-0.2924177,0.46655107,0.38880736,0.9480413,-0.9537215,-0.07720419,-1.2324154,-1.2621895,-1.0630314,0.12803502,-0.2401467,0.5372422,0.29627448,3
-0.75895005,1.1745747,1.9843074,-0.13099545,-0.5154518,0.3339466,-0.41501936,0.7338039,-0.16275427,1.3730909,1.131384,0.09932763,-0.77764136,0.19774407,-1.614837,0.8135588,2
0.8969501,1.6121546,0.57928735,0.68953705,-0.330465,-0.69931686,0.916676,-0.23127782,-0.10170541,0.690073,1.363104,-0.64401704,-0.4889616,0.039394233,-0.0064427108,1.11605,14
-0.23865718,0.3293947,0.36988178,0.24537352,0.5468376,-1.3594867,0.2552248,0.8563769,0.29613206,-0.39861476,1.1520033,0.46611068,-0.50287265,0.85419756,-1.4105153,0.43605,15
-0.6806325,0.2894413,0.36108112,-0.26528013,-0.421044,0.09639034,-0.6184986,0.123364575,-1.744927,-0.73317677,-1.3420194,-0.6983211,-0.5407539,0.27234623,1.5538468,-0.8743442,14
