 parents,has_nurs,form,children,housing,finance,social,health
-0.49581072,-0.580502,-1.0863669,0.2660714,0.54441375,-1.0189596,-1.3316045,-0.14740348
-0.32233196,-0.24031283,0.27409342,0.036568478,-1.195512,-0.23923442,1.2611836,0.78700644
0.0031008944,-0.15928102,-0.45145312,-0.4547888,-1.2476566,0.8159358,1.8432801,0.5080147
0.999217,-0.37518296,1.5876707,0.11070364,0.32447612,-0.18929067,-0.96629906,-1.5867796
-1.178998,0.5857083,-1.0844005,0.9600818,1.3881112,-0.685035,0.42489535,-0.6227881
0.43564004,-0.756661,-0.27258873,-1.6225555,0.25187162,0.12016379,-0.50013554,0.383717
0.53600377,1.6518157,0.5272498,0.8568932,-0.35756895,0.11568024,-0.5456627,-0.029718138
-0.69509476,0.68758714,0.23816527,0.15004045,-0.50649965,-0.6871473,1.2825178,-0.8336036
-1.1501216,-0.72049266,0.77932036,0.6635748,0.34148484,0.08996337,0.79739237,1.0946124
0.37147737,-1.8661246,0.20204063,0.42623356,0.9668388,0.5824099,-0.44066066,1.6629052
0.15945709,-0.84289026,-0.019386865,-0.059937842,1.4163182,-0.18755367,-1.7620227,-0.6150174
0.5725657,0.42485377,1.7135715,-0.43646833,1.4591115,0.14288399,0.34090573,-0.71905065
1.429679,1.6153544,1.1165143,-0.08932931,-0.0976065,-0.29569063,0.48125386,-0.043713905
0.742078,0.770544,0.47445664,0.096601,1.6625949,1.3961799,-1.0591553,-1.1943055
0.807476,-0.04156798,-1.0185441,0.38847455,1.69481,1.0220513,-1.1691844,1.6177849
0.3121947,-1.5490197,0.4211089,0.27779937,0.21117324,1.5349776,0.446861,0.5458289
0.038222723,1.1145025,-0.37653413,0.4751702,0.7504814,0.8785754,-1.1726458,-0.80999255
-0.71069056,-0.056660116,0.853858,-0.89814514,-0.473486,0.12646067,-0.9265832,-0.62982965
-1.7842425,-0.9169128,-1.4473976,-0.3341578,0.052215792,0.1831325,-1.1195331,0.43915692
1.257265,-1.8815612,-0.6868423,0.5889418,-0.87881035,0.115879975,-0.041914847,0.26503453
-0.12820703,-0.6220472,-0.2522394,0.6527834,-0.51198703,-0.99711215,-0.03754915,-1.0361818
-0.47731805,0.02975463,0.2596737,-1.2643138,-1.0737555,0.84064054,1.1017176,-1.1969717
-0.015958227,1.0673548,1.1394061,0.2891681,0.6166611,-1.8323618,1.4108658,0.102359615
1.0446701,1.0022863,-0.6689285,0.45052993,-1.2423344,-0.095803894,-0.78774565,-0.9489307
1.0741718,0.06532951,0.30248323,1.5874176,-1.5655407,-1.4092427,-1.3807269,0.3116832
-0.69620705,-2.0568938,0.39982337,-0.46364748,0.29917154,0.1951505,-0.5532777,-1.5676442
1.2963363,-0.70975035,-1.0819162,1.1575421,-1.2850544,0.34188113,-0.5330302,-1.5380238
-0.28828377,-1.2487462,1.4319545,0.10520434,1.3575736,-1.1348797,0.8738363,-2.0314434
0.021997824,-2.8545349,-0.95036805,0.34544808,-0.2103025,-0.20360523,0.17021652,0.28514537
0.33272386,0.21736845,-0.25127447,0.9767376,-0.6335909,-0.7063125,-1.2149563,2.171248
0.029441826,0.8315722,0.9298598,0.28407905,-0.71215,0.80845577,0.2929464,-0.9213965
0.5446242,-0.52357066,0.4552336,0.6581821,2.2157753,1.8460709,-0.8076229,0.06806781
-0.12002473,-0.30615482,0.0809227,-2.1596837,0.6282877,0.8368159,0.20506506,1.4290153
-1.5969945,-0.7954923,1.5723711,-0.31330544,-0.07512673,0.9630789,-1.0036955,0.14234719
-0.1146404,-0.26092836,-0.13142607,-1.821743,0.5025646,1.077419,0.5645098,1.6567888
1.0348212,1.0433336,1.168242,1.6185606,-0.01465594,0.7202672,0.6579163,1.863454
1.4399761,0.61721057,0.22368695,-1.2591658,-1.3218378,1.1225442,-0.5009885,1.5884053
-0.9358169,0.19134,0.891809,-0.66035813,0.5990525,-1.5839431,-0.73228884,0.38795382
-1.227287,-1.3541095,-0.16980015,0.33562273,-0.82955474,0.36895597,1.0706341,0.58740306
0.5839353,0.73834825,-1.2297386,-1.4300187,-1.2161058,1.0703189,-0.3565625,-0.22388425
0.23239729,-1.3047363,-0.079345055,-0.07508529,1.1336529,-1.8345397,-0.7809706,0.69455045
1.4073237,-0.48498487,-1.0525584,0.6903908,1.1838547,-0.5726273,0.1556019,-1.8207079
1.9661599,-0.36105612,-0.28867963,0.5047448,0.28368464,-0.94805825,0.48511425,2.0601265
-0.21327397,-0.16849947,0.98903006,0.06862544,-0.8880721,-1.0521269,-0.8481484,-0.5542586
-0.8080453,-1.9583218,-0.14667825,-1.0789237,-0.2918,0.1874016,0.4452815,0.82837456
0.34995288,-0.63494676,0.5993865,1.0971873,-0.53251374,-0.0047464445,-0.89855516,-2.2180893
0.52954984,0.96638775,-0.45993605,-0.54146564,0.23850784,0.16717497,-0.2513634,-0.8476507
-0.05036985,-1.5067894,0.37651214,1.2276609,0.27161244,-0.23939756,-1.3009498,1.6227376
-0.021791127,1.177267,0.8322059,0.9544027,1.2052491,0.2639038,-0.67557,1.7171267
-1.0933465,1.7037506,0.52171975,-1.387362,-0.152924,-0.6124302,0.6295386,1.0231038
1.0029048,-0.15544285,0.76181674,-1.3824655,0.057293184,0.9565398,-0.090756714,-0.52371556
-0.7892496,-2.1119523,0.13874732,1.3017199,-0.09910146,-1.1306895,0.6992065,1.2014056
-0.04960499,0.7415164,-0.70594454,-1.6157522,0.34747973,0.4220877,-0.54369366,-0.03764639
-0.027670033,0.4041388,0.9048923,0.9346442,-0.46933895,-0.04716841,0.7967727,-1.3388857
0.49748564,-1.5141125,-0.949269,-0.59871656,0.21912473,0.106885605,0.298671,-1.5744393
0.62315726,-0.98323643,-0.38498893,0.61001134,-1.782563,0.49333146,0.21412864,-0.28538823
1.829873,0.9557133,1.402133,0.18933481,-0.824163,0.52654076,0.107942104,0.22813356
-0.40032145,0.31388703,1.6693128,1.5133939,-0.7953622,0.95173323,-0.7783414,-0.26064137
0.24362987,0.57003367,-0.4346851,0.8506135,0.8341002,0.806894,-0.18725994,0.33927843
0.05844351,1.3427267,0.31523424,0.7625672,1.6152809,0.42155018,-1.3561306,1.2075192
-1.1032163,0.4187035,-0.70803905,0.8917558,-0.1942012,-0.54709935,0.20820132,0.9191712
2.0518632,-0.61806333,0.8549148,-0.12660575,-0.43512672,0.044599317,0.39244002,-1.1426386
-0.92733246,1.1600628,-0.66517496,-0.07694962,-0.22934848,-1.0944313,1.1708642,-0.8931898
0.22642007,-0.85188985,-0.51689494,-1.5142646,0.8723228,0.035706274,1.9914715,-0.33147895
1.4076953,0.66385704,0.5741364,-0.8320957,2.0281117,0.6745649,0.06622646,0.026425831
-0.031123482,-1.3633981,0.7433075,0.270828,-0.71493274,-1.4782723,-0.16576979,0.7235941
0.12874621,0.35208,-1.6832713,1.4221004,1.3730465,-0.03552515,0.4716104,0.16110843
0.34330457,-0.022622334,-0.019010715,-0.3096168,1.9115473,-1.3694838,0.9790666,-0.22211573
-0.3625534,-0.4567707,1.0460936,-0.28488812,-0.13198969,1.5809816,0.23004362,-0.49057293
-0.64904255,0.15115389,-1.1188061,0.35349134,2.1367254,0.91959995,-0.035396755,-0.24121663
-1.0712825,-0.19836673,0.11565759,0.55148596,-1.2052567,0.8235471,0.26652682,0.95205414
-0.3981595,1.0846128,-1.3226804,0.50276864,-0.6004975,1.0802193,-0.38110808,-1.3871142
1.5088099,0.3573749,-0.8902253,0.31864676,-0.45246518,0.09243076,-1.8074023,-0.8353685
0.8732132,-0.74180937,0.14954595,0.44359446,-0.6386433,0.7632431,1.2091347,-0.6706344
-0.96786875,-0.46987852,0.52320653,-1.7988217,0.48904347,-0.80215836,0.49084413,1.1468401
-0.3557054,-1.3359878,0.8879261,-1.2094275,-0.6676578,-0.5469556,0.48026472,0.36940822
-0.35533807,-1.9367659,-0.3635141,-0.13238382,2.1723273,-0.6442689,-0.76852626,0.99546945
-0.27779365,1.0143028,-0.41301838,-0.8397033,-0.93019146,-1.089195,-1.3923308,2.0511725
1.6623989,-1.4086254,0.13380277,-1.7179446,-0.6591197,-0.13233468,-1.4801028,0.3868071
-0.9250804,1.0326519,-0.5846116,0.4294418,-0.7019928,1.1915417,-1.7392833,1.521988
2.4668245,-0.9032819,-0.8802631,-0.36280766,0.7550525,-0.48026827,-0.67975795,-0.8949282
-0.0340755,0.8342959,-1.0046519,-0.867984,1.9115489,0.16128206,2.1159332,0.18594873
0.8552255,-0.61075205,0.7897594,-0.47000098,-1.3827949,1.039284,1.1473863,1.1068481
-0.81998175,0.95926905,0.50789225,-0.41470557,-0.014890693,-1.2670704,1.9567138,0.18013033
-1.5642431,-0.08784996,-0.4979886,1.0297805,-0.19035342,-1.5168524,-0.76579833,0.33210328
-0.049505927,1.2217302,0.56515825,0.01761698,-0.51392037,-2.1366796,0.009034564,0.81117105
-1.0900196,0.9852681,-2.4392483,0.7728691,-0.2772461,0.23354816,0.07933643,0.86171144
1.1747152,-0.34973124,-1.5075508,1.4429444,0.95634836,0.8456024,0.13935189,-0.53698313
-1.0719688,-0.4431366,-1.0530412,-1.1556132,-1.417452,-1.4573311,-0.07708367,1.1377529
0.82520616,-0.4133729,-0.8132287,0.3826036,0.67119294,0.57137305,1.8327142,-1.7261338
-0.6612112,-0.4957485,-0.584028,-0.44086134,-1.857449,0.7804143,0.42916638,1.3758494
-0.6779725,1.2999432,-0.0961042,0.29877102,-0.21058828,-1.7681632,0.32691604,-1.4168751
0.4319265,0.32654953,-0.36858478,0.87843466,1.0376363,0.43258837,-2.1145601,0.72989416
0.25789043,-0.39037183,-1.6352237,-2.2925506,0.2496005,-0.19668895,-0.53065413,1.1038762
-0.17083281,0.2816526,-0.59430075,-0.4092715,-0.7088976,-1.8603517,1.2601763,1.1097263
-1.4802384,0.12224075,-0.13165496,0.4246623,-0.81539875,0.33715895,-0.83363116,-0.17070422
-0.6107047,-1.9287726,-0.31597635,0.15646774,-0.05324307,-0.9321898,1.3999904,1.9146231
0.6718953,-0.6688699,-1.6371266,0.970142,0.16713467,0.31209093,0.36660975,0.17099231
1.3251837,-0.15649669,0.7102188,-0.32840717,-1.7599605,-1.0005906,0.13655382,0.49280086
-0.90991825,1.4470196,-0.58145326,-0.61896336,-0.9142877,0.20422098,-0.9047334,0.31571326
-0.56792516,0.33226964,-0.14594215,-0.7305954,-1.6551205,1.1967657,-0.78901887,-0.7059721
-1.7029086,0.5817774,-0.2880159,-0.293762,-0.36759946,-0.37380627,-1.2701157,1.603389
-1.6463655,1.1689342,-0.15843394,-0.06517846,-0.1569379,0.25417513,1.108772,-0.31462172
0.6374635,1.6820893,-0.9769772,-0.9365947,0.89984846,1.4308693,0.7245819,0.03589972
0.44558746,-0.37404293,-0.040232606,1.3196673,-0.81873757,-0.3225734,-0.14350015,-0.9380788
1.5174474,1.657368,0.89684784,-0.46221474,1.1461123,-0.05491326,-0.7144898,1.2779392
0.37117162,-0.9027072,-0.8415611,-0.7997886,0.66740704,0.9690645,1.6262708,-1.7016363
-0.36151296,1.517139,-1.1274847,1.4505699,0.8719078,1.0428207,-0.54442763,-0.14336422
-0.8583026,0.5134415,0.7771576,1.0346613,-0.86785495,0.10556569,-0.97636247,-2.5770438
0.53413385,0.030383362,-1.4673091,0.75937676,-0.83862656,1.2802022,-0.17227769,0.7889897
-0.088489376,1.9747425,-0.80421984,0.08178895,-1.1533139,0.8483299,0.7492144,0.80227005
-0.96594906,-1.1703324,-0.23254985,1.4292965,0.3220482,-1.0677147,-1.1717906,-0.89910346
0.15942499,0.29826006,1.5040836,0.76177406,-1.22439,-1.3637938,1.0439004,0.02051147
-0.5884753,0.9395385,0.5564291,0.2376126,-1.2953753,0.8804926,0.89105237,1.089263
1.1433221,-0.3448716,-1.7548782,0.4132573,-0.09536687,-0.69242287,0.52095366,0.22465086
-1.6258794,-0.5104331,-0.3636426,-0.69835615,0.41253677,-1.648439,-0.91941726,0.10367181
-0.62516344,-0.37875915,-0.11365149,-2.346077,0.5973979,-0.22760114,-0.18448861,0.78111064
-1.6370972,1.5026019,0.2887248,0.23915136,-0.9115328,-1.5001434,0.6059112,0.48421982
1.2161736,0.2760611,-0.21205686,-0.17992276,1.6824789,-0.44286484,0.3233587,-0.10214577
1.6964214,-0.43631366,-0.16018637,-0.86844504,-0.9893356,1.0768678,0.21625042,-0.16229263
-0.9113063,0.3271356,-0.11935072,-1.6320338,-0.3715564,0.57719105,-1.0169575,-1.8119029
-1.5705854,0.95402396,-0.82833576,0.062474422,0.27607828,-0.84490186,-0.4664889,-0.58184767
1.2673801,-0.6110894,0.29037112,0.09265589,1.3562738,-0.8675434,-1.0447325,1.087336
0.028309125,-0.6413861,-0.29420835,-1.9981644,-0.2959522,1.4974407,-0.548402,0.9744786
-0.07825497,-1.1551298,0.29532915,2.0308127,0.18984401,1.7528307,1.0551116,0.6515709
0.2638992,0.23505239,-0.32865795,-0.568868,-0.5933549,0.68706024,0.3105677,-0.8087566
-0.6324527,1.7268295,-1.0190407,-1.5827179,1.4622138,-0.0610461,0.9793693,0.75042033
-1.4678468,0.8211261,-0.33747223,-1.6251158,1.2096696,-0.107123144,-0.78446007,0.23973253
-0.78617513,0.3917646,0.1395214,-1.814662,0.81864643,1.1964401,0.70545137,-0.09498606
-0.73350596,1.405333,-0.43966275,-2.320114,-0.36817977,0.41596448,0.68698406,0.083836876
1.8930545,-0.04055102,1.046456,-0.8544088,-1.5446241,-0.969277,0.12795243,-0.30365708
0.10356554,-0.22969835,-0.26939556,-1.0947769,-0.66429216,-0.017731108,-0.91260624,0.8953308
0.5526131,-1.4820743,0.66478705,0.92696404,1.0078559,-1.3079659,-0.15007009,0.5940204
-1.6169561,-0.63377905,-0.4954591,-0.98372066,0.22996235,0.3990596,1.4172554,-0.81149346
1.2473636,0.6489159,0.2623523,1.3489206,-1.7807362,-0.26278257,1.1924628,-0.31833342
0.11601841,0.60915923,-0.6430608,-0.17385635,-0.58162,2.0259726,-1.8659105,-0.70629835
0.2753849,-1.3974949,-0.106641985,0.1925937,0.7943838,-1.0526848,-1.5301166,-1.4691968
-0.4217655,-1.4033046,0.013430097,-0.31379765,-1.2189167,-0.17430303,-1.6540904,-0.4144841
0.48467338,0.07815671,0.9121189,-2.4955235,0.18848112,0.47293264,0.019675646,-0.35098854
-1.3352386,0.5505396,-0.2603024,-0.59615755,-1.354073,-0.8161311,-0.29611456,-0.3510405
0.16508901,0.22476637,-0.024350692,0.4596609,-1.8485482,-0.29401037,0.94454443,0.3922572
-0.5271114,-1.3820751,1.0443025,-0.3736043,1.847363,-0.5716442,0.029092658,-0.031183757
0.25057307,-0.31148106,-1.3054334,-2.0536842,-0.23990744,0.6655555,1.5911995,0.8892598
1.9785709,0.05893351,1.0290788,1.7149439,0.058672138,0.4647918,-0.6492874,1.1777122
-0.99982834,-0.08537576,-1.9610912,0.33302173,-1.4325854,-1.1062582,0.5338859,-0.47605675
0.69782573,-0.05291,-0.37432474,-1.2118325,-0.65362036,0.104229115,-1.9251754,-1.3554895
0.37312233,1.7919666,-0.79185814,1.2086909,-0.13002789,0.0511271,-0.45132506,1.4930761
0.7929657,-0.57975936,0.28448263,-0.70463586,-1.5892034,1.5667559,1.2654495,0.33911583
-0.37746122,-1.8870316,-0.3317559,-0.60100406,0.8078131,-1.2154609,1.1205779,-0.52858526
-0.71192807,0.1713955,-0.7514425,-0.077563636,0.3180755,-0.6142766,-2.1108313,-1.6166493
0.63114256,-0.87537616,-0.19646709,-2.5892007,0.54458076,0.335508,-1.1140852,0.8196302
0.49278218,-0.63153446,-0.81977886,0.49893987,0.80276185,-1.4590263,-0.8304108,1.0463867
2.0751648,0.5025838,-0.49396342,-0.11120466,-0.88147306,-0.527423,-0.6851726,0.89371
0.11208793,-0.38009748,-0.43681827,1.4319738,-1.3220489,-0.43787932,-1.8320062,-0.98207146
0.60286814,-0.737791,-1.1183864,-0.5595292,0.60683656,0.51181906,-1.2585678,0.3703951
1.0188273,0.5825714,-1.1014756,0.20593953,2.4740136,-0.3382698,0.016231418,0.3772315
0.47927526,0.0040105563,0.40464988,-1.5321065,-0.9220267,0.5222598,-0.23070413,-1.1832259
0.13006294,-0.48164213,-0.44899347,1.4632037,1.3806512,-1.509897,0.8269187,-0.5786427
1.0719427,1.5616587,-0.49982724,-0.44779167,-0.6077912,-1.4451138,-0.516808,0.4280906
1.1552453,-1.7974503,0.9356239,0.056038253,1.1283717,-1.2405477,0.07002633,0.147374
0.8047984,0.08172801,1.5005718,-0.9247008,1.3752146,-0.15336841,-0.6626649,-0.28096494
0.3270438,0.50928944,1.5728018,-0.88481045,2.2580037,-0.15950969,0.6050552,0.18836048
-0.10622663,0.027280984,-1.3822132,-1.2352613,1.2994198,0.8292717,1.3431857,-1.0930283
-0.59374607,-1.1883664,-0.3059801,-1.1078302,-0.39227194,0.9637817,-0.3053547,-0.59961706
-0.29693404,1.4243114,0.09347128,0.82687956,0.6083437,-0.06511501,-0.1417883,1.286621
0.59247965,0.29134682,-1.118416,0.63991904,0.7372109,-1.074895,2.050222,-0.92215157
0.20612162,1.0438331,-1.0442734,-1.059025,-0.07754349,-0.8597034,0.7029451,0.05702343
1.0092077,0.47901458,-0.8218711,2.079167,0.7782904,-0.026722051,0.33921033,-0.84193337
2.4071517,-1.1031123,0.4480937,-0.8511567,0.4386074,0.5509483,-0.5506318,0.27611345
1.2511958,1.0714202,-0.6895728,1.3667206,-0.4436159,-0.97923934,0.07184266,-0.87676704
1.7207311,1.547003,-0.8831656,0.6010005,0.80009913,0.22796571,1.5391943,-0.11358667
1.0741991,-1.2435787,-0.38163742,-0.72681826,1.7118523,-1.3254552,-0.04653265,-0.94088733
0.43128523,-0.31503618,0.009983876,-0.63702834,1.2070549,0.5228405,-0.7942554,-0.17931822
0.28519034,-0.29343066,0.32217792,0.81506336,-0.39421606,0.67610204,1.7060924,-0.3317897
0.619998,0.2688889,2.029092,-0.02834732,-0.38991725,-1.5204867,0.78017485,-0.36937073
-1.273901,0.4436242,0.79799193,-0.7650914,1.84676,-0.7800059,-0.24953434,0.9297912
0.029918518,-0.21213847,-0.4222329,0.6622124,1.584374,1.05179,-1.9602315,-0.53645086
-0.83591646,0.5566816,0.77807724,-1.4430816,-0.3208414,-1.6860586,-0.06323726,0.18190792
-0.68851143,0.9575561,-0.14792873,-1.6707757,-0.5176752,-0.1614491,-0.8572122,1.7792417
-1.2257234,0.01955468,1.0940763,-0.5693529,0.58373195,-1.035745,-1.0634161,0.9507551
-1.6696179,-0.072439745,1.1874481,-0.35237512,-0.44896358,-0.3372392,-0.02134763,-0.63934404
-0.48659098,-0.999943,0.24871434,-0.34988713,1.5665486,-1.3460104,0.55028385,1.0313805
-0.5630428,0.1608294,0.028558657,-1.6058655,-0.92429775,-0.027856328,-0.91288924,-0.26937148
-0.7006645,-0.8045428,0.21321699,-0.86762995,-0.95237166,0.3224379,-1.4064301,0.22282115
1.5382464,-1.2829554,-1.004633,0.99386954,-0.10984897,0.923167,0.7646371,-1.1681892
-0.49637702,-0.15051702,0.7912146,-0.23636213,0.3493746,1.1162126,1.233619,0.86147976
1.5417312,-0.39482322,0.82382625,0.8034919,-1.1483524,-1.0535628,-1.0234568,1.3868443
1.1103321,1.6800998,-1.9520694,-0.0134658925,0.61019856,0.8952652,0.44930536,-0.13954234
1.9022027,-0.876095,-0.43572518,0.10044866,0.084264316,0.1793189,-1.0455947,-1.9304433
-0.43754217,-0.29168925,-1.3146142,0.12810147,-0.9483045,-0.14000615,-2.276395,-0.79613507
1.7045687,-0.26958644,0.12569298,-0.56545067,-0.5224104,-0.29583928,0.95910525,0.4771541
0.94602615,-0.1790019,-0.94380057,-0.21213517,2.4224713,-1.06028,0.35229057,0.30673835
0.17615178,0.67169917,-2.354684,0.18872535,-0.55972725,-0.88132066,-0.54313743,-0.68765163
0.6924409,0.15075788,-0.078844704,0.88140094,1.0849497,0.30613616,1.546945,0.07744589
0.4700842,0.9914102,-1.4493636,-0.75969493,-0.69519544,1.634415,0.956701,1.0481843
0.25994155,0.38365722,1.1103203,-0.5592014,-0.039792158,-1.2107611,1.1368921,-1.9498544
-0.14068168,-0.9377886,-1.6131032,-0.61098856,-1.3808775,1.6711113,0.026462186,0.39547595
0.9561229,0.01508639,0.15540932,0.852806,-1.4217749,-1.1200069,-0.7711274,-1.3625687
-0.8411429,-0.7674032,-0.6620188,0.5721259,-1.4799933,1.1844611,-1.495303,-0.2780743
-0.027061053,1.2674668,0.8830743,-0.59029293,-1.3240604,-0.5387293,1.3623159,-0.5715315
-0.4711993,-0.95786095,0.8070984,0.6506857,-1.2676847,0.99541533,0.9647653,-0.7693173
-0.6595796,-0.504051,0.31956634,-0.37324002,-0.529002,-0.93840134,-0.650812,0.45619634
0.7519985,-1.469733,-0.40284076,-0.17012307,-0.123990916,-1.0201982,2.1302314,0.051242493
1.0561708,-0.8279973,1.3919421,-0.7880571,-0.121048965,0.044145964,-1.1156037,-1.1047121
0.88507026,-1.0601699,-0.014516405,-0.0038480833,1.4874516,-0.99601114,0.09550487,-1.7370287
0.3156206,-0.5248718,0.8629982,0.19884479,-0.9869767,1.0989318,-0.15766034,2.1410313
-0.23161602,-0.6752038,-0.6036836,-0.643006,0.16755006,-0.4870889,2.2519996,-0.325291
0.3219519,1.2306255,0.47618625,1.3399795,1.4564332,1.1106416,-1.1804024,-0.5067767
0.5327241,0.22102594,-2.6656575,-0.084263,1.2100836,0.63967586,-0.01128758,-0.2517201
0.67950684,1.3751404,1.1381035,-0.48510087,0.27928752,-0.08796979,-1.0771098,0.08365252
1.2910815,-0.4107208,-1.2332646,0.03851869,0.5487382,0.7619411,-0.655658,-1.0785526
-0.99341995,1.5248693,-1.2018818,1.0900348,1.6658484,0.29658556,-1.0899322,-0.4123774
-0.98271817,0.5675588,-0.09935189,-1.737073,-0.33721852,1.254957,0.10995577,0.9798019
0.17952377,-0.47392437,-1.4548279,0.67244154,0.26946348,-0.15896466,-0.1671865,-2.0734127
0.6285688,1.1363425,-1.08904,-1.165499,-1.069334,1.5887884,0.059938006,-0.04990702
-0.066181906,-0.10714327,-0.4330065,1.3671825,0.36483452,-0.2704061,0.97314525,-2.4251978
0.2475065,-1.3919098,0.5394925,-0.52311665,-1.3646355,1.0496886,0.47180638,-1.6951612
0.067482986,0.078828305,-0.53748804,-0.5226465,-0.5999602,0.53832257,1.3405566,2.4386733
-0.19074965,1.2628796,-1.852987,-0.37400836,0.76649565,-0.47936568,-1.2269694,0.5970237
0.9060926,0.23672813,2.3930595,0.23011264,0.34454992,0.0959897,-0.27166373,-0.7176253
-0.48817575,0.5055323,-1.027975,-0.75859714,-0.39044693,-0.93967724,1.0179539,1.5883576
-0.78309983,1.2080421,-0.83564585,1.4677491,1.0179381,-0.65463525,-0.19086465,0.39936695
-0.29566246,-1.9704745,-0.23005694,1.9731894,-0.23566222,-0.24665245,-0.34666032,1.0532211
0.07800662,1.1698565,-0.4624063,-1.301832,0.4832325,-1.1332222,-1.4063312,0.36467582
-0.042122208,0.22371663,0.56283444,-0.5909615,-1.3182766,-0.6299622,0.8383026,1.0947621
0.076955415,-0.39287314,-0.9459443,-0.09642965,-1.1643685,0.011276983,-1.3749565,-1.5766796
-0.5756994,-1.4153832,-0.8621133,-0.18254486,-0.27385694,-0.39335504,-0.044736918,1.6033548
0.60507935,0.47483075,-1.5948191,1.1067474,0.7187038,-1.1169552,-0.062692724,-1.3762016
0.8411071,0.8057764,-0.30411685,0.69367975,-1.4520268,-1.070281,0.10014597,-0.6479275
1.0768094,0.9192971,0.11139806,0.52951545,1.4486694,-1.6064471,0.12737428,0.041963898
0.8588716,0.3588685,-0.8212396,-1.7120464,-0.7653726,0.4232464,1.1909646,-0.71867573
0.2390531,-0.10146539,0.92991024,0.015238009,0.9395754,0.11121639,-1.7231071,0.52186894
1.2026614,-0.27895528,-0.16473402,1.4550612,-1.6229694,0.2400324,0.99429023,-0.94104165
0.28575444,-1.5930809,0.27813658,0.35117543,0.9519063,-0.3438436,1.656613,-1.1360286
2.2977545,-0.2754009,0.07922615,0.71040183,0.9397316,1.0257754,-0.2759289,0.8682672
0.9971524,1.0343908,-0.35377428,-1.6722767,0.30589432,0.7817687,0.11011393,-0.32108828
0.28655207,-0.3088549,0.116615735,0.39971235,-1.6393446,-0.80037236,-0.7449316,-0.6485803
0.097244,-0.95358133,0.17220517,0.71593755,0.11305318,1.1922581,-0.6442289,-1.9611914
-0.7698968,-1.2712946,0.807963,-0.46284223,0.54180926,-0.23316944,-1.5616224,-1.7518635
-0.33288774,0.295728,-0.40297508,-0.1471298,2.028902,0.15869462,-2.215332,-0.018069066
-0.74129266,0.8901616,0.6112115,0.12715471,2.497511,-1.1389272,1.2670573,-0.38520476
-0.4989469,0.016308172,-0.74249655,-0.06774437,0.12851535,-2.1481457,-0.5080449,0.4784644
0.9678331,0.47394168,-0.22004412,-1.6420772,-0.23831362,1.5079952,0.7534639,0.6137265
1.1864914,1.0817722,-1.149065,-0.4563853,0.5198378,0.10914513,-0.87602895,1.7325062
-0.12574247,0.18225482,-0.37749925,-1.528935,1.9315124,-1.0752109,0.9673327,0.6830201
-0.08434828,1.1354289,0.90319145,1.8970768,-0.015811466,-0.28725097,-1.6821747,-0.6868769
2.1629434,1.1058042,0.56219995,-1.3135202,0.596124,-0.12457771,-0.22946729,-1.3656805
-0.68022907,-0.31982777,1.210224,-1.4597507,0.43224564,-0.11391363,0.27185023,1.692551
0.80554086,0.9768777,0.7444655,1.3631442,-1.5451756,0.15187562,0.14331238,2.3108861
-0.3111489,-0.024830537,0.22933297,-0.117866464,-0.15135312,2.643542,-1.1889665,-0.39999834
-0.26860836,-1.1435063,-0.08175366,-0.8461316,-1.6230115,-0.74256104,-1.2291658,1.4468982
0.6307711,0.22774337,1.1289753,-0.05757848,0.013759293,-0.32000005,-0.2051759,-1.5655977
1.2733302,0.75674516,-0.38927394,-0.7569159,-0.0958382,-0.015710361,-0.34526777,1.5836909
0.7088152,-1.4005413,0.10623721,-1.9506049,0.5418631,-0.7634411,0.53356415,0.5303123
1.8162926,1.0991709,0.22789505,0.38299376,-0.5612886,-0.47116527,-1.363167,-1.0220649
-1.2817627,-0.29324335,2.511361,-0.05043467,-1.3537066,-0.3100819,-0.39465588,0.37731084
1.2699627,1.0828606,0.14685354,-0.6523312,0.39370537,-1.4991056,0.3161342,1.9271637
1.3675319,-0.5517697,0.23794602,-1.0163139,0.51496804,-1.8064077,0.45150793,-0.68409264
-1.741094,-0.3915427,1.0174437,-1.2295858,1.7412088,0.62222636,-0.79517907,-0.5200958
-0.53606087,-0.92731893,-0.0057003563,-1.0078648,0.12078043,-1.7357527,-1.5106757,0.71940786
-0.08385398,-0.72829974,-0.54111385,1.0025237,-0.11034984,0.76778364,-2.2087073,0.7170624
0.20684013,-0.08775729,-1.8642148,-0.16217092,1.1255103,-1.0497544,1.627382,0.14399058
-1.5263085,-0.117837384,-0.33322534,-1.050709,-0.44322914,-1.3008778,0.35322216,0.34888577
-0.8548517,-0.4089941,0.17206152,-0.24803981,0.21672475,-1.6114515,-1.3455464,-0.392434
0.22880006,0.21334162,0.6962368,0.70649016,0.6304596,0.9235271,1.0400207,-0.63723594
-1.4693795,1.0297527,1.1002051,-0.11417895,0.3013076,-1.0503011,-0.019853298,1.0033249
0.053627424,-0.47820678,-2.080693,0.044362597,-0.70281047,-0.50029707,0.45419985,0.40139633
-0.31949002,-1.1745025,-1.1725205,-0.771797,-0.7441456,0.8793296,-1.4042974,1.9059893
0.93125826,-2.1154118,-0.027973022,-0.60174143,0.19650084,-0.54521036,-0.8345713,-0.15748054
1.0333273,-1.0068051,0.98282015,0.95035887,-1.3999748,0.7178411,-0.3549582,0.24797177
