 parents,has_nurs,form,children,housing,finance,social,health
0.4029774,0.48443884,1.2395192,-0.5816753,1.2552202,-1.5065086,-0.186516,-0.36044756
-0.21042266,0.8763751,1.870424,-0.9319553,-0.82055265,0.6024655,0.892619,0.010373165
-0.7819074,1.2600052,-0.16965102,-1.4888015,0.657639,0.7013442,-1.3779655,0.6086045
1.4071906,-1.7507949,-1.6639123,0.5365927,0.12544161,1.0711884,-0.9653849,-0.7816238
1.7996877,0.281747,-0.051095996,-0.5257507,0.20132071,0.0853868,0.69640875,-1.5562708
0.43885472,-0.06874326,-0.34751815,0.09942282,1.3376362,0.83214265,-1.3547014,1.3003777
0.5088191,-1.9341464,-0.24532798,0.02468168,0.60123473,0.14695023,0.26175278,0.23509006
-1.6431841,-0.660596,-1.041416,-0.7230163,0.44772726,-0.9325581,1.2351807,0.17279936
-0.2795253,-0.08926654,-0.48394406,1.1370211,-0.17603846,-0.9055666,1.2896228,-1.8342984
0.032322165,1.1824651,0.017696109,0.47264105,1.1427925,0.26666635,0.5178207,-0.8257286
-1.0034386,-1.0224175,1.3227402,-0.5704118,1.7111281,0.12595165,0.033306383,-0.29016423
-0.23563,0.8246537,-1.408851,-0.410638,-0.2047691,1.1087224,-0.031770937,-1.3095454
-0.21369365,-0.79610115,1.6662236,-0.39859527,0.43947133,-0.08340673,-1.3525262,0.48064172
-0.36695206,0.62366515,-1.0000033,-0.27505758,0.3064219,-0.0067285337,-0.565053,-1.7142454
-1.1398989,-0.31764054,-0.011006597,-0.916977,0.37609988,0.83414453,1.459978,-1.2852639
-1.7368208,-0.51291347,0.67000633,-0.759906,1.0368092,0.05359547,0.18543898,-0.238507
0.47350964,-1.1408176,-0.93639624,-1.4192603,-0.9351677,0.6322454,-0.10609216,0.12554424
-0.11785121,1.5660937,-1.6824634,-0.81193846,1.2775205,0.9160659,-0.73852885,-1.1769402
0.97799045,-0.5265031,0.31294885,-0.30636588,-0.8065867,0.24362023,-0.2617845,-1.7639786
0.5875767,-0.13662657,-0.08449219,-1.1839595,-0.30497193,1.3507998,-1.8295485,-0.49576923
0.27626917,-0.50365067,0.3008094,-1.3444097,0.6931455,0.61760837,1.083802,1.2341895
0.9104353,-1.0328443,-0.21354981,-0.5989685,-1.4671755,0.47954768,0.70080805,0.36776364
-0.908528,0.86619496,-1.5239297,-0.0066104904,1.0413246,-0.52029115,0.89955926,-0.77998245
-0.6591398,1.43977,-1.0036273,-1.2040758,-0.0013159476,-0.18887852,-0.73917323,2.107474
0.3708352,0.48305562,-0.45246026,-0.3798899,1.781788,-0.02910501,-0.5419974,0.08485296
-0.62610203,-0.6916205,0.36634773,0.02254226,0.79006124,0.4418391,-0.090866275,-1.1326724
0.3330081,0.31404898,-0.024301682,-0.1962376,0.24176742,1.1935878,-1.1888542,0.69047505
-0.06612931,-0.66463566,0.7024018,1.4436195,-0.4244141,1.4301603,0.19302629,-0.26890096
-0.9301785,-0.30514216,-0.7763758,0.1540111,-0.45223767,-0.29984915,-0.14803578,2.2004564
-0.16072634,0.31487885,-0.8003237,-0.90317917,-0.6296189,-0.19113377,-1.471662,1.8764359
-1.2532189,1.6683943,0.073934525,1.0868733,0.7121888,-0.31412286,-1.6187243,-0.28450432
2.300676,-1.8405607,1.0755309,0.74408036,-0.11410989,-1.0718098,0.37656322,-0.34737092
-0.4927238,0.35317585,0.017556008,-1.3064144,1.1577089,0.5908498,1.0794332,-0.56238264
0.9986688,-1.6153126,0.5032697,-0.74583757,0.62329125,-0.47171533,-0.6318404,1.5579959
-0.702196,-0.7118564,-0.56384766,-1.1147981,-0.8758196,-1.5787923,0.3840243,-0.4827214
0.69698143,1.4867485,-2.5079305,0.64727545,1.5360548,0.00460054,-0.3072647,0.13873187
0.8314841,0.26781985,0.58432823,-0.71765304,0.53057593,0.90414757,0.9362993,0.4446202
-0.6594248,-1.9051578,-0.95691466,0.5875071,-1.1146319,0.3728338,-0.30751842,1.7675837
1.6944693,0.46427026,-1.814412,0.26329216,-0.832864,0.48630315,-1.29779,0.9446857
-1.348957,-0.09808308,-0.67422414,-1.6804924,-0.22071443,-0.18073432,-0.12165729,1.0417048
0.8060809,-0.74884176,-0.11845228,-0.47092405,-0.35756928,-1.4957497,-0.7297595,1.4249529
-0.92510194,-0.38254738,-1.6200256,-0.44153407,-1.1242113,0.61055243,0.62197477,-1.4276738
-0.103596315,-2.1498055,-0.20742252,0.71021914,-0.6560683,0.14817314,1.3033497,1.004
1.1901639,-0.6319924,-1.2689942,0.91697395,-0.3936198,-0.7469795,-0.018802414,1.6959311
-0.38322163,0.6981928,0.64037365,0.1692062,0.078347325,1.1384981,-1.3169243,-1.3688046
0.5536814,-1.5711408,0.9283371,-0.5732665,0.5054085,-1.2212203,-0.72509044,-0.029648248
0.83862793,-0.6014398,0.35685894,-0.98692316,-0.37259158,1.3377683,-0.76191247,-0.81901103
-0.72589517,1.3337419,0.6499033,0.07018297,0.15071297,1.3626696,0.4717329,0.9539392
0.43476823,-0.88799447,0.41818827,-0.6583527,-1.0696232,0.516208,-0.8336978,0.24183027
1.6063176,0.3278628,1.0962114,0.37602562,0.19259118,-0.2771315,-0.38318908,-1.1531368
0.5796176,-0.081095874,-0.7713111,-0.15058708,1.8401741,0.63374984,0.4685632,-1.4572502
-0.8747399,0.28784287,0.95744646,0.41273218,0.6272817,0.6197747,0.030431798,-0.4509479
-1.4685277,-0.661819,0.07893641,0.6406595,-1.240561,0.5619665,0.6341151,0.14902543
-0.7695532,-0.002912879,0.31291378,2.4675646,0.0061850976,-0.55555797,0.3842556,2.3680534
-1.2702228,1.2678351,0.9512483,-0.031847283,-0.59989536,-0.46324408,-1.7666032,-0.29951102
-0.48624244,-0.7554249,0.7119648,-0.6264056,1.2361301,-1.0354582,0.5175315,2.0716543
-1.0977666,-1.8022487,-0.3941495,-0.6965385,0.25036624,1.5138749,-0.80976117,-0.38469803
0.0303911,-1.247586,0.7294989,-1.2307917,0.05403289,-0.15451162,0.389893,1.1695944
0.46724495,-0.83998877,0.47796658,-0.712544,0.76365143,-0.27629483,0.5252737,1.2648119
-0.46595594,0.6477847,1.9566965,1.3645016,-1.2002141,-0.6452792,0.26566988,-0.78064126
0.48596278,-0.014823109,0.11387259,0.25394472,-1.1323367,-1.1787362,1.2008086,-0.59015924
0.9240545,-0.37652317,-0.48111397,0.61441344,-1.8160347,0.88407534,0.013589909,0.034192547
-1.6701965,-0.33633998,1.7202369,-0.6531784,0.17258991,0.27385104,-1.1703758,-0.10361065
0.4246905,-0.75909305,0.10785115,1.0879861,0.21804447,0.23665808,-0.56545687,1.9294184
0.3718342,-0.76489383,-0.056063507,-0.7816102,-1.2211576,0.53343767,0.6148082,0.7572729
-0.03723463,0.5401029,0.93296385,-0.30853948,-0.76334405,-0.75564724,-0.35912362,0.33755648
-0.9802675,-0.8582037,-0.69727015,0.12452013,0.20841317,0.6303897,1.7010627,-0.053942308
0.33723438,-0.1058383,0.6323223,0.48190802,-0.36515903,0.14161633,0.78014123,1.3429769
0.91378975,0.4143631,-0.671805,-0.052103244,1.2277303,0.41549343,-1.0392056,-0.063898005
-0.28017282,-1.3566022,0.19183269,0.6197011,1.1123431,0.5239239,0.17225881,-0.57019377
0.39014778,-1.2756336,-0.27889276,0.5416352,-0.56016594,-0.42132962,-1.6830479,-0.9337465
0.7382783,-2.0716138,0.38660297,-0.5795746,-0.5782374,-0.9242032,-0.42407107,-1.2124758
0.51909196,0.7716352,0.8800429,1.8063769,-0.8253226,-1.2705386,0.88075125,-0.57594615
0.27620286,0.48449624,-2.0121384,-0.6332078,-1.0527178,-0.0886875,-1.152589,1.0470729
-0.36356482,-1.5535295,-1.668931,-1.1061261,0.064874515,0.777558,0.8495283,0.48026788
0.46164092,0.9414081,1.0493354,1.1276252,-1.3519756,0.06519926,-0.39199698,-1.232472
0.52322346,0.32766828,0.7196684,-0.6173858,-1.6040374,0.395315,-0.827153,-1.4332602
-1.4779803,-1.569179,-1.1107141,-0.37553462,-0.033391695,0.14820848,-0.5799,0.22261517
0.45424303,1.4018304,1.523527,-0.4470202,0.042418648,-0.054074474,0.67369086,-0.1251793
1.0666308,-0.10383572,1.1892589,-0.07791,-1.2088758,-1.7546213,0.18177252,-0.56689376
1.4690231,-0.5022125,1.2840455,2.178185,-0.35204396,-1.3876326,0.05730491,0.20113824
-1.0761561,-1.2384934,-0.98880213,0.16616875,1.2725315,-1.0406773,0.42132056,1.0497504
1.737809,-1.1939793,0.3350149,0.1271384,1.2412777,0.18792292,0.18647079,-1.675893
1.4333786,0.46395668,2.0600739,0.74489695,0.8417345,-1.1646967,-0.029360482,1.5552279
-0.115431875,-1.7683606,1.3123341,-0.18791723,0.57601523,0.7136876,0.45807558,-0.2949657
1.1781608,-0.21308479,0.48760846,1.6833718,1.6926703,-1.8902869,-0.35949072,-0.46241468
0.0649167,-0.38902736,-0.61431473,1.4526157,-1.7794652,0.6661326,1.510303,0.28957862
0.44189277,-1.149329,0.37764582,-0.8492004,1.8489621,-0.99966615,-1.1597558,0.85010153
-1.5095586,0.21403009,-0.45378008,-1.3610322,0.19173452,0.7450158,0.79086506,-0.7070869
2.4673655,-1.7074602,0.6900326,0.6346048,-0.11473654,0.24472122,0.5419582,0.35291624
-0.5054467,-1.1968167,1.9245186,0.016237445,-0.23745362,0.6827338,-0.13582547,1.9708561
0.27956817,0.58197945,1.7069396,1.2742121,-0.60663724,-1.9829644,-0.37020075,-0.21277574
-0.67756784,-0.045662522,1.1909257,-0.85918826,-0.7741384,0.33479267,0.8999697,1.8897487
0.81570226,-0.061905503,0.02895778,-1.833154,1.1563995,0.27231807,0.7264129,1.5439545
0.31326148,-0.33347854,-0.79932356,1.1166726,0.055030886,0.4014281,-1.9763173,-0.9862648
-1.920705,1.1428697,-0.11073598,0.8351025,1.7066455,0.70696646,-0.47753674,0.2796683
-0.7501743,-0.02382344,0.74657303,0.568549,1.3645755,0.6374858,-0.39944017,1.0029827
0.7172446,-0.10937044,-1.4280356,-0.3241138,-0.77398443,-0.1373941,-2.2959943,-0.64927596
0.6495804,2.0754037,-0.36294636,0.8222632,0.07078718,-1.173701,0.0073938277,-0.037268925
-0.05740243,-0.30351377,-1.807103,-0.24035722,-1.0287396,0.9312356,-0.69349366,-0.15785943
-1.6450007,-0.42623782,-0.06538771,0.5025298,0.6472615,-1.1028342,0.5408843,-1.7598951
-1.091594,-0.802682,1.2390066,0.1218516,0.32972226,-0.95610565,1.7920954,1.3344876
1.7762674,0.7187476,1.437561,-0.32065547,1.2331822,-0.4860996,0.38946617,-0.4288054
0.49731836,-1.1424227,0.23411813,-1.2949322,-1.5810155,-1.0441381,-0.91606474,0.2759437
0.074923605,-0.46758914,-0.25546983,1.3911271,-0.35737187,0.49932814,0.41141444,-0.079329364
0.43033758,0.08214083,-0.48478475,0.40657726,-0.50733876,0.36137402,-1.1953549,0.5909802
0.23513468,1.2907124,1.259967,1.7190877,0.30119857,-1.5409465,0.4023832,-0.94006205
-1.9952484,-0.042425185,-0.31216598,0.08840292,-0.1923184,-0.8986847,1.4040991,-1.3344369
-0.34945932,1.5209174,-0.07100171,-0.7442221,-0.3892568,-0.4801154,-0.45624012,1.6122314
-1.2687583,0.4118898,-0.3971187,0.011098303,0.31499195,-0.07733265,0.7961743,1.1885167
0.0029237978,-1.7027776,-0.19960895,0.110844344,-0.38835436,0.10989483,-0.30037162,-2.7125368
0.9846349,-0.7765194,-0.07361016,2.211438,1.6218467,-0.671429,-0.94496673,0.52043974
1.1608448,-0.62882406,-1.6964148,0.85042566,2.0766563,-0.7925665,-0.28823575,-0.31353283
1.4208194,-0.60968024,-1.8285187,1.8997095,0.43759254,0.4944629,0.26908064,-0.6112121
-0.7005882,0.6003688,-0.2833723,-0.86779743,0.52876323,1.2811652,0.8230243,0.8326116
-1.4007245,-0.49360436,-1.0104042,-1.4440067,-0.37387913,0.2513944,-0.45848382,-0.22678119
-0.5065186,-1.2139621,-1.6121157,-0.04594115,-0.47553784,-0.2692705,1.7023425,-0.24701759
-1.2818679,0.0007176399,0.3977776,1.8536723,-0.97944045,-0.15303083,-0.5505748,-0.041121636
-0.6830359,-0.17178968,-0.423394,1.8213396,1.6081564,-1.9589995,-0.37548864,-0.2551522
0.24257606,-0.87399006,0.40365443,0.90141535,2.362906,0.40000182,-0.058517464,0.3216
0.42169765,1.267806,0.32311898,-1.5254705,-0.42385608,-0.92853147,-0.96659297,0.23758428
1.2112226,0.042370945,-0.7073964,1.3029076,-0.41245556,-0.26966977,-1.253941,0.893586
1.2750057,0.18913712,-0.4726293,-0.019239284,-0.57145244,-0.14123975,-1.5858878,0.010990075
-0.6904605,-0.6704412,1.2513438,-0.07218409,0.35325775,1.473474,0.07928329,-0.62635005
1.2834615,-1.2775438,0.41145706,0.1133462,0.9802594,0.6365561,1.1828958,-1.3726254
0.64240134,0.71979713,1.0788527,-1.4108169,-0.033983048,0.29610538,0.1292073,1.5229772
0.30760872,-0.18811548,1.2906275,1.5378687,1.3055019,-1.2908863,-0.58678865,-1.517013
0.18264034,-0.026999772,-0.41391277,1.8585377,1.387213,0.852449,0.03390067,0.9418551
-0.57060736,-0.22435656,-1.4511465,0.5575125,-1.1133077,0.6374551,-0.56268954,1.3141152
-0.1368384,-0.07931745,-0.20234084,-1.8224709,-1.0363435,0.7007205,-0.20693044,0.9258325
0.62388664,0.92278683,0.856595,1.0313225,1.0778162,-0.91207844,-0.81318915,-0.11263266
0.30579537,-0.9878679,0.9067958,-0.5692263,1.5547793,0.78851134,0.62694067,1.0010642
1.0374368,-0.035312057,-1.6850815,-0.295359,1.4862968,-0.26480037,-1.1402558,-0.2693066
0.09987629,-0.11189562,1.8396846,-0.30326346,0.4840821,0.8512316,-0.53477013,0.44113216
-0.6965593,0.35487556,0.35435635,-1.9071205,-1.0308554,-0.7173396,-0.2852641,0.46559763
1.10093,0.038453817,0.72721285,-1.2583466,-0.15321535,1.2339846,0.24732755,-0.7408138
-2.0031114,0.028730124,-0.080866225,-0.31785175,-0.25490293,-0.7113262,-0.46404806,0.68022996
0.21035458,0.31681883,1.7058431,0.8685456,1.2857783,1.1464419,-0.048435993,-0.19401015
-1.0552415,0.25382024,0.3804203,1.9156803,1.6654589,-1.2324328,-0.034249015,-0.268223
-0.82937646,-1.03024,-1.3285416,0.20460749,0.63371164,-0.65977925,1.2441583,-0.820774
-1.1610546,-1.1367166,1.1829418,-0.87532705,0.2916732,-0.16006297,-0.97178704,1.0579756
-0.1922229,0.61647797,-1.6784707,-0.72760206,0.7028085,-0.11329875,-0.42151818,-0.5288888
0.42027783,0.007394612,1.0454429,-1.1507083,-0.85204446,0.50311583,0.5216334,-1.1418318
-0.39724454,0.7282405,-1.215268,0.8274384,0.5024788,-1.8439553,1.4349439,0.19998609
0.30119792,0.4688991,0.79071075,-1.8042028,-1.7921169,0.2001518,0.509909,-1.5662348
-0.23919243,-0.18631545,-2.6518087,-0.10784615,-1.379313,-0.8937635,0.21784829,0.10990309
1.428631,-0.8278377,-0.4253148,-1.5222918,-0.6458384,1.5570972,0.37823388,0.5158659
-1.571338,0.7654498,-0.7667116,-2.2865634,-0.23355345,-0.33513492,0.40048122,-0.21498111
-0.85543543,0.47631392,-0.32262138,0.8947373,-1.9505923,-0.50123024,0.13696538,1.2238966
0.56242126,1.8115118,0.26140818,0.7126407,1.3707666,1.5113215,0.2875259,0.52441597
-0.17803714,1.0391548,0.49361047,-0.8055219,1.2274103,1.3954277,-0.30271012,-0.48288643
-0.78287137,0.93940175,-0.2786264,-0.68943286,0.7345371,-0.14280993,-0.5514051,0.823741
0.25191006,1.6321931,0.17442968,-0.47506383,1.5831702,0.33134907,-1.5484183,0.863972
0.6814178,-1.11219,0.31321606,-0.5566583,1.2384808,0.42170554,0.27732018,-1.7077366
0.09070055,1.4271636,0.7084987,-0.11498784,-1.3592541,-0.3026629,0.6580801,-0.19671541
-0.6417352,-1.3218997,0.61085653,0.37052864,1.4280149,-0.25314498,0.77786916,0.2853068
-0.9959307,-0.19202137,-0.13382764,-1.2991107,0.6517,-0.70369184,0.39852366,1.3265649
0.42992568,-0.004665762,1.2179011,0.9915256,0.54867864,-0.745025,-1.370657,-1.6410292
1.009679,-0.6839212,0.59552336,-0.39113215,0.9184936,-1.9481612,0.786506,0.69157463
0.66924745,1.3347924,0.71993583,0.29688346,1.6177727,-1.5260704,-1.1181442,0.8701305
-0.79509294,-0.24486932,-0.8629098,0.8042964,1.673379,0.92548996,-0.16083588,0.47354323
1.4750084,1.0544524,0.082851574,0.2703353,0.50794756,0.25733858,-0.9094318,2.3387163
1.1362079,-0.9844797,-0.4076847,-0.7291817,-0.37593856,1.59406,-0.009466896,-0.10193225
-0.5085826,-0.44915032,0.0026861988,-0.89418554,2.5066824,-0.1492427,-1.0503304,0.2402337
-1.6275941,1.9080806,1.5286587,-0.41755435,0.110544875,0.425919,0.24341382,-0.9518396
1.2589711,1.0064492,-0.35929948,-1.3586625,0.8624567,0.38415492,1.1872165,0.053624768
0.70027393,-1.4255157,-0.34004128,-1.0542817,-0.8523253,1.3882654,0.3824209,0.7156705
1.4663256,0.53128767,1.6978282,-0.0482317,0.7339119,0.7105194,-1.0381075,0.35851693
-0.23587823,0.24066137,-1.522808,-1.717403,-0.10998078,-0.5827109,0.595076,-0.7153726
-0.75421673,0.52414215,0.70123875,-0.67298925,1.3348608,0.49162817,-1.7014004,-1.7071528
0.352527,-0.61145586,1.2607085,0.97940046,0.14875047,-0.087777644,-1.9600685,1.1356335
-1.3132535,-0.65114874,0.6589788,0.5646029,0.78775144,1.0199339,0.17390548,0.22214927
-0.16086352,-1.7267733,1.2090611,-0.80151635,-0.70225656,0.46616775,0.32981497,-1.1969804
1.4960197,-0.300165,-1.1301267,0.0842667,1.1120353,-0.77277786,0.3479,0.55029863
0.12635621,-1.3306279,0.68548185,0.6962259,1.94091,0.96948844,-0.21408181,-0.10349271
1.2075241,-1.8138134,0.76556444,0.6121664,0.29670995,-0.7882828,-0.08904422,-1.0155199
-0.50960916,-0.47953147,0.6876137,-0.4101814,-0.52490133,-1.4441818,1.2182702,-0.34426183
0.0014498122,0.72640973,-0.34085408,0.40322456,-1.385171,0.43293035,0.026428422,1.09031
1.7153344,-0.041074052,-1.0082432,0.482083,0.118449464,0.035629533,-1.4017924,-0.90432733
0.59732294,-1.592783,0.6449564,1.8504927,0.28041363,0.16141367,1.299119,-0.21521471
-0.55881447,-0.7347174,-0.78444886,0.27594522,0.0787112,1.2306396,0.31145802,0.97955936
-1.679585,-0.18893701,-0.032482304,-0.29547057,-1.0208671,0.0027508885,0.15161078,-1.8363427
0.84282815,1.0149636,-0.9561636,-1.8919529,-0.37485278,0.11716066,1.3599776,0.8657127
1.1428124,-1.1551275,0.17744067,-0.5346433,0.1461526,1.2650518,1.8477322,-0.9160174
2.0135884,0.36141407,-0.6450991,-1.1959258,0.74020815,-1.4114718,-0.3915691,-0.6797765
-0.09416436,1.5447032,-1.2559568,-0.11004511,-1.8298076,0.7071764,-0.12242936,-0.13852237
0.14593463,0.9648278,-0.6629114,-1.3013749,0.3216559,0.0120994225,-1.5490178,0.36047223
1.4241201,-0.3220549,0.5756773,0.92830634,1.3672367,0.7657681,1.0663188,0.7060339
-1.8360533,0.12034112,0.59623927,0.7203978,0.7658031,-1.6383489,-1.4104526,0.5653879
-1.2592548,-0.3799831,1.0764298,-2.0886636,0.08915244,-0.90464824,-0.3749987,0.16608849
1.0846679,0.30399954,0.80338615,0.14533982,-0.17677765,-1.6550181,-0.104406215,-1.0472447
1.0867599,-0.25323683,-0.3241422,2.1479971,-1.0663042,-0.2685752,1.0331022,-0.2972294
0.3519779,-0.5811571,-2.12384,0.743017,-0.084093824,-0.38802052,0.09926113,-0.2859059
0.13024744,0.7645015,-0.290696,1.4096048,0.14925517,-0.30682218,-1.0111585,0.3718261
0.5178285,-0.3996626,2.5418975,1.06615,-0.10823344,-0.10672352,-0.25636265,-0.33951557
-1.2755436,-0.22880268,-1.076382,0.19047366,0.24152231,0.058997042,-0.3785682,-1.1524509
-0.7647159,1.8325844,-1.0211402,0.77553207,0.39248192,0.15295549,0.42758435,-0.005981016
0.45929357,-0.33771306,-2.6672342,0.25366834,-0.0027552657,-0.2027495,-0.44561458,0.2716743
-0.7610674,0.07481331,0.41082525,-0.59245855,-1.9164443,-0.14083833,-0.13017534,-1.1259702
0.24741617,0.17514014,0.9449541,-0.12359636,1.4912363,1.2692864,0.26327625,-0.4983451
-0.76404786,0.53358734,1.1453454,-0.8740502,-0.7228707,1.4449394,-1.4032311,-0.38390863
1.4854248,0.63914627,-2.0421133,0.86431247,-0.6466532,-0.5533928,0.37541378,-0.44686645
-1.6856691,0.2416228,1.0772253,-0.7585738,-1.1037275,-0.97768134,0.7054297,0.18197444
0.16204868,0.14502317,0.4838408,1.1935523,-0.5164912,0.6525205,-0.4914725,-1.8403062
0.40873978,-0.5070493,-2.138179,-0.13025963,-1.5630709,0.5624124,0.22473097,-0.14835367
-1.5878218,-0.31383818,-0.40405938,-1.4879841,-0.06505637,0.1716215,0.66435957,0.65323836
-0.3510184,-0.34527576,0.7201835,0.84512496,0.7402444,-1.4738808,1.6418535,-0.73235667
0.2508853,0.044118956,-1.0871528,-0.7324483,-1.3966031,-1.0311548,0.113531046,0.15574162
-1.3886302,0.12118316,0.7812052,-1.081152,-0.54438484,-0.5738955,-0.36014402,0.70610684
-0.27318504,0.45514354,-0.014917437,0.6373284,0.3681321,0.16268672,-0.50448483,1.2390226
-1.0466104,1.2397442,-0.7685656,0.03388127,0.55203074,-0.5174079,0.053476833,1.4766706
1.191956,-0.55789214,-0.9061243,-0.32339287,-1.4386287,0.46345574,1.0705719,-1.1870052
0.72916913,-1.5157912,1.2046494,0.5554341,0.051574748,-0.72288245,-1.4523637,0.6389939
0.70719707,-0.15179573,-0.8157585,0.05465641,0.594646,0.17221552,-0.48039788,0.5311859
-0.058115568,1.0260956,-0.16274068,-0.14757127,0.635039,0.03223362,1.210293,0.13141353
1.3093082,-0.3926046,0.83559245,-0.6468312,-1.1534643,-1.1112043,0.069550715,0.5094142
0.10268298,1.4823294,-1.5812503,0.106634736,1.2483802,-0.2844037,-0.7722395,0.19526361
-0.64137244,-0.0094822645,0.3821499,1.2458322,-1.5756102,0.50037116,-1.5499984,0.5907606
0.9099721,-1.0873284,-0.7733644,0.5796801,-0.58658075,1.2351878,0.57649696,-0.657942
0.10423425,0.043536007,0.31792334,-0.4847829,-0.4329998,-0.35896719,-0.32144722,-0.44277954
0.81241554,-0.24960753,-1.2296656,0.7777603,2.1751976,0.7290788,-0.51912737,0.38836864
-0.050485935,-0.5663787,0.61401784,0.8667914,-0.93205833,-0.66787344,-1.1653657,-0.6389714
-1.2261173,0.32978225,0.44329754,1.0042834,-0.53045183,-0.89468104,0.32678214,-1.1086279
0.19283365,-0.4842785,2.1484292,0.18104586,-1.0909477,0.6034083,-0.78627056,-0.7371949
1.2273144,-0.82989925,-0.3354022,0.4288932,0.19204623,-0.47029495,-0.19407918,1.5207735
0.68016684,-0.6732429,-0.67840236,-0.51975954,0.038067255,0.30739075,0.4587783,-0.51932526
-1.8739475,1.3894901,0.8104445,0.91054916,0.23204881,-1.1382141,0.40258557,-0.7179062
0.53253263,0.46432412,-1.3768032,-0.76555973,0.77941775,-0.55143213,0.08092632,-1.3407202
0.89014167,-0.03839299,-0.4526421,-0.92108256,0.048575003,-1.9262149,-0.8876848,0.045670968
-0.8084705,1.7262986,0.3704318,-0.66178435,-0.30491835,-0.90162057,0.95299757,0.71932226
-0.97894514,-0.15595505,-1.3514156,-1.0162284,0.18540917,0.42177713,-0.34843946,0.56525445
-0.3608389,-1.7700803,0.19669417,-0.6638078,0.28387004,-0.92046195,0.8148652,-0.40997267
0.3453422,0.15433165,1.1758629,1.1154268,0.98107135,-0.868619,-1.0946406,-0.9021737
0.029097345,1.6485548,0.4907553,0.782259,-0.4099368,-0.6132877,1.3952401,0.3767569
1.1566595,0.6099709,-0.761727,-0.4241,-0.20205477,-0.6480833,-0.20245767,-1.1665344
-0.8936244,-0.061643153,-0.051433776,0.05777353,1.2140325,-1.0191919,-1.5060359,-0.60654527
-0.85316056,0.67841226,-0.2067096,0.57026285,1.422413,0.26781142,0.59919155,-0.9631336
0.065457955,1.2226555,-0.49508247,-2.1008546,-0.5172479,-0.6961603,0.28155506,-0.30688408
-0.50860894,0.4740535,0.8059268,1.426586,-0.17388628,-0.95799047,0.69578844,-0.25855672
-0.41582856,-1.0900733,0.9904777,0.46601692,-0.37267485,-0.16366254,-1.4720012,-1.131462
-0.7043233,-1.7189143,-0.8028506,0.022649027,0.3476106,0.74447554,1.0122476,0.89113027
-0.5278415,-0.74406576,0.8743052,0.010978989,1.9900969,-0.2894829,0.37948018,1.2497579
-0.5056582,0.49195844,-1.2748703,-0.7426315,-1.1389863,-0.6275055,-0.51809865,0.8199863
0.17990902,0.014233887,0.45061162,-0.95820814,-0.35299152,1.5847204,-0.25968128,0.8337993
0.9775756,0.8573963,-1.3872129,-0.16651458,0.809519,-1.8302503,-0.27072045,-0.6943936
1.259014,0.68282497,0.34865543,-0.08435852,-0.44363785,0.83270353,-0.33089513,-1.1092393
0.76908755,-1.1485763,-0.29743502,1.5357753,1.5790148,0.06545585,-0.7841743,0.49923307
0.46530262,0.6934143,0.23290706,-0.56369704,-1.5199354,0.09858923,0.57949203,1.1316087
-0.46620885,0.975986,0.073126614,-0.40573028,-0.96288276,0.42149508,-1.8472517,-0.13934049
-0.91422117,0.044189572,-0.013400327,-0.41881773,-0.29606184,-0.88403904,-0.5176869,0.54418766
1.0911567,0.45616448,0.79222953,1.4648833,1.3898329,0.7344186,-0.018550703,0.018542651
1.5423286,-0.3169719,1.7742894,0.4939877,-0.6623183,-0.6415135,-0.16284807,1.8508127
0.4496657,-0.33127394,1.1908058,-0.685447,0.032466535,1.0448104,0.27686614,0.37839162
0.5640811,0.2640304,1.0544153,-0.32891536,0.82738674,1.4052286,-1.5143235,-0.13771208
-0.06349787,0.02069036,0.051278193,-1.3142848,1.2552905,-1.2439916,-1.0533172,1.260525
1.2510308,-0.6666484,0.33500257,1.0811844,0.8045701,-0.85075223,1.3235494,-0.9000234
1.3028704,1.6919775,0.24471891,0.27378494,-1.0251225,-1.4704703,0.9391363,-1.3198841
0.9708626,-1.2115216,-0.24985191,-0.5431511,0.3313829,1.2894864,0.5301664,-0.65634567
-0.045383316,0.3208093,-0.5324109,0.019107394,-0.9189068,1.4091649,-0.1456718,-1.2081128
1.7064565,-0.5108764,-0.35818133,-0.55247957,1.4346938,-0.25638628,-0.770398,-0.35959995
-0.78913414,-1.4167445,-0.039027933,-0.0035398826,-0.24385346,1.0901266,0.81245023,-0.55088085
1.056626,1.1177762,0.61446536,-0.87357986,-0.194599,0.8327998,0.6194352,-0.5556128
0.31881902,-1.5579796,-1.1904083,-0.9581004,0.32823545,-0.86205167,0.070235856,-1.3601619
-0.6741396,1.3802915,-1.1111689,-0.61355144,-0.85637474,-0.3683092,-1.3324623,-0.97358066
-0.44942442,0.93766963,-1.3189756,0.14639388,-1.404804,-0.48936445,0.9165159,-0.5238567
-0.28952587,1.1454957,-0.286893,-0.4621404,0.14065796,-0.4667219,0.8495007,-0.06267654
-0.92110425,0.13518345,1.6256891,-0.34061474,-0.9767697,-0.32546997,-0.6922493,-1.3228836
-0.07041158,0.059590638,1.0778575,0.43116817,1.5324678,0.4434963,-0.1978801,1.6251813
-0.008064751,-1.3103538,-0.9320648,-1.5332258,-0.5539135,0.18664967,0.73195684,0.10858185
1.4437879,-0.16177467,-1.3642077,0.23502564,0.38903946,1.451473,0.49716008,0.30040786
0.09525311,-0.6874512,0.7877066,-0.52470076,-1.6138549,0.5207617,0.1895588,-0.9117289
