0,1,2,3,4,5,Class
0.0,2.0,0.0,166.2148614,1.92223481,7927.74289127,2
0.0,2.0,0.0,197.2628614,2.08986041,9520.67375104,2
0.0,2.0,0.0,188.2568614,1.99868122,9546.50510135,2
0.0,3.0,1.0,184.4928614,2.02429548,9561.24641563,2
0.0,2.0,0.0,168.8368614,1.91278648,8950.94707588,2
0.0,2.0,0.0,197.8748614,2.05335232,10906.43063975,2
0.0,2.0,0.0,187.7508614,2.05848644,10846.70049089,2
0.0,2.0,0.0,193.2608614,2.02614114,11076.60102182,2
0.0,2.0,0.0,200.9428614,2.11105728,12115.81579562,2
0.0,2.0,0.0,194.8648614,1.99925276,10878.26490041,2
0.0,2.0,0.0,189.1008614,2.09556469,10524.65185024,2
0.0,2.0,0.0,207.8228614,2.17281474,12274.34405651,2
0.0,2.0,0.0,187.0148614,1.95258414,10192.86876434,2
0.0,2.0,0.0,191.1508614,1.97823062,11158.09498925,2
0.0,2.0,0.0,188.5208614,1.94318243,10355.37655484,2
0.0,2.0,0.0,196.5508614,1.95421382,11507.50873039,2
0.0,2.0,0.0,182.7148614,1.99425509,10369.66355595,2
0.0,2.0,0.0,174.9748614,2.06382425,10287.06586051,2
0.0,2.0,0.0,195.8808614,2.03957201,10007.79328017,2
0.0,2.0,0.0,190.5648614,2.12328786,11295.04035158,2
0.0,2.0,0.0,193.0688614,1.957658,10291.73573528,2
0.0,3.0,1.0,152.4948614,1.71387839,5908.13609404,2
0.0,2.0,0.0,197.1308614,1.96732585,10926.19965877,2
0.0,2.0,0.0,169.3828614,1.92519257,8596.95747912,2
0.0,2.0,0.0,204.3668614,2.11358187,11473.95685243,2
0.0,2.0,0.0,180.3248614,1.89840318,9638.13522584,2
0.0,2.0,0.0,190.9928614,1.9859728,10628.61597346,2
0.0,2.0,0.0,189.3728614,1.88636455,10142.29188734,2
0.0,2.0,0.0,162.4038614,1.61671567,6738.52857654,2
0.0,2.0,0.0,195.2368614,2.12774454,11077.5456872,2
0.0,2.0,0.0,189.3468614,2.16978582,10841.25485705,2
0.0,2.0,0.0,171.4008614,2.00422547,8726.45401501,2
0.0,2.0,0.0,202.5388614,2.36023162,13014.44300761,2
0.0,2.0,0.0,181.6488614,2.10782236,9578.79959016,2
0.0,2.0,0.0,175.8008614,1.84181949,9071.29640166,2
0.0,2.0,0.0,204.5158614,2.11370282,11909.1136868,2
0.0,2.0,0.0,190.8858614,1.99300047,10160.08821485,2
0.0,2.0,0.0,195.0208614,2.04177475,10576.93308761,2
0.0,2.0,0.0,183.3848614,2.0626865,10864.25364229,2
0.0,3.0,0.0,185.2868614,1.94657912,9900.6754659,2
0.0,2.0,0.0,144.6308614,1.52688713,4735.33278623,2
0.0,2.0,0.0,175.6928614,1.96526277,9308.35526687,2
0.0,2.0,0.0,164.2628614,1.92406817,8348.20441864,2
0.0,2.0,0.0,187.9008614,2.16035734,10395.69476057,2
1.0,1.0,1.0,153.4788614,1.58836105,5167.20129238,2
0.0,2.0,0.0,178.3308614,1.89464137,9203.61953611,2
0.0,2.0,0.0,176.2728614,1.64029804,8604.06558128,2
0.0,2.0,0.0,194.6908614,2.00544152,10439.85147866,2
0.0,2.0,0.0,193.0528614,2.08229981,10795.73653773,2
0.0,2.0,0.0,200.7688614,2.06667152,11587.0857938,2
0.0,2.0,0.0,200.6128614,2.19288939,12560.34517675,2
0.0,2.0,0.0,206.3188614,2.22538906,12793.89709458,2
0.0,2.0,0.0,163.8498614,1.78434935,7033.617718,2
0.0,2.0,0.0,204.4748614,2.20228202,13686.01870696,2
0.0,2.0,0.0,198.5688614,2.22464944,11660.19766344,2
0.0,2.0,0.0,198.7168614,2.27341121,11386.31053212,2
0.0,2.0,0.0,182.8388614,1.96781926,9629.45445804,2
0.0,2.0,0.0,198.1888614,1.99799055,11721.20016651,2
0.0,2.0,0.0,190.9448614,2.10949862,9958.56875432,2
0.0,2.0,0.0,192.1108614,2.18885378,11248.93600686,2
0.0,2.0,0.0,161.6168614,1.7706184,6720.47384247,2
0.0,3.0,1.0,187.2548614,1.92244841,9495.98135796,2
0.0,3.0,1.0,197.5928614,2.01003282,11201.39653849,2
0.0,2.0,0.0,185.4518614,1.9959419,10102.21885817,2
0.0,2.0,0.0,187.3388614,1.91697367,9772.3308844,2
0.0,2.0,0.0,206.4008614,2.04960327,12174.21356194,2
0.0,2.0,0.0,185.3208614,1.94155803,11312.41586538,2
0.0,2.0,0.0,194.1528614,1.96232138,11270.59677389,2
0.0,2.0,0.0,187.6108614,1.99465007,9487.46466095,2
0.0,2.0,0.0,177.8448614,1.83805394,8575.66149801,2
0.0,2.0,0.0,189.0988614,1.98250686,10099.49577569,2
0.0,2.0,0.0,201.3308614,2.28460531,11864.60492744,2
0.0,3.0,1.0,177.0418614,1.74194776,6955.24577816,2
0.0,2.0,0.0,177.1748614,2.04042927,9774.5042111,2
0.0,3.0,1.0,176.3468614,1.90489313,8661.64627506,2
0.0,2.0,0.0,172.0728614,2.06230344,9499.49056332,2
0.0,2.0,0.0,193.8128614,1.88641838,10154.27997359,2
0.0,2.0,0.0,190.2568614,1.91802611,10275.86294353,2
0.0,2.0,0.0,200.0588614,1.99779727,11920.93412677,2
0.0,2.0,0.0,178.2148614,1.865824,9884.03325496,2
0.0,2.0,0.0,176.7098614,1.78145548,8826.38713119,2
0.0,2.0,0.0,188.9268614,1.99872929,10406.00213057,2
0.0,2.0,0.0,200.4558614,2.13577166,12815.77671948,2
0.0,2.0,0.0,184.3208614,2.06665367,10969.36183574,2
0.0,2.0,0.0,206.5908614,2.08402439,12109.13058773,2
0.0,2.0,0.0,171.7648614,1.80702827,7563.38315232,2
0.0,2.0,0.0,181.3928614,2.00859747,9965.91574295,2
0.0,2.0,0.0,205.9128614,2.03845218,12582.8078037,2
0.0,2.0,0.0,185.6768614,1.995461,11184.70834278,2
0.0,2.0,0.0,175.8008614,1.90038901,8519.37828777,2
0.0,2.0,0.0,192.8708614,2.18155665,11221.6569331,2
0.0,2.0,0.0,190.1508614,1.88590193,11846.52111624,2
0.0,2.0,0.0,193.0028614,1.83638771,10251.05966211,2
0.0,2.0,0.0,162.8658614,1.69928585,7045.79082495,2
0.0,2.0,0.0,187.7768614,1.9672889,10303.50151967,2
0.0,2.0,0.0,156.0928614,1.60893019,5997.79466316,2
0.0,2.0,0.0,202.9268614,2.33505638,11790.59091145,2
0.0,2.0,0.0,176.7768614,1.8781312,8604.72617511,2
0.0,2.0,0.0,205.0028614,2.08812892,12375.0608582,2
1.0,1.0,1.0,159.7228614,1.65744807,5540.35815029,2
0.0,2.0,0.0,189.6788614,1.98858756,10490.34366831,2
0.0,2.0,0.0,192.4988614,1.99084187,10969.88458587,2
0.0,2.0,0.0,169.0208614,1.9849404,10014.86185839,2
0.0,2.0,0.0,197.8668614,2.16449861,11817.64014567,2
0.0,2.0,0.0,194.5668614,2.1712684,12202.52974894,2
0.0,2.0,0.0,190.1908614,2.07275185,11045.90834198,2
0.0,2.0,0.0,203.1668614,1.95889455,11654.64409783,2
0.0,2.0,0.0,200.1988614,2.31719962,11504.64746146,2
0.0,2.0,0.0,180.7548614,1.90825298,9236.34701673,2
0.0,2.0,0.0,162.3868614,1.79125362,7395.95616322,2
0.0,2.0,0.0,184.7828614,2.03363998,9803.58515475,2
0.0,2.0,0.0,200.8508614,2.00948701,11787.39727284,2
0.0,2.0,0.0,180.0528614,1.84728625,9837.07233495,2
0.0,2.0,0.0,180.2668614,2.04392822,10484.02125131,2
0.0,2.0,0.0,199.6608614,1.93872756,12370.72520003,2
0.0,2.0,0.0,163.7098614,1.64619979,6395.84790394,2
0.0,3.0,1.0,190.0008614,2.03456188,10087.46559779,2
0.0,2.0,0.0,199.5528614,2.04870559,11627.20122893,2
0.0,2.0,0.0,191.5308614,1.88795605,10609.47774693,2
0.0,2.0,0.0,189.8188614,2.01956004,9573.0691893,2
0.0,3.0,1.0,192.2008614,2.04055379,10614.39304826,2
0.0,2.0,0.0,208.7168614,2.1041259,12055.42032162,2
0.0,2.0,0.0,188.6788614,2.05934962,11500.40173772,2
0.0,2.0,0.0,172.1948614,1.93222064,8935.58405193,2
0.0,2.0,0.0,184.4268614,2.03281845,9667.24018949,2
0.0,2.0,0.0,200.5708614,2.10277897,11487.18257624,2
0.0,2.0,0.0,188.0988614,1.9298357,10866.63757555,2
0.0,3.0,1.0,203.7708614,2.02599892,12442.1427904,2
0.0,2.0,0.0,199.5868614,2.19656638,12487.67305285,2
0.0,2.0,0.0,203.8048614,2.04032502,12260.31386296,2
0.0,2.0,0.0,182.7648614,1.87759576,9377.22122106,2
0.0,2.0,0.0,194.0128614,1.89970665,10621.09754191,2
0.0,2.0,0.0,180.5728614,1.99033829,9018.82300635,2
0.0,2.0,0.0,182.7228614,1.91302059,9699.20634888,2
0.0,2.0,0.0,183.8068614,1.94047334,10132.94264009,2
0.0,2.0,0.0,221.2128614,2.21879511,14512.73868474,2
0.0,2.0,0.0,184.5428614,1.92677449,10506.45990458,2
0.0,2.0,0.0,200.6688614,2.12295239,11510.31494346,2
0.0,2.0,0.0,201.9348614,2.35118779,12998.8718472,2
0.0,2.0,0.0,185.5268614,2.04964226,10041.99666374,2
0.0,2.0,0.0,188.8608614,2.09129205,10516.40694005,2
0.0,2.0,0.0,192.6808614,1.98473723,11143.19625946,2
0.0,2.0,0.0,177.4708614,1.90450932,8874.52351134,2
0.0,2.0,0.0,183.2368614,1.82866656,9885.66800306,2
0.0,2.0,0.0,176.9748614,1.8427169,9360.56643148,2
0.0,2.0,0.0,203.8548614,2.17821002,12826.22557231,2
0.0,2.0,0.0,169.9368614,1.78779705,8925.45314633,2
0.0,3.0,1.0,204.6968614,2.01282647,11580.7505054,2
0.0,2.0,0.0,200.5208614,2.03190677,12182.09750429,2
0.0,2.0,0.0,190.2988614,1.98551224,11316.46608379,2
0.0,2.0,0.0,164.4968614,1.75514943,9084.26146575,2
0.0,2.0,0.0,204.6988614,2.07961675,12819.32766214,2
0.0,2.0,0.0,181.4328614,1.92079866,9503.11704631,2
0.0,2.0,0.0,191.9688614,2.09056944,11575.880161,2
0.0,2.0,0.0,205.1188614,2.02685117,11509.95509014,2
0.0,2.0,0.0,188.2968614,1.8251411,8658.34938783,2
0.0,2.0,0.0,201.1008614,2.00318848,11771.37727849,2
0.0,2.0,0.0,199.7108614,1.92782593,11420.75538351,2
0.0,2.0,0.0,186.0488614,2.01859288,11075.25996706,2
0.0,2.0,0.0,198.6268614,2.10431102,11288.75065106,2
0.0,2.0,0.0,177.4208614,1.91931075,9347.62362458,2
0.0,3.0,1.0,189.3728614,2.1594199,10842.55385503,2
0.0,2.0,0.0,193.1028614,2.02728673,10775.34359756,2
0.0,3.0,1.0,178.2488614,1.71364263,8632.91992634,2
0.0,2.0,0.0,195.5428614,1.96008291,11127.52288703,2
0.0,2.0,0.0,191.2508614,2.09844571,10695.6192988,2
0.0,2.0,0.0,184.9648614,1.77204502,9752.96041273,2
0.0,2.0,0.0,162.1798614,1.83885154,8592.08414686,2
0.0,2.0,0.0,175.0808614,1.85224718,8488.77597136,2
0.0,2.0,0.0,191.5228614,1.93822941,10846.81085732,2
0.0,2.0,0.0,180.1928614,1.81540956,9298.40584709,2
0.0,2.0,0.0,206.8388614,2.02407544,12424.14439066,2
0.0,2.0,0.0,197.6668614,2.17875444,11745.04137229,2
0.0,3.0,1.0,184.6988614,1.94989031,9398.35807365,2
0.0,2.0,0.0,143.8528614,1.58802371,4790.23374621,2
0.0,2.0,0.0,193.0688614,1.9769078,10611.24254896,2
0.0,2.0,0.0,178.1668614,2.06045681,10367.97502115,2
0.0,3.0,1.0,170.0288614,1.74675519,8077.6108133,3
0.0,3.0,1.0,209.0628614,2.29042035,12900.69522784,3
0.0,2.0,0.0,137.7428614,1.52525276,3801.70695583,3
0.0,3.0,1.0,193.9448614,2.20079255,11751.9446468,3
0.0,3.0,1.0,170.6648614,1.76860186,7245.33719219,3
0.0,4.0,2.0,211.3628614,2.20227607,15845.4204244,3
0.0,4.0,2.0,188.7188614,1.9744365,10852.68011351,3
0.0,3.0,1.0,174.9988614,1.97307287,9505.01589505,3
0.0,4.0,2.0,183.2948614,2.00509307,10691.51628673,3
0.0,4.0,2.0,192.5408614,2.0767773,11453.76968535,3
0.0,4.0,2.0,163.9748614,1.74459522,7053.13552514,3
0.0,3.0,1.0,200.7348614,2.17311637,12567.86955747,3
0.0,3.0,1.0,193.0108614,1.91072771,11054.80295487,3
0.0,3.0,1.0,176.3808614,2.03809018,9590.97449508,3
0.0,3.0,1.0,165.0828614,1.64338487,8263.71586073,3
0.0,4.0,2.0,184.0288614,1.76409537,9560.24593987,3
0.0,2.0,0.0,181.9708614,1.98613465,8527.39838449,3
0.0,4.0,2.0,197.9648614,2.05707172,12499.4174839,3
0.0,3.0,1.0,187.3628614,2.07630464,11248.09034878,3
0.0,2.0,0.0,172.4348614,1.95040566,8179.28588948,3
0.0,3.0,1.0,184.2368614,1.85261096,9926.68498876,3
0.0,3.0,1.0,189.4968614,1.90188189,10333.62081635,3
0.0,3.0,1.0,178.2248614,1.94089523,9466.05654668,3
0.0,2.0,0.0,155.8868614,1.75200083,6437.85793371,3
0.0,4.0,2.0,202.6708614,2.00512342,11249.85636477,3
0.0,3.0,1.0,203.0918614,2.22165575,13438.73143497,3
0.0,3.0,1.0,165.4968614,1.88716172,8692.21883039,3
0.0,3.0,1.0,178.8688614,1.84863714,8202.66822567,3
0.0,3.0,1.0,192.8458614,2.04018989,11367.29873417,3
0.0,3.0,1.0,172.3788614,1.91173167,8420.24727832,3
0.0,3.0,1.0,174.8668614,1.87656477,8755.62620081,3
0.0,2.0,0.0,183.1448614,2.03427634,9036.09197813,3
0.0,2.0,0.0,192.6308614,1.87939383,11076.0264965,3
0.0,4.0,2.0,175.4788614,1.82714009,9665.15932153,3
0.0,3.0,1.0,192.2088614,1.94018417,11319.72949579,3
0.0,3.0,1.0,170.3588614,1.97514482,9086.68506681,3
0.0,3.0,1.0,175.7018614,1.87470459,7955.09645503,3
0.0,3.0,1.0,176.4548614,1.81638843,9791.82907532,3
0.0,4.0,2.0,179.7048614,1.86986918,9534.49310992,3
0.0,4.0,2.0,187.3468614,2.00614239,11269.23977157,3
0.0,3.0,1.0,158.0788614,1.75314052,6033.5952792,3
0.0,2.0,0.0,157.5568614,1.60905215,5877.71690528,3
0.0,4.0,2.0,152.7608614,1.72510237,6333.39522651,3
0.0,2.0,0.0,152.6368614,1.75783809,6438.94189014,3
0.0,3.0,1.0,183.1528614,1.99307728,9901.10829177,3
0.0,4.0,2.0,203.1428614,2.02732438,13242.81512548,3
0.0,4.0,2.0,183.3108614,1.93253227,9301.73527373,3
0.0,4.0,2.0,163.4548614,1.71602777,7601.00931024,3
0.0,3.0,1.0,156.0198614,1.94130332,8434.74103208,3
0.0,2.0,0.0,165.4628614,1.60856847,7739.40695489,3
0.0,3.0,1.0,203.4648614,2.24609383,12199.94087135,3
0.0,3.0,1.0,202.7868614,2.06960851,12568.45198018,3
0.0,3.0,1.0,210.3708614,2.23188054,15242.06518384,3
0.0,3.0,1.0,153.2488614,1.79043289,6610.25112281,3
0.0,3.0,1.0,179.0268614,1.84902955,8527.50697573,3
0.0,2.0,0.0,159.8888614,1.68208846,7059.0392526,3
0.0,3.0,1.0,153.4228614,1.6300112,5676.85666709,3
0.0,3.0,1.0,203.5888614,1.90592654,13138.41713804,3
0.0,3.0,1.0,178.7128614,1.8051096,9524.78281074,3
0.0,4.0,2.0,163.4128614,1.72396435,7456.09033541,3
0.0,3.0,1.0,207.6748614,2.30139674,14634.75337433,3
0.0,3.0,1.0,163.0818614,1.73017894,6343.28229698,3
0.0,3.0,1.0,209.5768614,2.13611198,15203.10524535,3
0.0,3.0,1.0,178.4568614,1.87482479,9784.33231859,3
0.0,3.0,1.0,188.2568614,2.05014521,10306.11730907,3
0.0,4.0,2.0,158.5088614,1.70845415,7317.15570253,3
0.0,3.0,1.0,164.9188614,1.72662127,8540.31583885,3
0.0,3.0,1.0,190.7448614,2.04252876,10965.80685517,3
0.0,4.0,2.0,182.5088614,1.96569877,9698.37611408,3
0.0,3.0,1.0,175.7268614,1.85517172,8390.67616432,3
0.0,4.0,2.0,184.6248614,1.75169753,9678.07913142,3
0.0,3.0,1.0,192.0108614,2.00200576,11134.45548066,3
0.0,3.0,1.0,176.2988614,1.8470369,9528.44766345,3
0.0,3.0,1.0,174.2628614,1.90629051,9209.63708326,3
0.0,3.0,1.0,172.9328614,2.00329658,10281.39819964,3
0.0,3.0,1.0,183.6488614,1.98961232,9150.22411603,3
0.0,4.0,2.0,191.3988614,2.07971809,11453.37389317,3
0.0,2.0,0.0,171.5668614,1.74983765,9298.72756729,3
0.0,3.0,1.0,175.3628614,1.82967521,9222.73646886,3
0.0,3.0,1.0,157.6728614,1.77207355,7814.6743457,3
0.0,4.0,2.0,193.8468614,1.97449555,10159.92381786,3
0.0,3.0,0.0,143.1428614,1.54622459,5338.505378,3
0.0,3.0,1.0,200.4128614,2.24708138,13358.62187728,3
0.0,4.0,2.0,194.6408614,2.13081157,12182.30167703,3
0.0,3.0,1.0,206.6408614,2.156019,12907.01105402,3
0.0,4.0,2.0,174.4528614,1.77579388,8610.95777217,3
0.0,3.0,1.0,193.5908614,1.92001959,11953.47810793,3
0.0,2.0,0.0,168.6248614,1.91502343,8822.05670673,3
0.0,2.0,0.0,170.6148614,1.95836418,8276.33940945,3
0.0,3.0,1.0,182.5168614,1.89783806,11437.4361311,3
0.0,3.0,1.0,195.3928614,2.03034583,11234.78105944,3
0.0,3.0,1.0,208.3948614,2.14374514,13418.2054558,3
0.0,3.0,1.0,174.3048614,1.71710812,9232.87364222,3
0.0,4.0,2.0,172.2208614,1.82071021,8677.42930966,3
0.0,3.0,1.0,171.2688614,1.82479663,7661.91110379,3
0.0,2.0,0.0,162.9408614,1.59354163,6285.72459904,3
0.0,3.0,1.0,190.3148614,2.02339858,10211.8243526,3
0.0,3.0,1.0,183.4428614,1.98299824,10757.71050125,3
0.0,2.0,0.0,182.1528614,1.94912038,10137.65591027,3
0.0,3.0,1.0,179.0848614,1.79966154,9240.95092509,3
0.0,3.0,1.0,183.8808614,1.94946287,10131.45146871,3
0.0,2.0,0.0,169.1208614,1.78418231,7032.55185336,3
0.0,3.0,1.0,146.8888614,1.81362996,6882.7863491,3
0.0,2.0,0.0,154.5048614,1.62771228,6124.55730439,3
0.0,2.0,0.0,189.4548614,1.97266251,10830.3120798,3
0.0,2.0,0.0,172.0128614,1.77897367,8697.08466225,3
0.0,3.0,1.0,174.7928614,2.00300691,10477.24133759,3
0.0,2.0,0.0,154.0828614,1.79403269,6626.83337278,3
0.0,2.0,0.0,179.5148614,1.92644428,9187.86671976,3
0.0,3.0,1.0,169.7468614,1.85271488,8150.84361484,3
0.0,3.0,1.0,188.1648614,2.05067195,10296.85211481,3
0.0,3.0,1.0,179.3908614,1.87298351,9118.29772043,3
0.0,2.0,0.0,151.3868614,1.63169119,5850.60558915,3
0.0,4.0,2.0,170.7148614,1.93406272,9992.60752584,3
0.0,3.0,1.0,179.2008614,1.90659082,8873.64522373,3
0.0,3.0,1.0,186.9328614,2.08444641,10726.28568968,3
0.0,3.0,1.0,188.8348614,1.94641899,10856.93209874,3
0.0,2.0,0.0,181.8048614,1.92881624,9139.95863149,3
0.0,2.0,0.0,169.5898614,1.77308381,7537.66165576,3
0.0,3.0,1.0,210.1388614,2.16456589,12664.49327165,3
0.0,3.0,1.0,174.3048614,1.92419011,9046.52124105,3
0.0,3.0,1.0,161.0228614,1.68005662,7692.52486099,3
0.0,3.0,1.0,190.2088614,1.99139542,11393.36727149,3
0.0,3.0,1.0,174.0568614,1.85715276,8846.74426293,3
0.0,3.0,1.0,184.8148614,1.94567248,10767.47203211,3
0.0,3.0,1.0,206.0948614,2.18497063,13448.24886701,3
0.0,3.0,1.0,198.9988614,2.1480051,12700.22835718,3
0.0,2.0,0.0,166.3228614,1.91865294,8118.65868032,3
0.0,3.0,1.0,175.3048614,1.88126512,7975.41742074,3
0.0,2.0,0.0,172.2528614,1.82232869,8623.00059489,3
0.0,3.0,1.0,185.8748614,1.89452936,10458.02847284,3
0.0,2.0,0.0,165.0088614,1.86192562,8109.94622689,3
0.0,3.0,1.0,159.7988614,1.78607229,7304.18294096,3
0.0,3.0,1.0,172.5508614,1.84637452,9906.51402823,3
0.0,3.0,1.0,202.3978614,2.19923196,14817.29038648,3
0.0,3.0,1.0,198.2208614,2.05139844,13164.42758245,3
0.0,3.0,1.0,184.0128614,1.99798103,10937.02787511,3
0.0,3.0,1.0,189.1408614,1.97885159,11244.67882611,3
0.0,3.0,1.0,166.7048614,1.83050688,8052.60160884,3
0.0,2.0,0.0,176.4548614,1.78573983,10076.93867691,3
0.0,3.0,1.0,187.0488614,2.02197872,11459.15405952,3
0.0,3.0,1.0,187.2888614,1.96488831,10659.02500605,3
0.0,3.0,1.0,172.4768614,1.93385565,10063.7127276,3
0.0,2.0,0.0,145.9128614,1.65574863,5204.76575551,3
0.0,3.0,1.0,206.7148614,2.06555902,12370.02333145,3
0.0,4.0,2.0,203.7948614,2.20138554,13935.99948462,3
0.0,3.0,1.0,160.7668614,1.79830372,8207.87130629,3
0.0,4.0,2.0,182.7148614,1.96935339,10743.90886292,3
0.0,2.0,0.0,180.0428614,1.97846452,8943.06283038,3
0.0,3.0,1.0,162.6938614,1.68146603,6887.74097419,3
0.0,3.0,1.0,185.6508614,1.99373527,10466.95006045,3
0.0,3.0,1.0,166.1088614,1.87134602,6979.7930821,3
0.0,3.0,1.0,167.8868614,1.83516308,8525.26540605,3
0.0,3.0,1.0,165.6628614,1.86930522,8728.79199914,3
0.0,3.0,1.0,198.5268614,1.94507826,11782.60371061,3
0.0,3.0,1.0,183.6748614,1.95003514,10405.73153312,3
0.0,3.0,1.0,180.1588614,1.94322302,9071.0400538,3
0.0,3.0,1.0,180.0528614,2.00929946,9421.33239791,3
0.0,3.0,1.0,202.3068614,2.10935725,13632.60453718,3
0.0,4.0,2.0,201.7528614,2.00469012,12247.22813136,3
0.0,4.0,2.0,169.5988614,1.727509,8910.36955052,3
0.0,4.0,1.0,177.6288614,2.04565775,9595.30306345,3
0.0,4.0,2.0,175.9748614,1.89119403,9061.17502745,3
0.0,4.0,2.0,184.4528614,2.0846658,10399.71566268,3
0.0,4.0,2.0,180.9288614,1.74244579,10463.68110671,3
0.0,4.0,2.0,172.4688614,1.92466583,10098.77683572,3
0.0,4.0,2.0,185.9908614,1.96766823,9959.2783939,3
0.0,4.0,2.0,162.7768614,1.78064324,6368.28511708,3
0.0,3.0,1.0,178.5228614,1.95583468,8373.7830226,3
0.0,4.0,2.0,177.9928614,1.85711571,9242.45693366,3
0.0,2.0,0.0,176.0408614,1.77019531,7356.22593265,3
0.0,2.0,0.0,172.7488614,1.77000975,8960.33445838,3
0.0,2.0,0.0,161.7168614,1.59504786,6200.3226653,3
0.0,3.0,1.0,153.6788614,1.73965609,6301.46317646,3
0.0,4.0,2.0,211.3628614,2.20227607,15845.4204244,3
0.0,3.0,1.0,182.1448614,1.93242339,10334.97846721,3
0.0,3.0,1.0,217.8548614,2.37424167,16356.14743872,3
0.0,3.0,1.0,194.8888614,2.1955752,10933.30075796,3
0.0,2.0,0.0,148.9888614,1.72013172,6202.22160239,3
0.0,3.0,1.0,171.0788614,1.89584975,8202.03379692,3
0.0,4.0,2.0,180.5808614,1.96655242,9788.1886288,3
0.0,2.0,0.0,167.6058614,1.94158731,8221.39890301,3
0.0,3.0,1.0,195.1128614,2.02606225,12050.60948504,3
0.0,2.0,0.0,152.6348614,1.64996696,5666.23825409,3
0.0,3.0,1.0,191.5228614,2.13396197,10939.17494133,3
0.0,4.0,2.0,187.0328614,1.88432129,10698.3286336,3
0.0,3.0,1.0,190.3488614,2.19032276,10871.54538053,3
0.0,4.0,2.0,194.5508614,2.1427737,12453.85597993,3
0.0,3.0,1.0,158.6408614,1.70243721,6889.13315418,3
0.0,3.0,1.0,186.1888614,2.0713013,10971.96773074,3
0.0,3.0,1.0,181.8968614,1.8965519,9601.78494553,3
0.0,2.0,0.0,186.0808614,2.07171143,10529.15896425,3
0.0,3.0,1.0,193.9788614,1.97326905,10038.94865633,3
0.0,4.0,2.0,175.4368614,1.97328854,8248.42138255,3
0.0,3.0,1.0,185.1718614,2.0165491,10421.04733427,3
0.0,4.0,2.0,171.2028614,1.9651134,9201.72677187,3
0.0,3.0,1.0,155.1668614,1.76792487,7200.17474359,3
0.0,3.0,1.0,169.8888614,1.78729207,8188.01344505,3
0.0,3.0,1.0,180.8288614,1.86017539,9153.84466241,3
0.0,3.0,1.0,170.0948614,1.78326949,8538.21315242,3
0.0,3.0,1.0,161.7328614,1.75088834,8265.00357382,4
0.0,3.0,1.0,155.9528614,1.78858971,7817.27599614,4
0.0,3.0,1.0,175.4278614,1.94855998,9886.84837963,4
0.0,4.0,2.0,154.3568614,1.74592593,7682.99167606,4
0.0,3.0,1.0,159.6248614,1.87622258,7075.75141436,4
0.0,2.0,0.0,145.9378614,1.71534628,5492.61195697,4
0.0,3.0,1.0,170.1368614,1.94324951,8860.47527332,4
0.0,3.0,1.0,167.2988614,1.82190947,9237.22029982,4
0.0,3.0,1.0,154.5368614,1.68042689,7140.10054526,4
0.0,3.0,1.0,153.3308614,1.72464344,7442.69212261,4
0.0,4.0,1.0,154.9928614,1.77318878,7537.86346495,4
0.0,3.0,1.0,153.5288614,1.76663919,7098.60031932,4
0.0,4.0,2.0,155.6288614,1.79829973,7490.57478418,4
0.0,3.0,1.0,169.7128614,1.86212613,9081.4112201,4
0.0,4.0,2.0,160.0548614,1.86834689,9065.88240283,4
0.0,3.0,1.0,170.2508614,1.82045424,9238.21504904,4
0.0,3.0,1.0,146.3508614,1.69251243,7045.28570481,4
0.0,4.0,2.0,139.3708614,1.52574871,4872.0284069,4
0.0,3.0,1.0,152.8668614,1.79523171,6631.01559274,4
1.0,3.0,3.0,146.8638614,1.54937659,4952.08536698,4
0.0,2.0,0.0,162.6268614,1.7229165,7025.18058338,4
0.0,3.0,1.0,166.1568614,1.82035707,8595.742624,4
0.0,2.0,0.0,145.8128614,1.62975073,5873.68801386,4
0.0,6.0,2.0,118.1248614,1.57786176,4756.59084591,4
0.0,3.0,1.0,162.1628614,1.83865879,9115.76782412,4
0.0,3.0,1.0,163.3368614,1.8564742,8800.60121098,4
0.0,3.0,1.0,174.3468614,1.82784733,9602.3226631,4
0.0,2.0,0.0,156.9948614,1.71353222,6757.23655226,4
0.0,3.0,1.0,162.4948614,1.72639489,8058.97657998,4
0.0,3.0,1.0,156.7788614,1.69228,7357.32408241,4
0.0,3.0,1.0,152.1648614,1.77776833,8090.03082449,4
0.0,3.0,1.0,160.6008614,1.85731025,7466.42023029,4
0.0,3.0,1.0,149.9148614,1.6902564,6906.86910031,4
0.0,2.0,0.0,152.2648614,1.69390587,5996.5288181,4
0.0,2.0,0.0,152.1228614,1.77121183,6661.76228821,4
0.0,2.0,0.0,157.7468614,1.7191683,7312.45456065,4
0.0,2.0,0.0,168.2008614,1.8076472,8384.33337408,4
0.0,3.0,1.0,138.0968614,1.53035213,5602.35019121,4
0.0,3.0,1.0,164.1228614,1.72543221,8533.38108543,4
0.0,4.0,2.0,165.0588614,1.89302446,6946.70657449,4
0.0,3.0,1.0,158.9128614,1.74099431,7359.52750606,4
0.0,4.0,2.0,161.8168614,1.77280953,8095.26066754,4
0.0,3.0,1.0,156.9028614,1.75370369,7847.20144767,4
0.0,3.0,1.0,154.7868614,1.77229012,6892.6432378,4
0.0,3.0,1.0,151.8828614,1.6989292,6699.96983825,4
0.0,3.0,1.0,157.1768614,1.75953057,7474.7980218,4
0.0,3.0,1.0,162.3458614,1.74093775,8835.0790058,4
