age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
7.3326945,5,0.0,8,2.56989,5,2,2,4,0,0.6159309,0.0,2.0810313,40,0
0.23048338,6,0.0,9,0.3646659,3,7,1,3,1,2.5896254,0.4353717,1.3443862,36,0
7.5625725,5,0.0,3,1.5042456,2,4,1,4,1,2.2170496,0.30940914,2.903845,37,0
6.6452217,5,0.0,12,3.5171258,2,9,1,3,1,0.7250821,0.0,4.7364326,36,1
9.751939,2,0.0,10,2.1696246,2,8,1,3,1,0.0,1.2486603,2.0347893,35,1
5.6161466,3,0.0,2,0.0694227,5,10,2,4,1,0.12705812,0.0,0.030163676,37,0
6.206191,5,0.0,15,6.0553045,5,5,0,4,1,0.0,1.084386,3.270442,41,1
4.250211,3,0.0,11,3.7711618,3,4,1,1,1,0.0,0.11389679,4.4341216,33,0
4.8927684,4,0.0,10,1.5396538,4,12,1,4,1,0.0,0.0,1.0735685,37,0
0.7953142,6,0.0,15,6.2472706,3,14,5,3,0,0.0,0.7841643,0.0,41,1
3.598905,8,0.0,15,4.513921,2,11,0,2,1,0.08592331,0.40256977,1.5618117,37,0
6.328923,4,0.0,12,2.9316256,0,2,0,3,1,1.6735655,1.1873239,3.322067,35,1
7.6037083,1,0.0,10,1.9194189,3,10,0,4,0,8.793258,0.0,1.1994444,36,1
4.5247564,3,0.0,11,5.3089747,2,3,1,4,1,0.0,0.17317528,3.1465626,34,0
7.068675,2,0.0,3,1.507588,3,8,4,2,0,6.058666,0.06914089,0.0,41,0
3.9189494,2,0.0,11,4.0029593,1,4,1,4,1,1.131057,0.003964521,1.350716,37,0
4.577255,1,0.0,11,3.9986167,2,7,2,4,1,2.3007095,2.1816816,1.2808876,32,1
2.2893107,5,0.0,0,-0.12184212,2,6,3,3,1,0.0,0.47577453,1.0416769,30,0
7.2057657,3,0.0,9,2.5428135,1,3,1,2,1,0.0,0.20958972,1.7577887,32,1
6.866768,3,0.0,10,3.828947,1,3,1,3,0,2.8669443,0.0,3.7746525,36,1
0.42752898,4,0.0,6,2.4155347,5,5,1,4,1,0.0,0.7968629,3.096904,39,0
7.997109,4,0.0,14,7.0429845,3,9,0,4,1,1.6154817,0.7147619,1.1456649,39,1
7.892715,2,0.0,6,1.0709115,3,6,1,4,1,6.088521,0.0,2.0404193,38,1
2.9134202,1,0.0,9,4.9993615,1,2,2,4,0,2.9620287,0.0,1.8224193,36,0
7.9098105,5,0.0,13,5.0574193,3,13,3,4,0,0.0,0.9211518,3.7018094,36,0
4.613029,3,0.0,0,-1.4075918,3,7,5,4,0,0.0,0.08081121,1.529497,41,1
6.567829,3,0.0,15,7.052583,3,8,2,4,1,0.0,0.0,0.0,40,0
3.1157682,3,0.0,5,1.9002607,2,10,1,3,0,0.0,0.4214841,0.5455018,36,0
5.576997,3,0.0,13,5.4360476,1,11,0,4,1,0.0,0.5819301,3.7196157,36,1
7.722722,3,0.0,10,2.6976788,3,1,0,3,1,0.5524678,0.49153042,4.080065,38,1
6.6045694,4,0.0,4,1.7829827,3,3,0,4,0,0.93165934,0.0,1.7799742,37,0
5.9772897,3,0.0,13,3.629479,1,5,0,4,1,5.119534,0.9492169,5.0,41,1
5.7288365,5,0.0,15,6.661816,2,14,0,4,1,0.45232788,0.0,3.7713923,41,1
8.764404,5,0.0,7,2.6402824,2,2,1,4,1,0.0,0.14711347,5.0,41,0
5.3388143,6,0.0,14,5.6154094,2,11,3,4,0,0.0,0.27521664,2.1318283,35,0
0.9605102,2,0.0,13,5.3348956,3,10,1,3,1,3.0949259,0.24068826,0.0,33,0
7.071013,4,0.0,0,-2.565867,3,4,2,4,1,3.5862966,0.1873385,1.4939495,40,1
4.6640763,4,0.0,8,3.5678027,2,7,2,2,1,0.8756692,0.0,0.8663583,31,0
6.167266,4,0.0,10,5.8667264,1,13,0,4,1,7.455608,0.18248346,5.0,41,1
8.479778,2,0.0,15,4.7519274,2,0,2,2,0,0.54049176,0.86559236,2.2885654,36,0
-2.0568445,3,0.0,11,3.4698377,5,7,3,4,0,2.4615517,0.0,1.0330881,36,1
3.1933293,4,0.0,13,4.8388076,1,0,1,4,0,1.4235235,0.0,2.8631527,37,0
2.0022428,3,0.0,10,4.0131054,2,9,5,4,0,0.12742198,0.6835321,1.969293,35,0
8.753063,2,0.0,15,3.6917067,2,10,0,4,1,10.813824,2.0022385,3.62505,40,1
2.1960208,3,0.0,10,3.587362,3,7,3,3,0,1.0442232,0.0,0.3430976,31,0
5.6483717,2,0.0,11,3.1794322,1,1,0,4,1,2.0761578,0.28584313,1.407339,36,1
0.33799747,2,0.0,9,2.9667404,5,6,2,2,0,0.33953634,0.0,1.5458852,34,0
5.79933,2,0.0,11,3.5513995,0,1,1,3,1,0.0,1.0641037,2.8500981,34,0
0.13667163,6,0.0,11,6.4350047,3,9,2,4,1,0.0,0.8697373,1.77118,39,0
5.8437624,6,0.0,8,3.7912405,1,14,1,4,1,0.0,0.0,4.444449,40,0
1.8933814,5,0.0,11,6.2109704,2,10,4,2,0,0.76832217,0.87633413,1.3476658,40,0
3.3396447,3,0.0,11,3.2812538,2,0,1,4,0,0.17714524,0.0,2.195718,32,0
2.9661365,3,0.0,9,2.795893,4,10,2,4,1,0.0,0.21937373,0.0,39,0
-0.5949299,4,0.0,12,3.854815,2,8,1,4,1,0.88518625,0.7720134,2.778078,38,0
6.426862,3,0.0,13,2.5248508,1,4,3,3,1,2.9270902,0.0,3.0784478,41,1
4.58203,6,0.0,14,3.2893755,0,4,0,3,1,0.97542655,0.110881105,2.0077794,41,0
2.3538969,4,0.0,13,6.111694,4,3,3,3,0,0.0,0.0,3.9298418,36,0
7.155976,2,0.0,1,-1.752582,2,2,1,4,1,0.7408522,0.0,1.4131019,40,1
4.20732,5,0.0,15,5.1448617,2,7,1,4,1,0.5152992,0.0,2.2245104,37,0
5.9629397,3,0.0,13,6.296222,3,4,0,4,1,4.440768,0.25616443,3.459512,41,1
9.059987,2,0.0,12,3.5805056,1,8,0,4,1,0.9063351,0.0,1.9854906,40,1
0.70484406,3,0.0,11,2.9819512,3,12,0,3,1,0.0,1.1293727,3.3156066,40,1
4.349991,2,0.0,8,1.6425391,3,5,1,3,1,0.0,0.0,1.2087839,34,1
4.004676,4,0.0,12,5.5184073,3,2,4,4,0,3.9297183,0.0,2.2969587,38,0
1.6257349,5,0.0,6,1.1933522,2,9,1,4,1,8.509271,0.6790814,1.7706488,41,1
5.2026415,4,0.0,15,6.6408443,1,9,2,4,1,5.719821,0.0,0.7991277,41,1
9.747615,3,0.0,9,2.0039024,1,1,2,2,0,1.2981902,0.0,1.8376842,40,0
7.9764414,1,0.0,12,3.708426,3,8,0,3,1,1.4938504,0.0,1.9184155,39,1
4.8950386,2,0.0,11,2.329609,4,2,1,3,1,0.0,0.23587927,2.278337,38,1
8.674519,4,0.0,15,6.564864,3,0,1,4,0,0.502165,0.0,3.7012618,38,0
3.9566514,3,0.0,14,2.415469,5,12,2,3,1,0.13487846,0.82091224,3.0988088,38,1
8.405924,3,0.0,0,-3.2320988,4,6,0,4,1,4.7504163,0.94775295,2.12725,41,0
7.116457,2,0.0,10,6.2195745,2,7,1,4,1,2.7003686,0.0,3.561245,35,1
10.403926,6,0.0,10,2.6283188,0,10,0,4,1,1.3250635,0.6565545,3.8703089,38,1
6.1609654,2,0.0,8,-0.31839544,2,5,1,4,1,2.5754435,0.0,1.5258662,35,1
8.716604,4,0.0,10,5.0490274,2,0,0,4,1,2.0026836,0.0,3.9104152,37,0
0.7743489,4,0.0,10,4.487666,2,8,5,3,0,0.13825506,0.18674208,0.2789175,35,0
4.5170693,4,0.0,12,4.460782,0,12,0,4,1,0.0,0.22561641,5.0,40,1
3.1768408,6,0.0,13,6.0994396,3,12,3,4,0,0.0,0.311845,1.7112523,32,0
3.141545,4,0.0,4,0.9619409,4,3,3,4,0,2.4834654,0.0,2.6619732,39,0
8.799745,4,0.0,9,3.127951,1,10,0,4,1,0.0,0.0,2.3150165,40,1
4.911596,2,0.0,14,4.970813,4,4,3,3,0,1.0455194,0.43992186,2.2355447,31,0
5.814718,3,0.0,12,4.423681,1,5,0,4,1,0.0,0.0,2.9988105,33,0
6.255401,2,0.0,13,3.277791,0,1,0,2,0,2.308301,1.091072,0.7797134,37,1
3.159524,4,0.0,12,5.882576,3,12,4,4,0,0.0,1.4465929,0.0,38,0
5.67344,6,0.0,12,5.8543477,4,1,4,4,1,0.0,0.07649888,2.6885834,40,0
4.497974,4,0.0,15,8.188243,3,7,1,4,1,6.5598283,0.0,2.1450863,41,1
10.534469,4,0.0,13,5.9697585,2,5,0,4,1,0.41227582,0.0,5.0,41,1
5.346438,5,0.0,9,3.7199178,3,2,2,4,1,0.0,0.49553883,0.5534651,37,0
9.520422,3,0.0,12,2.7757034,3,7,0,4,1,2.193088,0.0,3.571594,39,1
5.727997,3,0.0,11,5.7808332,2,11,2,4,0,0.0,0.0,2.5631819,38,0
3.9113739,7,0.0,14,6.6144977,2,9,3,3,0,0.0,0.34786785,0.74496806,33,0
4.3581324,3,0.0,14,3.955672,3,9,0,3,1,0.0,0.0760727,3.6558414,41,1
5.435089,4,0.0,15,2.856085,3,7,2,4,0,7.42108,1.3838515,3.0948,40,1
8.176798,2,0.0,11,3.365598,1,6,0,4,1,10.841817,0.5335168,4.241906,37,1
-1.9167916,2,0.0,9,3.7353494,5,9,3,4,0,3.7380834,0.0,0.0,38,0
3.621478,4,0.0,3,-1.1971365,1,8,2,4,1,0.0,0.8497006,0.40888926,34,0
2.3094628,4,0.0,11,1.4641839,2,10,2,4,1,2.4410527,0.0,0.81907725,38,1
8.184052,1,0.0,10,1.7186536,1,4,1,3,1,0.7796877,0.3660674,1.1728389,39,1
4.0358863,3,0.0,12,4.1314716,3,4,1,4,1,2.763126,0.28079733,5.0,39,1
0.50269175,4,0.0,10,4.435184,3,9,1,2,1,0.4856427,1.2690022,1.1068803,32,0
2.6414318,2,0.0,13,5.0482764,2,4,4,4,1,0.42016888,1.4235734,2.943665,34,0
3.7587504,3,0.0,12,4.0750704,1,9,0,3,1,0.07201294,0.85010475,2.4155946,34,1
6.6433654,2,0.0,13,5.8602037,2,0,1,3,1,0.0,0.3057887,1.6070718,36,0
6.7952857,3,0.0,8,1.0555607,1,5,0,4,0,7.511488,0.59171844,1.4551347,35,1
4.319063,3,0.0,15,5.9340296,2,6,1,4,1,5.9027905,1.1929353,1.7643129,37,1
8.159722,4,0.0,11,1.334953,1,11,2,3,1,1.6283268,2.0291429,4.5132275,38,0
8.389567,3,0.0,11,5.2075696,3,0,1,4,1,0.74244046,0.0,2.8710058,37,1
-0.3719957,3,0.0,14,5.0136566,3,6,2,3,0,0.21392095,1.507873,1.0304542,39,0
3.3827481,6,0.0,7,1.7931994,3,6,0,2,1,0.0,0.34969562,1.1290663,34,0
5.0926023,2,0.0,10,3.5357392,5,2,2,4,1,0.0,0.17022951,1.0343921,35,1
0.61476606,5,0.0,12,4.3407774,4,5,3,4,1,0.0,0.39010054,5.0,41,0
5.2623105,2,0.0,11,5.4946423,3,3,2,4,1,0.0,0.16278909,2.3544478,38,1
6.6122193,1,0.0,11,4.2781487,4,4,2,3,1,2.8616867,0.0,2.1861193,37,1
6.657156,3,0.0,11,3.5762706,3,3,0,4,1,0.0,0.0,3.7089658,36,1
8.862122,6,0.0,14,4.548257,1,14,0,3,1,0.8416865,0.0,0.8207669,38,0
7.026466,2,0.0,12,5.14704,2,2,1,3,1,1.3543924,0.22675571,1.2929918,36,1
8.453607,4,0.0,14,5.877561,1,5,0,4,1,0.0,0.04103418,5.0,41,1
6.890205,4,0.0,3,2.3538976,5,7,3,4,0,1.6905215,0.48465526,1.4196619,37,0
5.3231506,6,0.0,12,5.7855554,2,14,1,3,1,0.4366208,1.8595238,2.0590415,34,0
9.865583,1,0.0,10,3.5023346,1,8,0,4,1,0.0,0.0,1.9317862,41,1
4.203177,3,0.0,8,3.017301,1,7,0,3,1,2.976348,0.0,2.9466698,35,1
8.484579,3,0.0,12,6.546856,3,2,3,4,0,0.0,0.0,3.777287,40,1
6.121402,2,0.0,4,-0.15691072,1,2,1,3,1,6.18011,0.53537303,2.7654178,36,1
7.453598,4,0.0,11,0.9768096,1,7,0,2,1,0.064800136,0.0,3.3515043,38,1
2.3664849,2,0.0,12,4.538201,4,2,0,4,1,0.66492987,0.0,1.5328205,34,0
1.3812746,3,0.0,9,2.599762,4,3,2,3,1,0.617148,1.5819305,1.5568525,38,0
4.933987,2,0.0,9,1.331355,1,7,0,2,1,0.31232226,1.2087606,3.556316,30,1
7.8212247,2,0.0,13,4.8463073,1,7,2,4,0,6.531346,0.0,1.3575442,39,1
8.388414,2,0.0,8,3.2802231,1,6,2,2,1,0.0,0.20151953,0.0,40,0
8.822694,2,0.0,10,1.8320159,0,6,0,2,0,6.764427,0.0,2.5944576,37,1
7.1537333,3,0.0,8,3.1781826,0,6,1,2,1,0.0,0.0,5.0,36,1
0.8902802,4,0.0,10,4.4792,3,1,2,4,0,0.067878135,0.024892591,2.7935598,37,0
3.3310437,2,0.0,8,3.1234121,3,1,2,4,0,0.0,0.0,0.0,36,0
5.7473674,4,0.0,9,1.0908519,2,10,3,3,1,3.2009754,2.0073586,0.3452471,41,1
6.478643,3,0.0,15,6.598218,0,14,0,4,1,0.0,1.661506,2.724144,41,0
2.6529224,4,0.0,15,2.8910387,6,14,1,3,1,0.07288542,0.0,3.4247782,39,0
5.6350174,4,0.0,15,5.7162046,2,0,0,2,0,0.07603415,0.0,4.2446446,41,0
5.0608106,2,0.0,11,4.1742945,3,1,3,1,0,0.0,0.47984856,1.0473574,36,0
2.8301697,7,0.0,5,-0.8481517,2,13,3,4,1,0.691237,0.71132785,1.969125,39,0
5.266384,3,0.0,10,5.7896533,3,1,0,4,1,0.0,0.28409165,4.306284,37,0
4.70679,5,0.0,12,5.8967915,0,12,0,3,1,0.7122184,0.42826962,1.423516,35,0
5.195559,4,0.0,10,1.957444,2,6,1,3,0,7.608375,0.0,0.73581755,33,1
5.57169,4,0.0,15,5.7071857,0,5,0,4,1,1.3898267,0.86715525,2.28338,41,0
5.9290996,1,0.0,10,3.8816304,0,4,0,4,1,0.4665896,0.23881951,3.2292655,32,1
-0.20531075,4,0.0,9,3.6342456,6,10,3,3,0,0.0,0.21514183,0.8982873,31,0
6.187163,3,0.0,11,4.811775,4,6,2,4,1,0.0,0.0,1.7267511,41,1
6.5094323,2,0.0,12,3.7149086,2,10,0,4,1,4.810942,1.2956278,3.414689,37,1
2.7883215,4,0.0,12,4.559689,0,8,2,3,0,1.4857888,0.0,1.1073711,41,0
5.6178346,2,0.0,7,2.8379421,1,2,1,4,0,0.0,0.0790156,3.0029218,35,0
8.515261,3,0.0,9,5.305793,1,7,2,4,0,0.82006454,0.0,2.8781686,32,0
9.988751,5,0.0,5,1.756666,4,10,3,4,1,0.0,0.2744976,1.4758948,35,0
1.571569,3,0.0,8,2.7604952,2,2,1,3,0,0.0,0.0,3.4970284,29,0
-0.30866563,3,0.0,8,5.1899962,4,13,2,4,0,2.0329072,0.0,0.8110163,41,0
7.07537,7,0.0,15,7.255136,3,7,0,4,1,4.3706694,0.0,1.9655927,36,1
1.8563168,4,0.0,4,0.45338917,2,10,1,3,1,0.0,0.8889308,3.75071,34,1
1.970493,2,0.0,10,3.6694689,4,3,1,4,1,0.98040426,0.768166,2.001924,38,0
2.1815858,6,0.0,15,8.018827,5,14,3,4,1,0.0,0.8854348,2.6601827,41,0
4.9336357,2,0.0,11,3.5216403,3,2,1,4,1,3.900462,0.0,2.356785,38,1
2.8864827,1,0.0,8,2.8173773,3,7,5,4,0,1.1680813,0.043230105,0.65048647,33,0
7.863426,5,0.0,15,9.055495,4,14,2,4,1,3.4083107,0.0,0.3269637,41,0
5.015787,2,0.0,10,3.8472228,2,6,0,4,1,2.577756,0.0,3.6854877,37,0
5.1574626,3,0.0,11,3.4679685,3,5,2,4,0,13.130436,0.53239864,2.7620163,36,1
4.7701435,4,0.0,10,5.8883853,4,10,3,4,0,0.0,0.0,3.3582094,40,0
0.79760087,5,0.0,10,1.9629813,4,9,1,4,1,0.0,0.0,1.8266125,39,0
7.020105,4,0.0,9,4.244,3,9,1,3,1,2.7001061,0.0,2.3951914,33,0
-1.1214577,3,0.0,7,1.9248883,3,5,1,2,0,0.0,0.020326342,1.6988448,30,0
6.579861,3,0.0,0,-1.158408,2,9,3,4,1,1.0674887,0.5605053,1.46282,37,0
6.7789574,3,0.0,13,4.0985265,1,5,0,4,1,2.9355621,0.18980718,2.7744465,35,1
4.477854,2,0.0,10,2.8123438,4,4,2,4,1,0.52069277,0.5232899,2.3053803,34,1
2.3713586,3,0.0,15,6.1241283,4,0,4,4,0,0.1804086,0.86988866,1.6053705,38,0
2.566932,3,0.0,14,6.393585,5,4,5,4,0,1.1125529,0.7309018,0.09927739,35,0
4.4411716,6,0.0,7,0.56665623,5,12,1,2,1,7.0367417,0.0,1.3851616,36,1
7.213044,3,0.0,10,3.9937544,1,1,5,3,0,2.5103023,0.0,2.2786157,34,0
3.2556477,3,0.0,14,6.8845763,0,5,1,4,1,0.0,0.15359786,2.3417375,39,0
2.3100312,3,0.0,12,2.8291004,3,14,1,4,0,0.0,0.0,3.6948683,39,1
6.3247166,4,0.0,9,4.625897,3,12,5,4,0,0.0,0.0,0.25834227,36,0
6.2883554,4,0.0,15,8.651577,0,13,3,4,0,0.0,0.0,3.3321674,40,0
2.9747083,2,0.0,14,1.8456974,4,13,2,4,0,5.8289886,0.43635684,2.1550412,41,1
0.43519813,3,0.0,13,5.308744,1,7,1,3,0,0.0,0.3332845,0.7334951,36,0
6.717484,3,0.0,14,2.8092837,2,6,2,3,1,5.042596,0.0,3.5415025,33,1
-0.41300523,6,0.0,5,1.5244683,6,5,4,3,0,0.0,0.14388889,2.6062572,41,0
4.679941,3,0.0,9,2.5976434,1,1,1,3,0,0.0878249,0.3837257,0.99868464,30,0
5.5419164,3,0.0,13,5.592201,4,6,1,4,1,0.0,0.11290771,3.6691294,41,0
6.801446,5,0.0,15,7.4492207,2,14,1,4,1,7.3399634,1.5843799,3.837283,37,0
6.098738,1,0.0,15,3.5394542,2,9,1,4,1,3.1251113,1.1785681,2.3718772,41,1
6.5725784,4,0.0,12,5.235226,4,2,0,4,1,0.0,0.55823976,5.0,39,1
9.842215,4,0.0,3,3.6494224,1,12,0,3,1,0.0,0.87548643,3.029039,41,0
6.7381325,5,0.0,1,-2.205446,3,8,3,4,0,0.0,0.0,0.6342685,35,0
6.046468,3,0.0,12,3.5603714,0,3,0,4,1,4.366148,0.46584904,3.8387537,41,1
4.0391655,2,0.0,9,4.116314,1,12,3,4,0,0.0,0.0,2.7099123,32,0
5.2343297,2,0.0,13,5.548236,0,3,1,4,0,0.5900176,0.0,2.895793,38,1
9.230133,7,0.0,15,5.858832,5,13,5,3,0,2.6237798,0.0,1.5976508,41,0
3.010039,2,0.0,11,5.0909038,2,3,1,4,1,0.0,0.4082802,0.76189685,33,1
-2.6789937,5,0.0,13,4.2804055,4,7,3,4,0,0.0,0.59347665,2.4966204,40,0
6.5617323,3,0.0,10,5.2279043,1,4,1,4,1,1.3871119,0.0,3.3067856,34,1
1.508348,3,0.0,11,1.6204774,4,8,5,4,0,0.0,0.0,0.83744025,37,0
3.282939,3,0.0,15,2.9030898,2,0,3,2,0,0.7842669,0.16887446,0.051966906,39,0
5.9770226,4,0.0,8,6.102954,5,11,1,4,0,0.0,0.0,1.7246723,41,0
7.9509754,2,0.0,4,2.7983966,4,10,1,2,1,2.6928825,0.0,1.7516893,35,0
5.1015687,3,0.0,8,3.9593692,1,10,2,3,1,2.3596253,0.0,0.49295327,40,0
2.9308321,2,0.0,12,3.3388147,1,8,0,3,1,0.46660754,0.8912253,2.1321762,34,1
7.7661157,3,0.0,12,6.433933,2,2,4,3,1,0.0,0.8069271,3.4213195,33,0
7.7528257,2,0.0,3,0.9888129,4,8,0,4,1,8.263472,0.0,2.028676,36,1
3.6919887,3,0.0,11,6.577669,2,9,1,4,0,0.0,0.0,0.6506529,35,0
5.1859417,4,0.0,4,-1.8018273,0,9,2,3,1,7.2032375,2.427058,2.9434414,35,1
5.5602126,2,0.0,7,3.8133092,3,8,2,4,0,7.7155037,0.0,2.8009124,31,1
1.8810496,4,0.0,9,3.9365432,6,7,5,4,0,0.0,0.63183945,1.1511741,37,0
7.7035394,2,0.0,12,4.196582,2,6,0,4,1,0.0,0.0,2.9838076,37,1
2.502962,5,0.0,8,0.7407729,4,4,3,2,0,1.043613,0.0,0.22948678,36,0
9.830546,5,0.0,12,4.211712,0,10,0,2,1,0.47526112,0.57108355,2.3898423,39,1
5.9945264,5,0.0,12,4.5372148,2,7,4,3,0,10.874864,0.83990324,2.2788625,36,1
7.5734143,3,0.0,15,3.548492,1,1,2,4,0,7.340651,0.5481704,3.36026,41,1
4.805815,2,0.0,14,5.5705867,1,11,2,4,1,0.0,0.70099175,2.6351788,38,1
5.4094424,5,0.0,15,2.3330772,1,7,0,3,1,4.0390754,0.9682944,2.2766838,36,1
11.782899,3,0.0,15,4.5651755,3,13,1,3,1,0.0,0.0,5.0,41,1
2.1821759,3,0.0,8,2.1432898,3,14,2,4,1,0.0,0.0,3.5935812,41,0
6.190775,5,0.0,12,3.0045543,1,9,4,2,1,0.0,0.18948391,1.5879939,30,0
7.5265126,2,0.0,5,2.1807275,5,8,1,3,1,0.0,0.0,2.106205,38,0
5.8805876,2,0.0,15,5.063766,1,5,2,1,0,0.31582803,0.7496982,2.7187474,36,0
-2.0273395,7,0.0,15,6.785536,4,14,4,4,0,0.42838314,0.0,1.9813933,41,0
5.44826,4,0.0,9,2.2053475,5,2,2,4,1,1.546443,0.0,3.2166336,40,0
1.4441782,1,0.0,9,4.016686,6,3,4,4,0,0.59069616,0.27322215,0.42340994,33,1
2.564121,3,0.0,12,5.2440023,5,10,5,3,0,3.4038992,0.13767703,1.4809713,34,0
5.6255,0,0.0,14,7.1152115,5,2,3,4,1,0.0,0.0,0.85679734,38,0
-1.8628536,5,0.0,11,4.413056,4,11,2,3,0,0.0,0.0,0.7172687,32,0
2.01166,3,0.0,11,3.3341908,2,6,0,3,1,0.0,0.0,2.2525165,36,0
9.002689,3,0.0,10,5.0889025,1,9,3,4,0,0.0,0.0,3.39768,36,0
7.6571965,4,0.0,15,3.3944747,1,0,0,3,1,0.5785186,0.69326526,2.5280457,41,0
6.7650285,4,0.0,13,6.611819,2,2,0,4,1,1.2438481,0.32694995,2.7651048,36,1
5.1027308,4,0.0,10,2.9326138,1,2,0,4,1,0.0,0.32761085,4.481138,37,1
6.0783906,1,0.0,8,2.0493505,1,4,0,4,1,4.81939,0.08373489,2.8514304,31,1
9.127601,3,0.0,5,2.718257,4,4,1,4,1,0.9759991,0.7004795,2.996902,39,0
4.1881013,3,0.0,5,1.0955793,3,7,2,2,1,7.378579,0.0,1.9027039,37,1
1.4573619,3,0.0,11,5.415997,4,10,4,2,0,3.1593173,0.32315183,0.0,36,0
6.9600563,3,0.0,14,4.5822477,2,4,0,4,1,4.6824203,2.2425792,4.1970305,36,1
2.293524,6,0.0,15,5.5243897,0,12,2,4,0,2.6494298,0.0,4.675104,39,1
1.8327451,3,0.0,9,1.8713453,2,4,1,4,0,2.2170377,0.0,1.3829446,31,1
7.7719893,7,0.0,8,0.9744139,0,7,0,4,1,0.9122973,1.3758398,2.5925636,40,1
7.073466,2,0.0,15,5.942462,1,2,2,4,1,0.27166608,2.5921538,3.5958283,39,0
6.364186,2,0.0,12,4.079859,0,2,3,2,0,0.0,0.7535956,1.2888277,41,0
0.66902894,2,0.0,13,4.8727818,3,4,4,3,0,2.0294843,0.52971244,0.05078657,35,0
6.075834,5,0.0,3,1.0740038,4,7,0,4,1,0.0,0.061774645,1.9092306,41,0
6.6781344,2,0.0,14,5.5424647,3,2,1,2,1,0.0,0.0,2.5789726,41,0
2.1701214,2,0.0,13,3.3446307,4,3,2,3,1,6.4713407,0.4426542,2.7019436,39,1
9.9872875,4,0.0,10,2.629412,1,8,0,4,1,2.2139697,0.49264014,1.8999803,37,1
6.729488,3,0.0,8,4.869092,0,5,0,4,1,0.0,0.0,3.5214784,36,1
3.0976117,4,0.0,9,3.024337,4,7,3,4,0,0.0,0.0,2.0031545,32,0
3.7297747,5,0.0,10,3.5836518,4,5,0,4,1,5.2921395,0.0,2.030717,38,1
6.2742386,4,0.0,12,5.7764196,2,10,2,3,1,0.0,0.28640828,2.2821302,29,0
6.592072,5,0.0,8,4.061931,1,13,0,4,1,0.5324158,0.012794677,4.1350875,39,1
12.087086,3,0.0,11,5.936644,3,10,1,4,1,0.0,0.8348159,1.3622214,41,0
4.9318805,3,0.0,11,4.037412,6,2,2,4,0,10.262766,0.0,0.699044,38,1
8.852021,2,0.0,12,1.6706713,0,6,0,3,1,0.0,0.7076772,2.9776285,36,1
3.5421002,5,0.0,13,4.217087,3,8,0,4,1,0.0,0.0,3.197659,36,1
4.127548,2,0.0,7,1.5796878,3,7,1,4,1,0.0,0.9013998,3.7857382,38,0
4.316652,3,0.0,12,4.01031,1,8,0,4,1,6.632616,0.0,5.0,35,1
5.173046,4,0.0,10,3.2073402,4,14,1,4,1,0.0,0.61989635,2.0671394,36,0
4.041201,6,0.0,15,4.3552237,0,10,0,3,1,2.7785475,0.0,1.1350218,38,0
5.054296,4,0.0,8,-2.9799929,4,10,1,2,1,0.0,0.0,0.17231792,39,1
3.3446407,1,0.0,10,3.6057444,3,6,3,3,0,1.7790524,0.0,4.167233,34,0
6.266839,3,0.0,11,4.682933,5,1,1,4,1,0.15227619,0.0,4.6966214,39,1
2.148032,3,0.0,13,6.0633497,3,9,1,4,1,0.0,0.52191,3.273003,39,1
3.1602855,3,0.0,9,3.5686145,2,4,5,3,0,4.5833564,0.3876506,1.843191,38,0
1.6373161,1,0.0,7,2.2804675,2,8,2,4,0,1.1272919,0.0,0.038613185,36,0
3.7512412,4,0.0,8,3.1042829,3,5,1,4,1,0.9163199,0.73352903,0.21497053,33,0
4.0541224,4,0.0,10,3.5528262,1,10,0,4,1,0.0,0.53394663,3.6965158,41,1
1.4167955,1,0.0,9,2.6907604,3,3,2,4,0,1.1844538,0.0,1.0260543,31,0
6.872871,7,0.0,11,3.3178978,5,14,1,4,0,7.1438203,0.0,4.416625,41,1
7.2472005,3,0.0,3,0.5772536,3,7,0,3,1,8.619363,0.0,2.7776468,35,1
-1.1106656,3,0.0,3,-0.43606555,5,9,3,3,1,1.005345,0.0,0.0,37,0
10.763229,3,0.0,13,4.7212486,3,6,4,3,1,0.56465036,2.2916925,2.3847172,38,0
5.9021897,4,0.0,3,0.17611055,3,8,1,3,1,0.0,0.6693723,2.4338117,32,0
7.0623035,5,0.0,12,3.5152738,2,3,1,3,1,0.23818117,1.0725747,1.881994,32,0
4.33686,5,0.0,6,0.9697625,3,14,3,2,0,0.0,0.2377951,2.0955923,38,0
6.4044967,2,0.0,5,1.7160718,2,0,0,4,1,1.00432,0.0,2.4965694,36,0
7.5076437,4,0.0,15,8.435092,4,6,2,4,1,0.0,0.091969624,1.0051025,40,0
5.574071,3,0.0,14,6.247018,3,6,1,4,1,0.8388975,0.871622,2.7255795,33,0
7.621286,1,0.0,6,3.072935,2,4,1,4,0,4.8076186,0.0,2.9965656,39,1
7.8599806,1,0.0,11,3.6780047,4,3,2,3,1,0.51673275,0.54035056,4.331373,41,1
4.63252,3,0.0,13,5.3269954,3,0,3,3,0,0.047738746,0.0,3.2515311,36,0
6.6919575,3,0.0,15,2.129808,3,9,0,4,1,4.805319,0.16891086,2.0604553,37,1
6.5942683,6,0.0,1,-2.4038467,3,14,1,4,1,1.0069785,0.0,2.4010983,41,1
