A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,class
-0.99999994,1.0,1.0,0.9999995,1.0,0.9999999,-1.0,1.0,-0.9999999,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999994,1.0,-1.0,1.0,-0.9999997,-1.0,-1.0,-1.0,-1.0,1.0,-0.99996024,-1.0,-1.0,1.0,-0.9999978,1.0,1.0,1.0,0.99999994,-1.0,-1.0,0.9999869,-1.0,1.0,0
-0.998305,0.9999638,0.9995348,0.99567837,0.99930555,0.9976813,-0.99999976,0.9999205,-0.99731,0.9999973,0.99999005,0.99999946,-0.9999937,0.99999744,-0.99999744,-0.99803084,0.99995863,-0.9999605,0.99975544,-0.9968555,-1.0,-0.9999978,-0.999999,-0.99999744,0.99972266,-0.97523284,-0.9998576,-0.99996835,0.99999374,-0.9929166,0.9999997,0.9996414,0.9999944,0.997864,-0.9999999,-0.99987924,0.9818518,-0.9997413,0.9996275,1
-1.0,1.0,1.0,0.9999999,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.99999994,-1.0,-1.0,-1.0,-1.0,1.0,-0.99998754,-1.0,-1.0,1.0,-0.9999994,1.0,1.0,1.0,1.0,-1.0,-1.0,0.99999607,-1.0,1.0,1
-0.9989275,0.9999852,0.9997799,0.9972992,0.99963784,0.998613,-0.99999994,0.9999675,-0.9984239,0.99999905,0.99999624,0.9999998,-0.999998,0.9999992,-0.99999917,-0.9988381,0.99998224,-0.9999852,0.9998837,-0.9980663,-1.0,-0.99999934,-0.9999997,-0.9999992,0.9998715,-0.9822674,-0.9999374,-0.9999863,0.99999774,-0.99573886,0.99999994,0.9998173,0.99999815,0.99887264,-0.99999994,-0.9999465,0.9871827,-0.9998691,0.99981344,1
-0.99706167,0.9999227,0.99912244,0.9929095,0.9987802,0.99625707,-0.99999917,0.9998245,-0.9956318,0.9999925,0.9999749,0.9999984,-0.9999837,0.99999267,-0.999993,-0.996795,0.9999082,-0.9999098,0.9995155,-0.9948601,-0.99999994,-0.9999941,-0.9999969,-0.9999926,0.9994702,-0.9660627,-0.99970424,-0.9999284,0.99998355,-0.98848534,0.99999905,0.9993412,0.9999865,0.996487,-0.9999995,-0.9997498,0.9756663,-0.9995241,0.99926746,1
-0.9999997,1.0,0.99999994,0.99999714,0.99999994,0.99999934,-1.0,1.0,-0.99999905,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999995,1.0,-1.0,1.0,-0.9999982,-1.0,-1.0,-1.0,-1.0,1.0,-0.999865,-1.0,-1.0,1.0,-0.9999851,1.0,1.0,1.0,0.9999993,-1.0,-1.0,0.999943,-1.0,1.0,0
-0.91950023,0.9889336,0.9700938,0.89254206,0.9615727,0.9152642,-0.9990915,0.9833199,-0.91072357,0.99644554,0.9929452,0.9984056,-0.995744,0.9968625,-0.9971216,-0.92114854,0.986748,-0.9893945,0.97630197,-0.9116275,-0.99971056,-0.9971349,-0.9979417,-0.9969646,0.97304803,-0.77518266,-0.98067313,-0.9896752,0.9954625,-0.8893641,0.9988833,0.96742195,0.9955575,0.93216646,-0.99930364,-0.9800521,0.7872077,-0.9728296,0.9614544,1
-0.9999992,1.0,0.99999994,0.9999942,0.9999998,0.99999845,-1.0,1.0,-0.999998,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999887,1.0,-1.0,1.0,-0.99999666,-1.0,-1.0,-1.0,-1.0,1.0,-0.99975765,-1.0,-1.0,1.0,-0.99998146,1.0,0.99999994,1.0,0.9999987,-1.0,-1.0,0.99989796,-1.0,1.0,1
-0.999999,1.0,0.9999999,0.99999166,0.9999997,0.9999978,-1.0,1.0,-0.99999714,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999857,1.0,-1.0,0.99999994,-0.99999493,-1.0,-1.0,-1.0,-1.0,0.99999994,-0.99972457,-1.0,-1.0,1.0,-0.99996597,1.0,0.99999994,1.0,0.99999774,-1.0,-1.0,0.99985975,-0.99999994,0.99999994,1
-0.99999005,1.0,0.99999857,0.9999453,0.9999975,0.9999811,-1.0,0.99999994,-0.9999777,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999869,1.0,-1.0,0.9999996,-0.99996406,-1.0,-1.0,-1.0,-1.0,0.99999946,-0.99884856,-0.9999998,-1.0,1.0,-0.999851,1.0,0.9999992,1.0,0.9999851,-1.0,-0.9999999,0.99940723,-0.9999995,0.9999993,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1
-0.9999872,1.0,0.9999974,0.9999249,0.99999595,0.999975,-1.0,0.9999999,-0.99996805,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.999984,1.0,-0.99999994,0.9999992,-0.9999527,-1.0,-1.0,-1.0,-1.0,0.99999917,-0.99869126,-0.9999997,-1.0,1.0,-0.99977136,1.0,0.99999875,1.0,0.9999772,-1.0,-0.9999998,0.9993199,-0.9999993,0.99999905,1
-1.0,1.0,1.0,0.99999964,1.0,0.99999994,-1.0,1.0,-0.99999994,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999994,1.0,-1.0,1.0,-0.9999998,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999704,-1.0,-1.0,1.0,-0.9999984,1.0,1.0,1.0,0.99999994,-1.0,-1.0,0.9999899,-1.0,1.0,1
-0.99789155,0.9999506,0.99933696,0.99454516,0.9990978,0.9971399,-0.9999995,0.99988985,-0.9967447,0.99999595,0.999986,0.99999917,-0.9999902,0.99999595,-0.9999958,-0.9977534,0.9999423,-0.99994314,0.99967635,-0.9959555,-1.0,-0.9999964,-0.9999984,-0.9999959,0.99962056,-0.97249025,-0.9997987,-0.99995744,0.99999064,-0.9907324,0.9999995,0.99954754,0.9999922,0.99734575,-0.99999976,-0.9998417,0.9802357,-0.99967366,0.99953777,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999991,-1.0,-1.0,1.0,-0.99999994,1.0,1.0,1.0,1.0,-1.0,-1.0,0.99999976,-1.0,1.0,1
-0.99960494,0.99999714,0.9999406,0.9988789,0.9998974,0.99944735,-1.0,0.99999243,-0.99937284,0.9999999,0.9999994,1.0,-0.9999997,0.9999999,-0.9999999,-0.9995278,0.9999963,-0.9999973,0.9999705,-0.9992271,-1.0,-0.99999994,-0.99999994,-0.9999999,0.999968,-0.99036056,-0.99998623,-0.99999744,0.9999997,-0.9981773,1.0,0.9999483,0.9999997,0.99961525,-1.0,-0.99998677,0.9936202,-0.99996865,0.99994475,1
-0.9971278,0.99991935,0.9991151,0.9928703,0.9987781,0.9961563,-0.9999991,0.99983567,-0.99551004,0.99999255,0.9999752,0.9999984,-0.9999839,0.99999255,-0.9999928,-0.99697065,0.9999084,-0.999911,0.99951977,-0.99489194,-0.99999994,-0.999994,-0.99999696,-0.9999928,0.9994634,-0.96602756,-0.999702,-0.999932,0.99998397,-0.9891587,0.99999905,0.99934804,0.99998647,0.99657434,-0.9999995,-0.99975353,0.9756224,-0.99950135,0.9992877,1
-0.999841,0.999999,0.99996316,0.999408,0.9999474,0.9997429,-1.0,0.9999971,-0.99968785,0.99999994,0.9999998,1.0,-0.9999999,0.99999994,-0.99999994,-0.99980587,0.99999887,-0.99999887,0.99998546,-0.9995993,-1.0,-1.0,-1.0,-0.99999994,0.9999846,-0.9941128,-0.99999344,-0.99999917,0.9999999,-0.99865514,1.0,0.9999776,0.99999994,0.99978644,-1.0,-0.9999949,0.99609625,-0.99998546,0.9999804,0
-0.9974209,0.99993217,0.99918944,0.9935661,0.9988882,0.9963428,-0.9999993,0.99984646,-0.99571663,0.99999356,0.9999795,0.99999875,-0.99998546,0.99999386,-0.99999386,-0.9970409,0.9999225,-0.99991786,0.9995611,-0.995153,-0.99999994,-0.9999946,-0.99999744,-0.99999386,0.99952185,-0.9677631,-0.99974006,-0.99993926,0.9999863,-0.98902345,0.99999917,0.99938124,0.9999878,0.9968199,-0.9999996,-0.9997811,0.9764825,-0.99955976,0.99936265,1
-0.999028,0.99998385,0.9996791,0.99717283,0.9995755,0.9985727,-0.9999999,0.9999602,-0.99828357,0.99999887,0.9999962,0.9999998,-0.999997,0.9999989,-0.9999988,-0.9988799,0.9999813,-0.99997956,0.9998563,-0.9977842,-1.0,-0.999999,-0.9999996,-0.9999989,0.9998443,-0.9830295,-0.9999198,-0.9999863,0.9999972,-0.9941249,0.9999999,0.99979395,0.9999977,0.998653,-0.99999994,-0.99994105,0.9874691,-0.9998567,0.9998128,0
-0.9991677,0.99998856,0.99982613,0.9975365,0.99973243,0.9987789,-0.99999994,0.99997395,-0.99867576,0.99999934,0.9999973,0.9999999,-0.9999985,0.99999946,-0.9999994,-0.99902207,0.99998647,-0.9999892,0.99991405,-0.99829274,-1.0,-0.9999995,-0.9999998,-0.9999994,0.9999013,-0.9835741,-0.9999539,-0.99999106,0.99999857,-0.99627763,0.99999994,0.9998596,0.9999987,0.9990466,-1.0,-0.9999572,0.98926973,-0.9999016,0.9998366,1
-0.96773684,0.99751115,0.99016744,0.9505457,0.9868896,0.9645518,-0.9998946,0.9960181,-0.96348995,0.99942887,0.9987212,0.9997986,-0.9992354,0.9995141,-0.99953824,-0.9692622,0.9970021,-0.99765885,0.99313277,-0.9611566,-0.999979,-0.9995804,-0.9997226,-0.9995235,0.9919368,-0.870733,-0.9947194,-0.9977133,0.9991893,-0.94501275,0.9998717,0.9896683,0.99925196,0.972851,-0.99992555,-0.99469376,0.879625,-0.99177974,0.9877157,1
-0.96585447,0.9963506,0.9832772,0.9408311,0.9811989,0.95920336,-0.9997631,0.99380857,-0.9554243,0.9991283,0.9981424,0.9996562,-0.9985273,0.9991251,-0.9991323,-0.9657159,0.9959426,-0.99572957,0.9890639,-0.9522113,-0.99995655,-0.99914235,-0.9994673,-0.9991682,0.98794913,-0.8585025,-0.9913132,-0.99674624,0.99860924,-0.91855216,0.9997522,0.9866159,0.9987732,0.9618426,-0.99983054,-0.99242836,0.8705677,-0.9884916,0.98543763,0
-0.41050917,0.67063004,0.59785366,0.4026476,0.5735318,0.4243346,-0.83254635,0.61024356,-0.41454402,0.73009557,0.67035806,0.7862029,-0.7372041,0.7498848,-0.7690788,-0.45262015,0.63090944,-0.6514326,0.6222889,-0.45224288,-0.8620558,-0.7428119,-0.7603131,-0.7643299,0.5806692,-0.33436397,-0.6151747,-0.67516744,0.7324871,-0.42079908,0.8145139,0.5650269,0.73894304,0.4794526,-0.83826095,-0.60813284,0.27760488,-0.58444864,0.5000035,1
-0.9999998,1.0,1.0,0.9999982,0.99999994,0.99999964,-1.0,1.0,-0.99999946,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999997,1.0,-1.0,1.0,-0.99999887,-1.0,-1.0,-1.0,-1.0,1.0,-0.99990815,-1.0,-1.0,1.0,-0.999992,1.0,1.0,1.0,0.99999964,-1.0,-1.0,0.9999659,-1.0,1.0,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.99999815,-1.0,-1.0,1.0,-0.99999994,1.0,1.0,1.0,1.0,-1.0,-1.0,0.9999995,-1.0,1.0,1
-0.9999996,1.0,0.99999994,0.9999963,0.9999999,0.99999917,-1.0,1.0,-0.9999988,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999994,1.0,-1.0,1.0,-0.9999978,-1.0,-1.0,-1.0,-1.0,1.0,-0.9998489,-1.0,-1.0,1.0,-0.99998194,1.0,1.0,1.0,0.99999905,-1.0,-1.0,0.99992925,-1.0,1.0,1
-0.99933815,0.99998945,0.9997807,0.99778336,0.9996876,0.9989788,-0.99999994,0.9999748,-0.99878055,0.9999994,0.9999977,0.9999999,-0.9999982,0.9999994,-0.99999934,-0.99921376,0.9999888,-0.9999873,0.999899,-0.9984003,-1.0,-0.99999946,-0.99999976,-0.9999994,0.99989057,-0.9861328,-0.99994606,-0.99999166,0.99999845,-0.9952567,0.99999994,0.99986655,0.99999875,0.9989381,-1.0,-0.99996096,0.99017143,-0.99990594,0.9998714,1
-0.9999999,1.0,1.0,0.9999987,1.0,0.9999997,-1.0,1.0,-0.9999996,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999998,1.0,-1.0,1.0,-0.9999992,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999293,-1.0,-1.0,1.0,-0.99999326,1.0,1.0,1.0,0.9999997,-1.0,-1.0,0.9999704,-1.0,1.0,0
-0.9990764,0.9999863,0.9997502,0.9973977,0.99965507,0.99864894,-0.99999994,0.99996793,-0.99842,0.9999991,0.9999968,0.9999999,-0.9999978,0.99999917,-0.99999917,-0.99895245,0.9999841,-0.9999848,0.9998821,-0.9980304,-1.0,-0.9999993,-0.9999997,-0.99999917,0.99987173,-0.98334914,-0.9999364,-0.99998844,0.99999785,-0.99525666,0.99999994,0.9998245,0.99999815,0.9988963,-0.99999994,-0.99994916,0.98798436,-0.99987394,0.9998337,1
-0.9851224,0.9990475,0.9936831,0.9712334,0.992454,0.9816316,-0.9999633,0.9981748,-0.97903913,0.9998212,0.999585,0.99994636,-0.9996805,0.9998304,-0.9998262,-0.9849663,0.9988804,-0.99879616,0.99617964,-0.9776433,-0.9999953,-0.9998269,-0.99990565,-0.99983495,0.9957775,-0.9153912,-0.9972072,-0.9991243,0.99968016,-0.9570196,0.9999618,0.995112,0.9997312,0.98309237,-0.9999762,-0.99770397,0.9276405,-0.99600136,0.99480623,1
-0.9999938,1.0,0.999999,0.9999627,0.9999982,0.9999888,-1.0,0.99999994,-0.99998504,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999919,1.0,-1.0,0.9999997,-0.9999774,-1.0,-1.0,-1.0,-1.0,0.9999997,-0.9992279,-0.9999999,-1.0,1.0,-0.99987197,1.0,0.9999995,1.0,0.99998844,-1.0,-0.99999994,0.9995914,-0.9999997,0.99999964,0
-1.0,1.0,1.0,0.99999994,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.99999994,-1.0,-1.0,-1.0,-1.0,1.0,-0.99999046,-1.0,-1.0,1.0,-0.9999996,1.0,1.0,1.0,1.0,-1.0,-1.0,0.9999972,-1.0,1.0,1
-0.99980086,0.99999857,0.99994564,0.9992608,0.9999284,0.99968475,-1.0,0.9999956,-0.99962026,0.99999994,0.99999976,1.0,-0.9999998,0.99999994,-0.99999994,-0.9997721,0.99999845,-0.99999815,0.99998146,-0.9994635,-1.0,-0.99999994,-1.0,-0.99999994,0.99997747,-0.99344826,-0.9999902,-0.9999988,0.9999998,-0.99825376,1.0,0.9999699,0.9999999,0.99970317,-1.0,-0.9999931,0.99553293,-0.9999805,0.9999736,1
-0.99996126,0.9999999,0.999994,0.99982893,0.9999885,0.999934,-1.0,0.99999964,-0.9999203,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99994785,0.9999999,-0.9999999,0.99999785,-0.9998822,-1.0,-1.0,-1.0,-1.0,0.9999975,-0.9973683,-0.9999991,-0.99999994,1.0,-0.9996312,1.0,0.99999624,1.0,0.9999444,-1.0,-0.9999993,0.9986063,-0.99999756,0.9999962,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1
-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-0.99999994,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.99999994,-1.0,-1.0,-1.0,-1.0,1.0,-0.99998295,-1.0,-1.0,1.0,-0.9999991,1.0,1.0,1.0,1.0,-1.0,-1.0,0.99999464,-1.0,1.0,1
-0.9833475,0.99880165,0.9924567,0.9685312,0.99114525,0.9794598,-0.9999483,0.99774843,-0.97621524,0.99977386,0.99948466,0.9999273,-0.99958676,0.99977577,-0.9997772,-0.98290986,0.99862874,-0.99851227,0.995354,-0.9760322,-0.99999315,-0.99977696,-0.9998749,-0.99978095,0.9948502,-0.90419,-0.99661016,-0.99887145,0.9995986,-0.95218915,0.99994755,0.9942373,0.9996444,0.98049986,-0.99996614,-0.99720275,0.9163744,-0.9953001,0.994096,1
-0.99999535,1.0,0.9999995,0.999974,0.999999,0.9999919,-1.0,1.0,-0.9999893,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999938,1.0,-1.0,0.9999999,-0.9999839,-1.0,-1.0,-1.0,-1.0,0.9999998,-0.99934024,-0.99999994,-1.0,1.0,-0.99993205,1.0,0.9999997,1.0,0.9999937,-1.0,-0.99999994,0.9996838,-0.9999998,0.99999976,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1
-0.9999605,0.9999998,0.9999891,0.9997864,0.9999845,0.99992347,-1.0,0.99999946,-0.9999081,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99994814,0.9999998,-0.99999976,0.9999963,-0.99985445,-1.0,-1.0,-1.0,-1.0,0.9999962,-0.9974109,-0.9999985,-0.9999999,1.0,-0.99938625,1.0,0.9999947,1.0,0.9999186,-1.0,-0.99999905,0.99844325,-0.999997,0.9999957,1
-0.8803433,0.9761745,0.9388175,0.8351575,0.92957616,0.86769783,-0.9965424,0.9650838,-0.8632211,0.9903359,0.98376703,0.995271,-0.9877744,0.9909751,-0.99161166,-0.88146603,0.9713307,-0.9734502,0.9499562,-0.863259,-0.99884295,-0.9912706,-0.9935735,-0.9914303,0.944967,-0.72004145,-0.9583666,-0.9774967,0.9877161,-0.81144357,0.9963792,0.9395757,0.9890913,0.8844882,-0.9973268,-0.9606467,0.7172674,-0.9495192,0.9306916,0
-1.0,1.0,1.0,0.99999976,1.0,0.99999994,-1.0,1.0,-0.99999994,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-1.0,-1.0,-1.0,-1.0,1.0,-0.99998033,-1.0,-1.0,1.0,-0.99999815,1.0,1.0,1.0,0.99999994,-1.0,-1.0,0.99999297,-1.0,1.0,1
-0.97612256,0.99803394,0.991017,0.957997,0.9886769,0.97147816,-0.9999199,0.99661005,-0.9695965,0.999603,0.99906427,0.99986774,-0.99936986,0.9996348,-0.9996548,-0.9746361,0.99772686,-0.99796164,0.9937125,-0.9674052,-0.9999856,-0.999669,-0.9997922,-0.9996393,0.9931403,-0.8845262,-0.995583,-0.99819714,0.99936223,-0.9475567,0.9999078,0.99183965,0.9994336,0.9752251,-0.9999465,-0.99567187,0.8973211,-0.9935731,0.99075097,1
-0.9998443,0.9999991,0.9999641,0.9994425,0.99994826,0.999759,-1.0,0.99999714,-0.99971855,1.0,0.9999999,1.0,-0.9999999,1.0,-0.99999994,-0.9998054,0.99999887,-0.99999887,0.9999863,-0.99957573,-1.0,-1.0,-1.0,-0.99999994,0.9999856,-0.9943034,-0.9999938,-0.9999992,0.9999999,-0.99865824,1.0,0.99997956,0.99999994,0.999785,-1.0,-0.9999952,0.9962664,-0.9999862,0.9999816,1
-0.9999996,1.0,0.99999994,0.9999962,0.99999994,0.99999905,-1.0,1.0,-0.9999988,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999934,1.0,-1.0,1.0,-0.9999977,-1.0,-1.0,-1.0,-1.0,1.0,-0.9998387,-1.0,-1.0,1.0,-0.9999847,1.0,1.0,1.0,0.99999917,-1.0,-1.0,0.99992836,-1.0,1.0,1
-0.70324385,0.90581024,0.842463,0.671023,0.8196813,0.702782,-0.97501034,0.87740433,-0.68961036,0.94359064,0.92011726,0.96496946,-0.94238955,0.9486906,-0.9530102,-0.7232512,0.88811654,-0.89858884,0.8582481,-0.71575016,-0.9865202,-0.9500054,-0.9579181,-0.95261496,0.84203786,-0.5394955,-0.8658266,-0.90727186,0.93948334,-0.6736184,0.9723106,0.82821625,0.9412823,0.74626786,-0.9779468,-0.8663825,0.5269055,-0.8402266,0.7959071,1
-0.7213001,0.9096659,0.8423496,0.6781341,0.8287645,0.7084751,-0.9767812,0.8774956,-0.70311105,0.94790363,0.9241095,0.9678846,-0.94207746,0.9510438,-0.9568891,-0.73833317,0.8978262,-0.9005379,0.8639037,-0.71338993,-0.9878299,-0.9530919,-0.96036905,-0.9547423,0.84319186,-0.548325,-0.8690258,-0.91103536,0.9429723,-0.66120607,0.9743923,0.8364986,0.94518983,0.751314,-0.97981846,-0.8682621,0.5418159,-0.8531874,0.80333424,1
-0.999995,1.0,0.9999992,0.9999656,0.99999857,0.9999902,-1.0,1.0,-0.9999876,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999932,1.0,-1.0,0.99999976,-0.9999799,-1.0,-1.0,-1.0,-1.0,0.99999976,-0.9992131,-0.99999994,-1.0,1.0,-0.9998984,1.0,0.99999964,1.0,0.9999898,-1.0,-0.99999994,0.9996519,-0.9999998,0.99999964,1
-0.9950424,0.9998551,0.99885994,0.98988557,0.9982988,0.9939083,-0.9999984,0.9997185,-0.9935653,0.9999845,0.99995124,0.9999963,-0.9999729,0.99998647,-0.9999865,-0.99496025,0.9998232,-0.99986035,0.9993563,-0.99263096,-0.9999998,-0.99998873,-0.99999404,-0.9999862,0.9991799,-0.9545494,-0.99955845,-0.9998694,0.9999707,-0.98749334,0.9999979,0.99888957,0.9999722,0.99527043,-0.99999905,-0.9995943,0.9657689,-0.9991591,0.9987458,1
-0.99999994,1.0,1.0,0.9999996,1.0,0.99999994,-1.0,1.0,-0.9999999,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999994,1.0,-1.0,1.0,-0.99999976,-1.0,-1.0,-1.0,-1.0,1.0,-0.999967,-1.0,-1.0,1.0,-0.9999971,1.0,1.0,1.0,0.99999994,-1.0,-1.0,0.9999876,-1.0,1.0,0
-0.27852568,0.4671118,0.37972158,0.25713253,0.39604896,0.26971725,-0.5895252,0.3809186,-0.23981997,0.49508125,0.4506715,0.5654973,-0.49199283,0.50267935,-0.541104,-0.3114846,0.42809513,-0.38840133,0.40445113,-0.31071252,-0.6373392,-0.4695298,-0.4992721,-0.5336311,0.3707137,-0.22868094,-0.3873192,-0.4710184,0.502986,-0.23111424,0.58708614,0.38951614,0.51474905,0.29528785,-0.59878683,-0.39537382,0.1676778,-0.3991464,0.31799278,1
-1.0,1.0,1.0,0.99999994,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.99999344,-1.0,-1.0,1.0,-0.9999996,1.0,1.0,1.0,1.0,-1.0,-1.0,0.9999979,-1.0,1.0,1
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.99999994,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0
-0.9999991,1.0,0.9999998,0.99999297,0.99999976,0.99999815,-1.0,1.0,-0.9999974,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999988,1.0,-1.0,0.99999994,-0.9999952,-1.0,-1.0,-1.0,-1.0,0.99999994,-0.9997576,-1.0,-1.0,1.0,-0.9999655,1.0,0.99999994,1.0,0.99999803,-1.0,-1.0,0.9998857,-1.0,0.99999994,0
-0.99999994,1.0,1.0,0.99999917,1.0,0.9999998,-1.0,1.0,-0.9999998,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999999,1.0,-1.0,1.0,-0.9999995,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999495,-1.0,-1.0,1.0,-0.9999953,1.0,1.0,1.0,0.9999998,-1.0,-1.0,0.99998003,-1.0,1.0,1
-0.99984366,0.999999,0.9999684,0.9993995,0.9999453,0.9997464,-1.0,0.99999744,-0.9997029,1.0,0.9999998,1.0,-0.9999999,1.0,-1.0,-0.9998134,0.99999887,-0.9999989,0.99998665,-0.9995854,-1.0,-1.0,-1.0,-1.0,0.9999851,-0.99397755,-0.99999386,-0.9999993,0.9999999,-0.99882364,1.0,0.9999796,0.99999994,0.9997845,-1.0,-0.99999547,0.9966266,-0.99998564,0.99998,0
-0.9999999,1.0,1.0,0.9999988,1.0,0.99999976,-1.0,1.0,-0.99999964,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999998,1.0,-1.0,1.0,-0.99999934,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999221,-1.0,-1.0,1.0,-0.99999547,1.0,1.0,1.0,0.9999998,-1.0,-1.0,0.9999724,-1.0,1.0,0
-1.0,1.0,1.0,0.99999976,1.0,0.99999994,-1.0,1.0,-0.99999994,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.99999994,1.0,-1.0,1.0,-0.9999998,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999734,-1.0,-1.0,1.0,-0.9999988,1.0,1.0,1.0,0.99999994,-1.0,-1.0,0.9999909,-1.0,1.0,1
-0.9991328,0.9999872,0.9997821,0.9975558,0.9996707,0.9987215,-0.99999994,0.9999708,-0.99853075,0.9999992,0.999997,0.9999999,-0.9999981,0.9999992,-0.9999992,-0.9989754,0.9999849,-0.99998593,0.9998937,-0.99815136,-1.0,-0.9999994,-0.99999976,-0.9999993,0.99988085,-0.9832727,-0.99994206,-0.9999896,0.99999815,-0.9956673,0.99999994,0.9998462,0.99999833,0.99894685,-1.0,-0.9999522,0.9889428,-0.99988514,0.9998429,1
-0.9607904,0.99605376,0.98339885,0.9381572,0.9799393,0.95617676,-0.99975306,0.99325436,-0.9506268,0.99897325,0.9979124,0.9996065,-0.9984837,0.9990131,-0.9991117,-0.96052676,0.9954663,-0.9956188,0.9889119,-0.94903755,-0.9999497,-0.99910915,-0.999429,-0.9990426,0.9871982,-0.8469223,-0.99099874,-0.9962869,0.9985046,-0.9214546,0.99972266,0.98537064,0.9985888,0.9610583,-0.9998179,-0.9917302,0.8639461,-0.9881745,0.9840281,1
-0.9999986,1.0,0.99999976,0.9999892,0.99999964,0.9999971,-1.0,1.0,-0.99999624,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.9999981,1.0,-1.0,0.99999994,-0.99999344,-1.0,-1.0,-1.0,-1.0,0.99999994,-0.99967545,-1.0,-1.0,1.0,-0.9999535,1.0,0.99999994,1.0,0.999997,-1.0,-1.0,0.99983865,-0.99999994,0.99999994,1
