parents_great_pret,parents_pretentious,parents_usual,has_nurs_critical,has_nurs_improper,has_nurs_less_proper,has_nurs_proper,has_nurs_very_crit,form_complete,form_completed,form_foster,form_incomplete,children_1,children_2,children_3,children_more,housing_convenient,housing_critical,housing_less_conv,finance_convenient,finance_inconv,social_nonprob,social_problematic,social_slightly_prob,health_not_recom,health_priority,health_recommended,class
0.07823781,-0.008138738,0.93383604,-0.043686505,-0.14159083,0.19078793,0.98435664,0.06261408,0.06218698,0.1629812,0.788634,-0.1351867,0.99930835,-0.015954496,0.054476205,0.023698034,-0.07863924,-0.02320044,0.99941677,0.94041586,0.10445214,0.21940586,-0.25698805,0.99862516,0.07168881,0.9832113,0.1122171,1
0.091583006,-0.00866071,0.9551683,-0.096694775,-0.15404768,0.20241377,0.9908391,0.08070465,0.054568414,0.1730793,0.82401264,-0.15624106,0.99972117,-0.0112209525,0.060234822,0.027363334,-0.09012799,-0.028688833,0.99979085,0.96048814,0.046218645,0.23771459,-0.27486503,0.999452,0.06860699,0.9907914,0.12498747,3
0.08200066,-0.006368439,0.94604176,-0.074882746,-0.14028288,0.19634518,0.98722243,0.08708186,0.06405113,0.15222959,0.80427647,-0.1367899,0.99953413,-0.00752842,0.057955906,0.02872376,-0.08199847,-0.024813393,0.9996201,0.94858956,0.09091502,0.23316404,-0.2589228,0.9990662,0.0670385,0.9871623,0.116311975,3
0.07937783,-0.0065850634,0.9429302,-0.07853376,-0.14158788,0.20223522,0.9879643,0.065747514,0.06551562,0.16618687,0.79700196,-0.14351146,0.9995258,-0.0061900383,0.055343848,0.028053427,-0.07817149,-0.028300341,0.99962693,0.95061237,0.05833507,0.22350396,-0.2627844,0.9990687,0.06691742,0.9869501,0.12288423,0
0.07743728,-0.0123754535,0.947481,-0.070267,-0.15629196,0.19825394,0.98824334,0.08004289,0.063614875,0.16209911,0.8079026,-0.1441305,0.9995826,-0.011222055,0.054149672,0.023258764,-0.07646978,-0.027240658,0.9996534,0.9519859,0.06855754,0.23721571,-0.26765463,0.9991359,0.066724926,0.98788506,0.11557686,3
0.08100061,-0.010860954,0.9328368,-0.041450422,-0.15256555,0.19379394,0.9840022,0.0669299,0.06638094,0.15177819,0.78996766,-0.12828997,0.9992687,-0.010816804,0.057412844,0.026664939,-0.0702396,-0.02758854,0.999389,0.9394352,0.10515008,0.2290535,-0.2592472,0.99854183,0.07348417,0.9828433,0.110742874,1
0.0922485,-0.004880047,0.95562273,-0.10043004,-0.14373678,0.2019806,0.99047697,0.083858386,0.051701043,0.1667874,0.8216253,-0.14654067,0.99971014,-0.007950343,0.059758123,0.028743103,-0.09219889,-0.027138006,0.9997793,0.95893776,0.05294437,0.23606925,-0.27052104,0.99943644,0.072541304,0.99072385,0.124011286,1
0.08938023,-0.01158284,0.9448041,-0.07064581,-0.144301,0.19645058,0.98846895,0.07931503,0.049577378,0.17110884,0.8035101,-0.13791895,0.9995717,-0.012746188,0.057657782,0.029232118,-0.07749101,-0.023480324,0.99963886,0.95319206,0.061317135,0.23733833,-0.25479037,0.99911183,0.07463571,0.9875682,0.1176474,0
0.10120488,-0.01640201,0.9627182,-0.10863118,-0.16228169,0.20212857,0.99272954,0.09716331,0.04896384,0.16521353,0.84034055,-0.15904908,0.9998126,-0.014698102,0.060239814,0.030431632,-0.09716383,-0.027597586,0.9998546,0.9662247,0.041252375,0.25217053,-0.27862096,0.9996139,0.064094625,0.9927144,0.12606224,0
0.096670866,-0.008028417,0.9590558,-0.10890129,-0.16092841,0.2057251,0.9924646,0.0864278,0.048559546,0.18179134,0.83260876,-0.16399226,0.99979174,-0.013375956,0.06528774,0.02572385,-0.090673156,-0.026559468,0.99984026,0.9660285,0.048621997,0.2434156,-0.27591148,0.9995708,0.07454399,0.9923605,0.13393207,3
0.07828252,-0.013425721,0.9398301,-0.05519486,-0.14071393,0.1847458,0.9849321,0.071910836,0.06559293,0.15177515,0.7967824,-0.13229306,0.99937385,-0.015399509,0.058819745,0.027444316,-0.072808735,-0.029885093,0.99947625,0.9418696,0.097205766,0.2315116,-0.2604851,0.998758,0.072195634,0.9843543,0.10726204,1
0.08488784,-0.010288926,0.94168,-0.066876456,-0.13926588,0.19410641,0.98700464,0.07247856,0.06341305,0.16135131,0.79676527,-0.14068559,0.9994836,-0.009930794,0.058750167,0.025773281,-0.07988199,-0.023537863,0.99958175,0.9484022,0.08358517,0.22645214,-0.25623816,0.9989777,0.06681598,0.98651314,0.116289705,0
0.07502861,-0.014408574,0.9411832,-0.06133969,-0.14489552,0.1926611,0.9866622,0.06872067,0.061346937,0.15993027,0.79936403,-0.14352936,0.99947315,-0.016605616,0.057183545,0.029743588,-0.077860944,-0.03115479,0.99956757,0.94727695,0.076785356,0.22617762,-0.25964,0.99892235,0.06658318,0.9858786,0.11514241,0
0.08727918,-0.00543022,0.9486047,-0.077785715,-0.14279553,0.1955117,0.988991,0.07344393,0.05660355,0.16419135,0.81031173,-0.14296469,0.9996019,-0.011210933,0.061564326,0.028415795,-0.08891964,-0.02665802,0.99968493,0.9540999,0.0716119,0.23132955,-0.26216197,0.9992156,0.071107805,0.9883189,0.122318946,3
0.073521934,-0.009995687,0.94114006,-0.05641663,-0.1500308,0.19221653,0.98558,0.07533694,0.067544945,0.1472061,0.7996449,-0.1314809,0.99940956,-0.008545631,0.056356475,0.029551798,-0.08005245,-0.028067159,0.9995136,0.9435451,0.076043814,0.22831191,-0.25824636,0.9988293,0.060497362,0.9852662,0.115882404,0
0.089498766,-0.0108417645,0.9553361,-0.09315771,-0.14709854,0.19903886,0.99065536,0.083106406,0.061446477,0.15943064,0.82274175,-0.15022576,0.99971956,-0.011981722,0.059922718,0.02726976,-0.09581607,-0.025250565,0.9997802,0.9596413,0.057545524,0.24088168,-0.2728006,0.99943393,0.06353696,0.99090445,0.12665464,1
0.09024183,-0.012842158,0.94739467,-0.07779174,-0.14567366,0.18619964,0.9886959,0.082122676,0.05438776,0.16131888,0.8111878,-0.14712818,0.99958813,-0.008358079,0.06281918,0.029339194,-0.08118002,-0.026247447,0.99966997,0.953195,0.07807915,0.22526959,-0.25839463,0.99918544,0.065987185,0.988353,0.12195209,3
0.08152838,-0.003593057,0.94857347,-0.083355114,-0.13217129,0.19401172,0.9893339,0.07110625,0.053545766,0.16958798,0.81036276,-0.15047218,0.99964154,-0.018063283,0.060850233,0.027746193,-0.078115895,-0.027301522,0.9997069,0.9555625,0.06837805,0.23169571,-0.2625354,0.9992546,0.07403301,0.9887441,0.12362642,3
0.08598226,-0.006963215,0.9494265,-0.08067822,-0.14631978,0.19950292,0.9893243,0.07220848,0.05572721,0.17297265,0.81248176,-0.14774749,0.9996273,-0.00938534,0.059611715,0.028410029,-0.08047822,-0.028356541,0.99970436,0.9554141,0.06175301,0.23263912,-0.26431325,0.99925447,0.071059026,0.98886967,0.12303272,0
0.08588853,-0.012583314,0.9494018,-0.083852984,-0.14763387,0.19631802,0.9886286,0.08158621,0.05637464,0.16482079,0.8111493,-0.14838852,0.99959636,-0.013502269,0.059232306,0.028734788,-0.08195282,-0.028805837,0.9996887,0.95314443,0.07003164,0.22035664,-0.2631451,0.99922967,0.06461662,0.9885121,0.13052388,0
0.09229207,-0.010327181,0.954189,-0.09469305,-0.1610909,0.20576712,0.9910257,0.08087709,0.04813492,0.17771302,0.8248676,-0.15800406,0.99972147,-0.009429969,0.056154713,0.028388802,-0.08668284,-0.029665004,0.99979085,0.96137697,0.043808952,0.23097639,-0.2735741,0.99945194,0.06545498,0.9909522,0.13590269,0
0.07973193,-0.0030625889,0.9408736,-0.060992073,-0.1395208,0.18812588,0.98706263,0.06398145,0.06527666,0.16310216,0.7989701,-0.14089644,0.9994813,-0.008229283,0.056943323,0.025698245,-0.08152427,-0.023217313,0.99956834,0.94823945,0.08658021,0.22589049,-0.25625697,0.9989525,0.071800455,0.98613155,0.116496935,1
0.09467803,-0.0075400383,0.9623294,-0.11273188,-0.15940541,0.21136978,0.9927401,0.084129535,0.056812007,0.18329585,0.83364475,-0.17344354,0.99981666,-0.013148492,0.058228333,0.02918329,-0.102058746,-0.021325745,0.9998652,0.9669873,0.044807542,0.24320278,-0.27830386,0.99963146,0.06298891,0.99303526,0.13832761,3
0.09482927,-0.008204708,0.9617595,-0.10928755,-0.16506326,0.20745574,0.99242187,0.08848156,0.062604345,0.16512875,0.8389361,-0.16828716,0.9998039,-0.00811568,0.060499948,0.027726885,-0.10537898,-0.023530297,0.9998562,0.96550745,0.04782765,0.25175694,-0.28682402,0.9996097,0.063687906,0.99274576,0.13207863,3
0.089847736,-0.008688998,0.9511609,-0.08171441,-0.15633667,0.20352204,0.99029064,0.07426427,0.061526388,0.17215532,0.81649834,-0.1538543,0.9996781,-0.015262946,0.061167214,0.025962265,-0.0847628,-0.026835836,0.99974775,0.95860034,0.062321585,0.23949724,-0.27114072,0.99934846,0.07319132,0.9896102,0.1257708,3
0.08070872,-0.007359767,0.93832487,-0.0673891,-0.1531638,0.20583916,0.9868091,0.067617245,0.06389229,0.17378841,0.79163855,-0.13795228,0.999447,-0.009907436,0.05414175,0.024939792,-0.07258717,-0.026142957,0.9995578,0.94768864,0.06874786,0.21733937,-0.2548479,0.99892044,0.077274434,0.985277,0.12392078,4
0.07486754,-0.008621546,0.93153226,-0.03744221,-0.14952755,0.18442611,0.9848459,0.05956781,0.060399193,0.16118693,0.7906375,-0.12388361,0.9992895,-0.014538262,0.060582533,0.026611533,-0.06378863,-0.030620595,0.99938333,0.94224167,0.08940769,0.22743215,-0.25249156,0.9985456,0.08407808,0.9825644,0.1141646,1
0.08918721,-0.0076379706,0.9533112,-0.08386867,-0.15952438,0.19821872,0.9898932,0.08184208,0.059550263,0.16118236,0.8227365,-0.14907196,0.9996704,-0.013128703,0.0608103,0.029757228,-0.08358257,-0.027697712,0.9997409,0.9568682,0.067252524,0.23715386,-0.27090994,0.99935216,0.07485031,0.9893666,0.12247463,1
0.088359855,-0.012755149,0.9468336,-0.07320446,-0.14410962,0.1933389,0.9882365,0.07809105,0.05191944,0.16588415,0.8110249,-0.14579894,0.9995839,-0.012513521,0.06230759,0.029287279,-0.07891273,-0.027921138,0.99966544,0.95169985,0.08310981,0.23320612,-0.26548603,0.9991573,0.071102686,0.98833644,0.11253608,3
0.08912979,-0.008095557,0.9536233,-0.09172944,-0.15446116,0.20134826,0.990944,0.08335071,0.063334174,0.16135296,0.8137989,-0.1426432,0.9996994,-0.0018995828,0.06335117,0.026564285,-0.09201996,-0.027250761,0.9997712,0.9599724,0.057470255,0.2428508,-0.26349258,0.9993931,0.06732804,0.99040794,0.13097581,1
0.086862415,-0.009023094,0.95091224,-0.08322288,-0.15504052,0.20383671,0.98973125,0.07738618,0.06325291,0.16081141,0.81663924,-0.15181914,0.99965155,-0.009695927,0.06421659,0.02757333,-0.08287129,-0.028299797,0.9997312,0.95663863,0.070456594,0.24134839,-0.2724553,0.99930024,0.0698993,0.9892515,0.121862516,3
0.085034646,-0.0032348223,0.94764787,-0.07940035,-0.14735708,0.20199941,0.98864335,0.06977303,0.062125824,0.16931148,0.80826944,-0.14814194,0.9996066,-0.009388667,0.05592226,0.025562726,-0.08306953,-0.025712619,0.99969184,0.9533296,0.07914037,0.23298922,-0.26786622,0.999215,0.07439748,0.988443,0.12111921,3
0.07655918,-0.009424251,0.9290782,-0.0418497,-0.14379375,0.19138387,0.98330975,0.059330598,0.07166876,0.15737341,0.77711713,-0.12659608,0.9991986,-0.009056931,0.0584252,0.0237403,-0.06688769,-0.026002,0.9993331,0.9372262,0.11703584,0.2237039,-0.25311378,0.9983984,0.08152717,0.9816874,0.11178429,0
0.089780204,-0.012363207,0.9486606,-0.085853994,-0.15269686,0.19950879,0.98933476,0.0826408,0.06177366,0.16178365,0.8079361,-0.14871523,0.99961674,-0.0049164235,0.059980974,0.028485049,-0.087672286,-0.025640775,0.9997089,0.95493466,0.066852905,0.22714134,-0.26283646,0.9992529,0.06498498,0.98904985,0.12443506,3
0.08156903,-0.014273024,0.9372795,-0.04938075,-0.14446138,0.18667133,0.9865552,0.05989857,0.062373675,0.15972076,0.79727244,-0.13633767,0.9994251,-0.01435829,0.05795709,0.029515516,-0.071694925,-0.029645538,0.99952483,0.94661856,0.08832471,0.2338868,-0.25695902,0.99881727,0.07576855,0.984719,0.11420504,0
0.07519611,-0.010583103,0.9315412,-0.046460632,-0.15047215,0.19815412,0.9839622,0.06394368,0.0744966,0.15377654,0.78194594,-0.12712225,0.99925166,-0.0086537525,0.055480693,0.025425939,-0.070228174,-0.026839083,0.99938995,0.93892,0.09149585,0.22759841,-0.25879374,0.9985243,0.07535064,0.98247594,0.11194371,1
0.087928884,-0.0031541332,0.958584,-0.11036973,-0.1463682,0.20504895,0.992344,0.07409823,0.048240576,0.18372028,0.83171844,-0.16680577,0.99977875,-0.013371214,0.055581175,0.02990378,-0.09945249,-0.02620532,0.99983096,0.965564,0.0071288333,0.2266221,-0.27174163,0.99956346,0.05115144,0.99203515,0.14632075,3
0.08391339,-0.009113834,0.952906,-0.09597804,-0.15179284,0.20826073,0.99015146,0.07918156,0.062377807,0.16749007,0.81400216,-0.15228088,0.9996819,-0.009248619,0.061075557,0.027894318,-0.0848603,-0.028940938,0.99976355,0.9578775,0.05591901,0.23067202,-0.27337056,0.9993799,0.06534162,0.9900321,0.12899752,3
0.0957986,-0.014487988,0.96192557,-0.111815915,-0.16183412,0.21247773,0.99316204,0.083607376,0.061668795,0.16820112,0.83608896,-0.16449381,0.999817,-0.014397275,0.06331025,0.027262378,-0.09403785,-0.029238084,0.9998659,0.96780187,0.033567388,0.25147793,-0.28292078,0.99962705,0.065037236,0.9926658,0.1337849,0
0.07859019,-0.0075487774,0.9422045,-0.06869099,-0.13943386,0.19505213,0.9870657,0.07272909,0.05641421,0.16331597,0.8003105,-0.1401982,0.9995098,-0.013165875,0.060842093,0.02855997,-0.07108049,-0.029811315,0.9996004,0.9483497,0.07047027,0.22547792,-0.25829998,0.998996,0.06753295,0.986764,0.11918636,0
0.092639394,-0.0096558165,0.95962834,-0.10430669,-0.16640624,0.2018911,0.99276364,0.08533168,0.062293407,0.16470648,0.8326651,-0.16246448,0.9998012,-0.012360573,0.065420836,0.030108755,-0.09959936,-0.025610412,0.99984914,0.9664651,0.05410244,0.25372505,-0.28007886,0.999576,0.06693464,0.99247116,0.12940007,3
0.0717693,-0.005859755,0.91682374,-0.024460137,-0.13853104,0.18834573,0.97894406,0.04864635,0.07638901,0.15234911,0.7670877,-0.1236224,0.9988374,-0.0085674515,0.05364097,0.024103476,-0.07408577,-0.024177346,0.9990453,0.9261971,0.11419086,0.20889772,-0.24834238,0.9977888,0.0747882,0.97747904,0.11011355,3
0.08352638,-0.009069574,0.94170904,-0.06219633,-0.15218791,0.19762394,0.9868157,0.06974567,0.06734699,0.16150318,0.80000377,-0.14321794,0.99948204,-0.009164062,0.054736234,0.028232982,-0.084701106,-0.024323568,0.99959147,0.94772595,0.07782644,0.22503635,-0.26159,0.99899113,0.06596897,0.9866079,0.119250566,3
0.089683466,-0.01005828,0.95007545,-0.08867282,-0.14119649,0.19652142,0.9897865,0.074005805,0.04810627,0.17527097,0.8163044,-0.15091722,0.99965125,-0.011871488,0.058540232,0.028296629,-0.08498864,-0.030371204,0.99973434,0.95695937,0.057702,0.22590023,-0.26784974,0.9993214,0.07062888,0.98946035,0.124682546,1
0.08601266,-0.0026253327,0.9541811,-0.09841536,-0.15170208,0.20221233,0.9911818,0.07358228,0.059188094,0.1682291,0.8234599,-0.15875943,0.9997274,-0.007375479,0.06055803,0.029795025,-0.088985585,-0.026882041,0.9997911,0.9612293,0.039226867,0.24247435,-0.26991302,0.9994391,0.068395935,0.99079937,0.12821753,1
0.09219578,-0.009012947,0.9566855,-0.10027686,-0.15249372,0.19680516,0.9914943,0.07454124,0.04794252,0.17760356,0.8286756,-0.15453966,0.9997396,-0.012833419,0.062106267,0.030738685,-0.087041676,-0.029908266,0.9998002,0.9624881,0.036608778,0.23373269,-0.27412122,0.99949336,0.073125646,0.99112076,0.13327941,3
0.085301556,-0.008483981,0.9457029,-0.071615785,-0.14555044,0.1967831,0.98848987,0.06786662,0.05820179,0.17069533,0.8087123,-0.15135841,0.99959207,-0.013611593,0.059107363,0.030621843,-0.08456584,-0.028347392,0.9996789,0.95306474,0.06961129,0.23155567,-0.26463494,0.99916697,0.06982801,0.9882257,0.12098319,0
0.08235336,-0.009456106,0.93558776,-0.05752294,-0.14141694,0.19539241,0.9856888,0.065669104,0.06873942,0.1598971,0.7884722,-0.14297333,0.9993858,-0.0062598176,0.058135703,0.028138516,-0.07555692,-0.026115885,0.9995121,0.9442292,0.1020465,0.22095387,-0.25342843,0.9987725,0.072920315,0.98472965,0.11309033,1
0.091558106,-0.01079799,0.9558572,-0.09559874,-0.1491049,0.19490533,0.9913285,0.08196529,0.04646681,0.18102463,0.82430816,-0.15854988,0.99973434,-0.015930805,0.059111997,0.02955609,-0.08882847,-0.02809827,0.99978733,0.9618903,0.039354015,0.23264317,-0.26523748,0.9994603,0.067770615,0.99080974,0.12706766,3
0.08430155,-0.0041454793,0.9423259,-0.06684509,-0.13851207,0.19846965,0.9875526,0.06191298,0.059795454,0.17250673,0.80328536,-0.14672838,0.99952346,-0.0128017375,0.05698902,0.026824947,-0.08471651,-0.024862507,0.99962157,0.95010006,0.07761861,0.22624388,-0.2627555,0.9990569,0.07131915,0.9869371,0.12113977,1
0.09039076,-0.009515349,0.95132554,-0.08850079,-0.14596719,0.19840977,0.98996735,0.080675185,0.05673482,0.16720678,0.8153882,-0.1509505,0.999666,-0.012604038,0.060775544,0.027833287,-0.08244932,-0.027462259,0.999735,0.9571341,0.055391748,0.23531587,-0.26795548,0.99932545,0.0688071,0.9895043,0.119609416,3
0.09131307,-0.015375647,0.9586892,-0.10246589,-0.15825635,0.20175609,0.9915277,0.0877368,0.05893275,0.15960164,0.8314016,-0.15550527,0.99975526,-0.012401351,0.06468935,0.028690636,-0.08761691,-0.028432662,0.99981016,0.9623157,0.053086873,0.24751295,-0.27899525,0.9995071,0.06490055,0.9914557,0.12360364,1
0.08248371,-0.01333551,0.94773734,-0.07294997,-0.16270639,0.19980283,0.98840964,0.07570859,0.065522924,0.15894644,0.8135843,-0.14124589,0.99957794,-0.013237564,0.057786528,0.026777927,-0.07866151,-0.02801302,0.9996668,0.9522663,0.060178168,0.23700659,-0.2711785,0.9991711,0.06988575,0.9876876,0.11953238,1
0.100116976,-0.012538841,0.9610146,-0.11068242,-0.16215378,0.20732558,0.9922138,0.09624222,0.05692949,0.17135088,0.83000207,-0.15635933,0.9997844,-0.005488367,0.058950126,0.024505446,-0.09398664,-0.024148447,0.99983895,0.9645186,0.050881784,0.2465095,-0.27603853,0.9995812,0.06755249,0.99215686,0.13546202,3
0.0914228,-0.0104615,0.96073097,-0.11453539,-0.14833689,0.20903842,0.99154353,0.09624841,0.055189256,0.16995558,0.8268608,-0.15309744,0.9997763,-0.013075314,0.06288186,0.02454926,-0.086350195,-0.026429197,0.99982667,0.9623678,0.0604564,0.24471086,-0.27668196,0.9995471,0.07377127,0.99193394,0.121842004,0
0.08339481,-0.011619499,0.9516831,-0.090294816,-0.16650254,0.21185449,0.9906874,0.080283575,0.06292634,0.16820845,0.815098,-0.15555723,0.99968994,-0.0072843074,0.05532462,0.025450764,-0.0971634,-0.024637004,0.99976677,0.9594621,0.038625356,0.23133384,-0.2689171,0.99938065,0.057490155,0.9901429,0.13686135,0
0.090449,-0.005964052,0.96023375,-0.10909737,-0.15893209,0.21104199,0.99234974,0.088050164,0.059285276,0.17590949,0.8326341,-0.16355252,0.9997956,-0.010428859,0.060988925,0.027343534,-0.09257673,-0.026117532,0.9998435,0.96541685,0.047916528,0.24724257,-0.27767533,0.99957824,0.06728119,0.9923799,0.13520019,1
0.084013276,-0.011680877,0.9490061,-0.08545272,-0.14656293,0.20127712,0.98942596,0.08085008,0.058349606,0.1684828,0.80865765,-0.14874715,0.99963707,-0.0073745553,0.056797855,0.026344651,-0.08276444,-0.028405614,0.99971557,0.9554892,0.059524123,0.23483923,-0.26392058,0.99925953,0.06668016,0.9890185,0.11960824,0
0.08355451,-0.0077795233,0.94620454,-0.077304356,-0.14314885,0.19362257,0.98829883,0.070172176,0.05879865,0.16718082,0.8105941,-0.15424529,0.9995818,-0.016280033,0.059931967,0.028847374,-0.07952739,-0.027216112,0.9996644,0.9523652,0.07917851,0.22425765,-0.26085964,0.9991597,0.067695655,0.9880463,0.123328686,0
0.08475472,-0.0038138072,0.9428753,-0.0740445,-0.14217833,0.19581902,0.98739684,0.072828315,0.057515953,0.16539708,0.8039788,-0.14152084,0.9995221,-0.005303713,0.05401443,0.026260175,-0.08125798,-0.02524233,0.999616,0.9494722,0.07802072,0.22633842,-0.25699514,0.99905294,0.07089032,0.98699933,0.11648734,1
0.08331955,-0.007911182,0.9415007,-0.069640644,-0.15162626,0.2000169,0.9870524,0.072079286,0.06397141,0.16671582,0.7985158,-0.14329359,0.99949384,-0.0070469626,0.055753626,0.024841607,-0.08043377,-0.027219603,0.999605,0.9485416,0.075807124,0.22432896,-0.26382884,0.9990119,0.07096342,0.98671615,0.121992745,0
0.081754245,-0.01555126,0.9507397,-0.080804735,-0.15692775,0.19842218,0.988964,0.084076725,0.067766845,0.14879528,0.81644154,-0.14533964,0.9996226,-0.009264405,0.057768214,0.031143764,-0.08552019,-0.030159898,0.99970555,0.95411867,0.067451335,0.23548765,-0.2697682,0.99925303,0.059161294,0.98886853,0.12207504,0
0.082132235,-0.0062725167,0.9443518,-0.072367564,-0.13611974,0.18996195,0.9882681,0.06427578,0.06256707,0.16892326,0.80582577,-0.14734204,0.9995673,-0.014314929,0.05872761,0.027109714,-0.079518355,-0.028900098,0.99965143,0.9525104,0.0739807,0.23043057,-0.26262456,0.99911535,0.0731021,0.98755777,0.12097338,3
0.08562499,-0.012595822,0.95208544,-0.084551886,-0.15442395,0.20028459,0.990225,0.07809084,0.063730225,0.16285066,0.8153488,-0.14904004,0.9996738,-0.01132492,0.058672067,0.027003074,-0.08594162,-0.026349211,0.99974257,0.95763934,0.057737082,0.24149327,-0.26759708,0.99933887,0.0710972,0.9893539,0.12309427,0
0.086567014,-0.010396136,0.9571723,-0.09482603,-0.16495262,0.20972338,0.991919,0.07731856,0.05946026,0.17664833,0.82816374,-0.16197483,0.9997591,-0.014393882,0.054884385,0.027078817,-0.089651674,-0.02650286,0.9998099,0.96435606,0.02977781,0.24573149,-0.27953398,0.99950576,0.05835334,0.9914714,0.13549776,1
0.08038408,-0.010917684,0.93670595,-0.048416987,-0.14195117,0.1891998,0.98467547,0.065047994,0.063985005,0.15489241,0.79320705,-0.12982261,0.99933153,-0.011262228,0.054949265,0.02609101,-0.073558874,-0.02665683,0.999442,0.9413342,0.09393659,0.22322716,-0.25879073,0.9986967,0.07123948,0.9839635,0.110881396,3
0.09048198,-0.004690948,0.95888966,-0.105751224,-0.14405942,0.20237437,0.99205315,0.07617764,0.05524886,0.17417446,0.83059204,-0.15901184,0.9997895,-0.013315993,0.064654164,0.032630876,-0.084949836,-0.030333694,0.9998356,0.9645203,0.041519452,0.24947876,-0.27611542,0.9995505,0.06968237,0.99235094,0.12648737,1
0.09943064,-0.007506401,0.9651381,-0.119494915,-0.1604006,0.2067117,0.9931901,0.09247421,0.05065557,0.1672268,0.84640133,-0.16754058,0.9998365,-0.013600747,0.061313022,0.029583298,-0.10398727,-0.027163431,0.9998821,0.96829236,0.01969646,0.24604745,-0.284589,0.9996814,0.06460591,0.9933506,0.13370371,0
0.079388805,-0.0059694834,0.9338437,-0.05296561,-0.1462852,0.20036617,0.9857728,0.060165003,0.06386256,0.17807743,0.7854955,-0.14225993,0.999381,-0.01351338,0.055030137,0.02601482,-0.07272556,-0.02568075,0.9994968,0.9454229,0.08632739,0.218884,-0.2561814,0.9987579,0.0760365,0.98459876,0.12233082,1
0.08926284,0.0010601428,0.96114075,-0.110498965,-0.15075988,0.20893948,0.99236286,0.077682056,0.05632199,0.16548017,0.83821267,-0.165867,0.99979454,-0.014326084,0.06283727,0.03365842,-0.0952891,-0.027081788,0.9998439,0.96513397,0.02580338,0.24146925,-0.27696222,0.9995872,0.06618436,0.992102,0.13087015,3
0.07559655,-0.0031419294,0.92836607,-0.04441109,-0.1444837,0.19074436,0.9841454,0.057587862,0.06954368,0.16443135,0.77964306,-0.13488343,0.9992408,-0.009978935,0.05713796,0.025422504,-0.0702917,-0.026606351,0.99937606,0.93995434,0.096567504,0.21949589,-0.2534875,0.9984793,0.075655,0.9821055,0.11842025,0
0.09994705,-0.0027742165,0.95794034,-0.10646784,-0.13432407,0.19275913,0.99146765,0.086266875,0.052141864,0.16924007,0.8263737,-0.15684745,0.9997607,-0.013839646,0.062369715,0.027077302,-0.09082854,-0.022479644,0.9998124,0.9621785,0.063327745,0.23214366,-0.27106562,0.9995222,0.0650277,0.99166495,0.1345587,1
0.09128572,-0.0023580373,0.9481657,-0.08630913,-0.15179217,0.20864452,0.9903806,0.060199615,0.064158775,0.18234089,0.8092849,-0.15908778,0.999661,-0.005708338,0.061121497,0.023787042,-0.09143741,-0.025329096,0.9997468,0.9590221,0.064856425,0.2347862,-0.27140784,0.9993335,0.07602812,0.9896104,0.13735116,3
0.078830816,-0.009689899,0.9382787,-0.058672562,-0.14427972,0.19343996,0.98656595,0.06418415,0.063112,0.16730389,0.7927246,-0.13964184,0.99942964,-0.008032239,0.053253006,0.02405812,-0.08249049,-0.026684847,0.99953496,0.9471452,0.07791655,0.2219755,-0.25798967,0.9988649,0.06550925,0.98553777,0.120185554,0
0.085712746,-0.007576172,0.9563477,-0.10723038,-0.1502176,0.20444557,0.9909964,0.08690933,0.055469647,0.16679451,0.8237819,-0.14893112,0.99972624,-0.004671033,0.059360392,0.030468797,-0.09184375,-0.030656056,0.99979407,0.9607155,0.034588035,0.23979506,-0.27117723,0.9994614,0.06421746,0.99103045,0.13248423,0
0.07410338,-0.008955679,0.9255023,-0.03207702,-0.14013083,0.19445106,0.9818187,0.054937523,0.0748697,0.15929611,0.77041185,-0.12414178,0.9990751,-0.01065078,0.050759174,0.022255376,-0.06831131,-0.02318842,0.99920905,0.9334137,0.11611203,0.21971525,-0.25214761,0.99817824,0.07287996,0.97998756,0.1110202,3
0.08507351,-0.003014302,0.94337976,-0.07298547,-0.1424977,0.19846284,0.9883866,0.069030955,0.059932865,0.16913195,0.8024847,-0.14716643,0.9995572,-0.010641784,0.0579302,0.02954996,-0.082286514,-0.024647696,0.99964863,0.9526183,0.07226191,0.23090315,-0.2598034,0.9991113,0.07412824,0.9872221,0.1228974,1
0.0898379,-0.008610394,0.9586419,-0.10004666,-0.14845662,0.1965781,0.9913941,0.08273022,0.04774119,0.17060462,0.831324,-0.15779606,0.99975234,-0.011568317,0.06060369,0.027674576,-0.09195113,-0.027215889,0.9998067,0.9620993,0.047921017,0.24016212,-0.27341294,0.9995024,0.06322454,0.9914269,0.12504186,0
0.09379641,-0.007328133,0.9570054,-0.10487395,-0.15110263,0.20999992,0.99146646,0.0839701,0.059266426,0.17056231,0.82436323,-0.15603843,0.99975216,-0.006705571,0.05991875,0.02771298,-0.09672001,-0.023813803,0.9998205,0.962014,0.05787847,0.23904397,-0.27509895,0.9995141,0.06568157,0.99154574,0.13110393,0
0.08008831,-0.00704963,0.934394,-0.056872305,-0.14651759,0.19681656,0.9862114,0.06338828,0.063193,0.17000878,0.78597134,-0.13543612,0.9993858,-0.009925602,0.051762097,0.025563238,-0.07195051,-0.023887075,0.9994913,0.94583446,0.07273705,0.22248593,-0.25285143,0.9987576,0.072373144,0.98406994,0.120070696,1
